#time,CK_0005a,CK_0005b,CK_0006a,CK_0006b,CK_0007a,CK_0007b,CK_0008a,CK_0008b,CK_0009a,CK_0009b,CK_0010a,CK_0010b,CK_0011a,CK_0011b,CK_0012a,CK_0012b,CK_0013a,CK_0013b,CK_0014a,CK_0014b,CK_0015a,CK_0015b,CK_0016a,CK_0016b,CK_0017a,CK_0017b,CK_0018a,CK_0018b,CK_0019a,CK_0019b,CK_0020a,CK_0020b,CK_0021a,CK_0021b,CK_0022a,CK_0022b,CK_0023a,CK_0023b,CK_0024a,CK_0024b,CK_0025a,CK_0025b,CK_0026a,CK_0026b,CK_0027a,CK_0027b,CK_0028a,CK_0028b,CK_0029a,CK_0029b,CK_0030a,CK_0030b,CK_0031a,CK_0031b,CK_0032a,CK_0032b,CK_0033a,CK_0033b,CK_0034a,CK_0034b,CK_0035a,CK_0035b,CK_0036a,CK_0036b,CK_0037a,CK_0037b,CK_0038a,CK_0038b,CK_0039a,CK_0039b,CK_0040a,CK_0040b,CK_0041a,CK_0041b,CK_0042a,CK_0042b,CK_0043a,CK_0043b,CK_0044a,CK_0044b,Vout_0005a,Vout_0005b,Vout_0006a,Vout_0006b,Vout_0007a,Vout_0007b,Vout_0008a,Vout_0008b,Vout_0009a,Vout_0009b,Vout_0010a,Vout_0010b,Vout_0011a,Vout_0011b,Vout_0012a,Vout_0012b,Vout_0013a,Vout_0013b,Vout_0014a,Vout_0014b,Vout_0015a,Vout_0015b,Vout_0016a,Vout_0016b,Vout_0017a,Vout_0017b,Vout_0018a,Vout_0018b,Vout_0019a,Vout_0019b,Vout_0020a,Vout_0020b,Vout_0021a,Vout_0021b,Vout_0022a,Vout_0022b,Vout_0023a,Vout_0023b,Vout_0024a,Vout_0024b,Vout_0025a,Vout_0025b,Vout_0026a,Vout_0026b,Vout_0027a,Vout_0027b,Vout_0028a,Vout_0028b,Vout_0029a,Vout_0029b,Vout_0030a,Vout_0030b,Vout_0031a,Vout_0031b,Vout_0032a,Vout_0032b,Vout_0033a,Vout_0033b,Vout_0034a,Vout_0034b,Vout_0035a,Vout_0035b,Vout_0036a,Vout_0036b,Vout_0037a,Vout_0037b,Vout_0038a,Vout_0038b,Vout_0039a,Vout_0039b,Vout_0040a,Vout_0040b,Vout_0041a,Vout_0041b,Vout_0042a,Vout_0042b,Vout_0043a,Vout_0043b,Vout_0044a,Vout_0044b,driver_0003a,driver_0003b,driver_0004a,driver_0004b,Out_0012a,Out_0012b,Out_0021a,Out_0021b
151,-2,-2,2,2,-2,-2,2,2,2,2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,2,2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,2,2,2,2,2,2,2,2,-2,-2,2,2,2,2,2,2,2,2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,8.724435e-03,-1.130262e-02,3.542017e-01,-7.636006e-01,-9.735234e-03,-1.122443e-02,7.298233e-01,-9.769490e-02,3.642303e-01,-5.332535e-01,1.924665e-02,-2.938079e-03,3.528975e-01,-7.676205e-01,-5.355906e-01,-5.809881e-01,1.581858e-01,9.799147e-02,-1.583590e-02,-1.467168e-02,-1.029173e-01,-1.029048e-01,-9.371186e-02,-8.259841e-02,-6.767284e-02,-8.951567e-02,8.287111e-01,-3.451731e-01,3.577236e-01,-7.653225e-01,-1.392225e-02,-2.143506e-02,-4.382231e-01,-6.627744e-01,8.262773e-01,-3.446078e-01,7.806357e-02,4.980735e-02,8.284897e-01,-3.450356e-01,-2.464628e-02,-2.391624e-02,1.052924e-01,-7.352615e-02,8.316159e-01,-3.566844e-01,8.287015e-01,-3.450012e-01,3.541720e-01,-7.638866e-01,3.537364e-01,-7.638498e-01,-9.151050e-02,-9.879065e-02,3.542437e-01,-7.639266e-01,8.287071e-01,-3.456608e-01,9.245485e-01,-3.351063e-01,2.468968e-01,-7.254486e-01,-9.537362e-02,-7.248196e-02,3.579164e-01,-6.427934e-01,7.173540e-02,-7.076668e-01,7.446990e-01,-6.084004e-01,4.197736e-01,-8.121710e-01,8.723338e-01,-3.930625e-01,6.291978e-01,-7.180550e-01,7.956577e-01,-8.217098e-03,7.170177e-01,-2.632391e-01,-7.942488e-01,8.346750e-01,-7.942488e-01,8.346750e-01,-5.365098e-01,-5.816787e-01,-4.391525e-01,-6.640100e-01
152,-1,-1,2,2,-2,-2,2,2,2,2,-2,-2,2,2,-2,-2,-1,-1,-1,-1,-1,-1,-2,-2,-2,-2,2,2,1,1,-2,-2,-2,-2,1,1,-1,-1,1,1,-2,-2,-1,-1,2,2,1,1,1,1,1,1,-1,-1,2,2,2,2,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5.902204e-02,4.838375e-02,3.556315e-01,-7.637894e-01,1.828298e-01,1.403838e-01,7.479630e-01,-1.392322e-01,3.710343e-01,-6.024332e-01,2.314799e-01,2.012339e-01,3.523831e-01,-7.706655e-01,-4.738898e-01,-5.352617e-01,2.681759e-01,9.977902e-02,4.703293e-02,4.504151e-02,-1.253931e-01,-1.306305e-01,-7.636669e-02,-6.903882e-02,-5.022056e-02,-7.096675e-02,8.355538e-01,-3.458779e-01,3.175878e-01,-7.197246e-01,2.239089e-02,1.292157e-02,-3.761348e-01,-5.946156e-01,8.006230e-01,-3.450418e-01,1.128391e-01,9.372811e-02,8.108828e-01,-3.415453e-01,5.546258e-03,-6.455833e-04,1.373750e-01,-1.745454e-01,8.307858e-01,-3.542807e-01,8.114746e-01,-3.457933e-01,3.101930e-01,-7.173521e-01,3.097847e-01,-7.144165e-01,-8.679243e-02,-1.217387e-01,3.317511e-01,-7.548097e-01,8.294795e-01,-3.451803e-01,8.875702e-01,-3.155358e-01,2.280548e-01,-6.766783e-01,-1.233345e-01,-1.221966e-01,3.268165e-01,-6.141983e-01,7.739031e-02,-6.735327e-01,6.827795e-01,-5.676026e-01,3.630154e-01,-7.543950e-01,8.316755e-01,-3.637819e-01,5.583568e-01,-6.194784e-01,7.888428e-01,-3.229113e-02,6.565347e-01,-2.502867e-01,-7.942488e-01,8.346750e-01,-7.942488e-01,8.346750e-01,-4.747756e-01,-5.360252e-01,-3.771072e-01,-5.958680e-01
153,0,0,2,2,-2,-2,2,2,2,2,-2,-2,2,2,-2,-2,0,0,0,0,0,0,-2,-2,-2,-2,2,2,0,0,-2,-2,-2,-2,0,0,0,0,0,0,-2,-2,0,0,2,2,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.859345e-01,-3.894071e-01,3.574763e-01,-7.644989e-01,4.390198e-01,2.464786e-01,8.287211e-01,-3.457509e-01,3.548062e-01,-7.646257e-01,5.603128e-01,3.607712e-01,3.546904e-01,-7.639079e-01,-4.214051e-01,-4.550934e-01,7.929632e-01,-3.514998e-01,6.122854e-01,-1.329660e-01,2.499133e-01,-6.814540e-01,-5.863833e-02,-5.319991e-02,-3.260769e-02,-5.282513e-02,8.465080e-01,-3.451244e-01,2.911741e-01,-6.803172e-01,6.379675e-02,5.052106e-02,-3.120934e-01,-5.390106e-01,7.895827e-01,-3.539250e-01,8.110090e-01,-3.931876e-01,8.046290e-01,-3.454578e-01,3.771012e-02,2.150460e-02,3.150233e-01,-6.872763e-01,8.285145e-01,-3.445919e-01,8.032728e-01,-3.505094e-01,2.767556e-01,-6.762709e-01,2.747613e-01,-6.674362e-01,2.577517e-01,-6.766424e-01,3.144676e-01,-7.470816e-01,8.298670e-01,-3.439317e-01,8.604830e-01,-3.127157e-01,2.192084e-01,-6.403915e-01,2.552882e-01,-4.183315e-01,2.544710e-01,-4.932499e-01,9.877873e-02,-6.406553e-01,5.329310e-01,-4.641949e-01,3.331942e-01,-6.583372e-01,7.825445e-01,-3.740282e-01,5.022621e-01,-5.766373e-01,7.894407e-01,-6.670962e-02,5.815563e-01,-1.904210e-01,-7.942488e-01,8.346750e-01,-7.942488e-01,8.346750e-01,-4.226687e-01,-4.559364e-01,-3.138482e-01,-5.394768e-01
154,1,1,2,2,-2,-2,2,2,2,2,-2,-2,2,2,-2,-2,1,1,1,1,1,1,-2,-2,-2,-2,2,2,-1,-1,-2,-2,-2,-2,-1,-1,1,1,-1,-1,-2,-2,1,1,2,2,-1,-1,-1,-1,-1,-1,1,1,2,2,2,2,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7.956854e-01,-4.338874e-01,3.566141e-01,-7.644472e-01,5.390481e-01,3.054460e-01,8.275247e-01,-3.434071e-01,3.539760e-01,-7.649507e-01,6.080684e-01,4.308724e-01,3.540788e-01,-7.640983e-01,-2.068840e-01,-1.660335e-01,8.055666e-01,-3.446685e-01,6.749698e-01,-1.694957e-01,2.879273e-01,-7.124314e-01,-1.113562e-02,-1.046486e-02,1.207677e-03,-7.189263e-03,6.574441e-01,-3.822749e-01,-8.926194e-02,-1.098952e-01,8.491874e-02,7.472577e-02,-1.617173e-01,-2.055353e-01,1.282332e-01,1.204447e-01,8.199217e-01,-3.850457e-01,1.208331e-01,1.129285e-01,6.175189e-02,4.195060e-02,3.323154e-01,-7.229781e-01,8.283248e-01,-3.457668e-01,1.805508e-01,-1.388437e-01,-6.981442e-02,-2.509137e-01,-1.042912e-01,-1.137053e-01,2.966783e-01,-7.229742e-01,1.838480e-01,-7.012826e-01,8.407508e-01,-3.446478e-01,5.176172e-01,9.569280e-02,4.679393e-02,-1.608596e-01,2.698071e-01,-4.624303e-01,-8.894987e-02,-9.331642e-02,-9.067340e-02,-8.900019e-02,-1.361381e-02,-1.906928e-02,-1.467234e-02,-1.468066e-02,4.297266e-02,3.748062e-02,4.440053e-02,4.395467e-02,1.837067e-01,1.651342e-01,1.771226e-01,1.868194e-01,-7.942488e-01,8.346750e-01,-7.942488e-01,8.346750e-01,-2.082279e-01,-1.668971e-01,-1.635760e-01,-2.059962e-01
155,2,2,2,2,-2,-2,2,2,2,2,-2,-2,2,2,-2,-2,2,2,2,2,2,2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,2,2,2,2,-2,-2,-2,-2,-2,-2,2,2,2,2,2,2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,8.255126e-01,-4.474767e-01,3.545774e-01,-7.639650e-01,6.034678e-01,3.626294e-01,8.287353e-01,-3.466331e-01,3.535535e-01,-7.639915e-01,6.570553e-01,4.821351e-01,3.538181e-01,-7.639744e-01,1.027002e-02,8.072686e-03,8.289784e-01,-3.499888e-01,7.301195e-01,-1.822434e-01,3.298132e-01,-7.817707e-01,2.341948e-02,1.786655e-02,3.075159e-02,2.776928e-02,5.383013e-01,-3.460507e-01,-8.806506e-02,-8.924407e-02,1.021595e-01,9.300787e-02,1.303707e-02,1.195597e-02,1.102640e-01,9.944670e-02,8.338884e-01,-3.801362e-01,9.453982e-02,8.967224e-02,8.032917e-02,5.755581e-02,3.526085e-01,-7.633198e-01,8.290028e-01,-3.459434e-01,7.477255e-02,-9.275072e-02,-9.500569e-02,-1.086254e-01,-9.068961e-02,-9.233847e-02,3.466706e-01,-7.662479e-01,8.463088e-02,-6.503664e-01,8.257931e-01,-3.472714e-01,4.350957e-01,1.492861e-01,2.110838e-02,-8.714880e-02,3.354057e-01,-5.187290e-01,6.414896e-03,5.112532e-03,7.584555e-03,7.256490e-03,6.867420e-03,5.501532e-03,7.414322e-03,7.534166e-03,1.629242e-02,1.272103e-02,1.588779e-02,1.745953e-02,9.486931e-02,7.189482e-02,8.233768e-02,9.845853e-02,-7.942488e-01,8.346750e-01,-7.942488e-01,8.346750e-01,8.828333e-03,7.177719e-03,1.107592e-02,1.163251e-02
156,2,2,2,2,-2,-2,2,2,2,2,-2,-2,2,2,-2,-2,2,2,2,2,2,2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,2,2,2,2,-2,-2,-2,-2,-2,-2,2,2,2,2,2,2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,8.255124e-01,-4.474767e-01,3.545783e-01,-7.639658e-01,6.034679e-01,3.626295e-01,8.287351e-01,-3.466330e-01,3.535535e-01,-7.639916e-01,6.570554e-01,4.821351e-01,3.538180e-01,-7.639746e-01,1.026998e-02,8.072664e-03,8.289781e-01,-3.499887e-01,7.301191e-01,-1.822432e-01,3.298132e-01,-7.817706e-01,2.341948e-02,1.786654e-02,3.075160e-02,2.776927e-02,5.382937e-01,-3.460424e-01,-8.806502e-02,-8.924402e-02,1.021596e-01,9.300788e-02,1.303701e-02,1.195596e-02,1.102641e-01,9.944677e-02,8.338881e-01,-3.801361e-01,9.453996e-02,8.967254e-02,8.032919e-02,5.755582e-02,3.526085e-01,-7.633201e-01,8.290027e-01,-3.459434e-01,7.477352e-02,-9.274418e-02,-9.500547e-02,-1.086243e-01,-9.068952e-02,-9.233833e-02,3.466707e-01,-7.662482e-01,8.462650e-02,-6.503629e-01,8.257893e-01,-3.472717e-01,4.350957e-01,1.492861e-01,2.110840e-02,-8.714878e-02,3.354053e-01,-5.187287e-01,6.414815e-03,5.112480e-03,7.584421e-03,7.256442e-03,6.867354e-03,5.501470e-03,7.414225e-03,7.534090e-03,1.629237e-02,1.272098e-02,1.588773e-02,1.745948e-02,9.486927e-02,7.189479e-02,8.233763e-02,9.845849e-02,-7.942488e-01,8.346750e-01,-7.942488e-01,8.346750e-01,8.828333e-03,7.177720e-03,1.107592e-02,1.163251e-02
157,2,2,1,1,-1,-1,1,1,1,1,-1,-1,1,1,-1,-1,2,2,2,2,2,2,-1,-1,-1,-1,1,1,-2,-2,-1,-1,-1,-1,-2,-2,2,2,-2,-2,-1,-1,2,2,1,1,-2,-2,-2,-2,-2,-2,2,2,1,1,1,1,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,8.356028e-01,-5.511819e-01,3.262820e-01,-7.246497e-01,3.655464e-01,8.870701e-02,8.119915e-01,-3.491825e-01,3.086819e-01,-7.179041e-01,4.958999e-01,7.148559e-02,3.077472e-01,-7.137635e-01,1.396586e-01,1.299818e-01,8.364231e-01,-3.548686e-01,7.538455e-01,-2.818398e-01,3.101866e-01,-8.066451e-01,7.656743e-02,6.538078e-02,9.335317e-02,7.879844e-02,4.904850e-01,-2.978699e-01,-8.805522e-02,-8.922800e-02,1.601137e-01,8.526133e-02,1.401107e-01,1.421925e-01,1.104539e-01,9.984225e-02,8.376294e-01,-3.975497e-01,9.541216e-02,9.184809e-02,1.077327e-01,5.943654e-02,3.288622e-01,-7.542209e-01,8.122252e-01,-3.429651e-01,8.178618e-02,-4.740809e-02,-9.700786e-02,-1.199267e-01,-9.071770e-02,-9.267763e-02,3.456676e-01,-7.645905e-01,6.756775e-02,-6.116993e-01,7.931126e-01,-3.498885e-01,4.351360e-01,1.493773e-01,2.109665e-02,-8.715097e-02,3.227831e-01,-5.536864e-01,2.362426e-01,1.884301e-01,1.933501e-01,2.382040e-01,4.302633e-02,3.541302e-02,3.804802e-02,4.396770e-02,2.722850e-02,2.244806e-02,2.586410e-02,2.848629e-02,9.942058e-02,7.612063e-02,8.666281e-02,1.030449e-01,-7.942488e-01,8.346750e-01,-7.942488e-01,8.346750e-01,1.383516e-01,1.291828e-01,1.383335e-01,1.420248e-01
158,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,0,0,0,0,0,0,-2,-2,0,0,0,0,-2,-2,2,2,-2,-2,0,0,2,2,0,0,-2,-2,-2,-2,-2,-2,2,2,0,0,0,0,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,7.645366e-01,-8.659994e-01,3.048527e-01,-6.878570e-01,7.856614e-01,-5.169810e-01,8.040442e-01,-3.530451e-01,2.756757e-01,-6.769335e-01,7.186888e-01,-7.110867e-01,2.714304e-01,-6.661948e-01,7.764138e-01,-1.025925e-01,8.476002e-01,-3.530841e-01,7.054863e-01,-6.505594e-01,2.855163e-01,-8.130779e-01,8.195243e-01,-3.220134e-01,5.719171e-01,-5.096486e-01,4.797359e-01,-3.035440e-01,-8.810108e-02,-8.936413e-02,6.311150e-01,-6.358326e-01,5.747509e-01,-2.475669e-01,1.105297e-01,9.994321e-02,8.423978e-01,-4.075296e-01,9.557225e-02,9.217397e-02,7.852789e-01,-4.622145e-01,3.123487e-01,-7.454964e-01,8.053981e-01,-3.466187e-01,8.262346e-02,-4.299253e-02,-9.997505e-02,-1.385348e-01,-9.106976e-02,-9.361305e-02,3.460802e-01,-7.623027e-01,8.471893e-02,-5.960694e-01,7.838960e-01,-3.574875e-01,4.351900e-01,1.494398e-01,2.110999e-02,-8.715635e-02,2.562861e-01,-6.675869e-01,5.737623e-01,3.274889e-01,4.327770e-01,4.042406e-01,7.981594e-02,6.138218e-02,7.149955e-02,8.165795e-02,3.651160e-02,2.989908e-02,3.529899e-02,3.847599e-02,1.027830e-01,7.898299e-02,9.020661e-02,1.066502e-01,-7.942488e-01,8.346750e-01,-7.942488e-01,8.346750e-01,7.752491e-01,-1.032886e-01,5.732763e-01,-2.475604e-01
159,2,2,-1,-1,1,1,-1,-1,-1,-1,1,1,-1,-1,1,1,2,2,2,2,2,2,1,1,1,1,-1,-1,-2,-2,1,1,1,1,-2,-2,2,2,-2,-2,1,1,2,2,-1,-1,-2,-2,-2,-2,-2,-2,2,2,-1,-1,-1,-1,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,7.515081e-01,-9.043715e-01,-1.080628e-01,-1.068725e-01,8.025984e-01,-6.002776e-01,1.794961e-01,-1.410281e-01,-7.024997e-02,-2.508302e-01,7.443147e-01,-7.664684e-01,-1.054830e-01,-1.138621e-01,7.681557e-01,-8.238236e-02,6.576769e-01,-3.894600e-01,6.752598e-01,-7.067752e-01,2.825587e-01,-8.126745e-01,8.486794e-01,-3.501218e-01,6.977993e-01,-6.121133e-01,1.301339e-01,1.157276e-01,-8.758200e-02,-8.841894e-02,6.876849e-01,-7.262110e-01,6.717315e-01,-3.018055e-01,1.109778e-01,1.007740e-01,8.546605e-01,-4.101193e-01,9.722670e-02,9.593968e-02,8.187860e-01,-5.075084e-01,1.823598e-01,-6.993728e-01,1.193822e-01,1.116958e-01,9.514254e-02,7.743750e-02,-8.846542e-02,-6.249463e-02,-8.922521e-02,-8.958600e-02,3.447927e-01,-7.622297e-01,-1.284075e-01,-1.004615e-01,1.190472e-01,1.186297e-01,4.353384e-01,1.496935e-01,2.129033e-02,-8.685658e-02,2.478139e-01,-6.768697e-01,6.235126e-01,3.813147e-01,5.431781e-01,4.858059e-01,9.124887e-02,7.010210e-02,8.441685e-02,9.486343e-02,3.992375e-02,3.269450e-02,3.887926e-02,4.219653e-02,1.041392e-01,8.016947e-02,9.159468e-02,1.080818e-01,-7.942488e-01,8.346750e-01,-7.942488e-01,8.346750e-01,7.672644e-01,-8.286150e-02,6.704677e-01,-3.012190e-01
160,2,2,-2,-2,2,2,-2,-2,-2,-2,2,2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,2,2,2,2,-2,-2,2,2,-2,-2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,7.339227e-01,-9.496136e-01,-9.151494e-02,-9.187050e-02,8.239128e-01,-6.575435e-01,7.242371e-02,-9.320972e-02,-9.574685e-02,-1.082058e-01,7.588380e-01,-8.270311e-01,-9.245919e-02,-9.351391e-02,7.885539e-01,-5.659298e-02,5.349297e-01,-3.507473e-01,6.402814e-01,-7.428949e-01,2.767498e-01,-8.124363e-01,8.815029e-01,-3.909493e-01,7.439323e-01,-6.800637e-01,9.311346e-02,9.275162e-02,-8.772697e-02,-8.862155e-02,7.182152e-01,-7.899222e-01,7.066307e-01,-3.230492e-01,1.106975e-01,1.003568e-01,8.401696e-01,-4.199248e-01,9.657367e-02,9.489254e-02,8.750227e-01,-5.525975e-01,8.107379e-02,-6.465904e-01,9.021866e-02,8.672690e-02,9.402320e-02,9.349834e-02,-9.056278e-02,-9.084266e-02,-8.953162e-02,-9.015613e-02,3.407397e-01,-7.629908e-01,-9.106153e-02,-9.126897e-02,9.230531e-02,9.160092e-02,4.351934e-01,1.494960e-01,2.120636e-02,-8.696506e-02,2.407446e-01,-6.793625e-01,6.676351e-01,4.360828e-01,5.937615e-01,5.399503e-01,9.932156e-02,7.729026e-02,9.227843e-02,1.033052e-01,4.206554e-02,3.460225e-02,4.079578e-02,4.434694e-02,1.048975e-01,8.087283e-02,9.227170e-02,1.088320e-01,-7.942488e-01,8.346750e-01,-7.942488e-01,8.346750e-01,7.878718e-01,-5.686648e-02,7.056526e-01,-3.221673e-01
161,2,2,-2,-2,2,2,-2,-2,-2,-2,2,2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,2,2,2,2,-2,-2,2,2,-2,-2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,7.339214e-01,-9.496159e-01,-9.152053e-02,-9.187612e-02,8.239106e-01,-6.575464e-01,7.241961e-02,-9.320871e-02,-9.575089e-02,-1.082070e-01,7.588343e-01,-8.270339e-01,-9.246449e-02,-9.351869e-02,7.885543e-01,-5.659598e-02,5.349221e-01,-3.507450e-01,6.402786e-01,-7.428974e-01,2.767472e-01,-8.124361e-01,8.815027e-01,-3.909528e-01,7.439300e-01,-6.800664e-01,9.310845e-02,9.274507e-02,-8.710183e-02,-8.838460e-02,7.182119e-01,-7.899250e-01,7.066296e-01,-3.230515e-01,1.112731e-01,1.005685e-01,8.401674e-01,-4.199283e-01,9.665725e-02,9.492401e-02,8.750204e-01,-5.526014e-01,8.106630e-02,-6.465886e-01,9.021265e-02,8.672163e-02,9.403220e-02,9.349750e-02,-9.054855e-02,-9.084004e-02,-8.943409e-02,-9.011638e-02,3.407368e-01,-7.629915e-01,-9.106414e-02,-9.127380e-02,9.229846e-02,9.159435e-02,4.557063e-01,1.516565e-01,4.221095e-02,-8.471044e-02,2.407428e-01,-6.793634e-01,6.676327e-01,4.360801e-01,5.937592e-01,5.399476e-01,9.931997e-02,7.728878e-02,9.227670e-02,1.033035e-01,4.206437e-02,3.460113e-02,4.079453e-02,4.434573e-02,1.048966e-01,8.087198e-02,9.227083e-02,1.088311e-01,-9.102470e-01,9.192108e-01,-9.102470e-01,9.192108e-01,7.878740e-01,-5.686774e-02,7.056537e-01,-3.221675e-01
162,1,1,-2,-2,2,2,-2,-2,-2,-2,2,2,-2,-2,2,2,1,1,1,1,1,1,2,2,2,2,-2,-2,-1,-1,2,2,2,2,-1,-1,1,1,-1,-1,2,2,1,1,-2,-2,-1,-1,-1,-1,-1,-1,1,1,-2,-2,-2,-2,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6.629060e-01,-8.482589e-01,-9.059211e-02,-9.130356e-02,7.370984e-01,-6.940297e-01,7.937018e-02,-4.985889e-02,-9.751452e-02,-1.199061e-01,6.973269e-01,-8.741813e-01,-9.209277e-02,-9.354287e-02,8.095677e-01,-1.470218e-01,4.887962e-01,-3.055106e-01,5.151870e-01,-6.658710e-01,2.342649e-01,-7.456549e-01,8.823907e-01,-4.338533e-01,7.326114e-01,-7.163038e-01,7.618862e-02,9.298486e-02,-8.627846e-02,-1.102509e-01,7.024229e-01,-8.076450e-01,7.103574e-01,-4.141224e-01,1.282979e-01,1.204010e-01,7.962261e-01,-4.041078e-01,1.197422e-01,1.192198e-01,8.581720e-01,-5.851489e-01,6.656507e-02,-6.088305e-01,9.130508e-02,8.905924e-02,1.153252e-01,1.292193e-01,-1.001556e-01,-1.285866e-01,-1.053698e-01,-1.081090e-01,3.151781e-01,-7.194622e-01,-6.262549e-02,-8.876419e-02,9.287814e-02,9.226549e-02,5.408343e-01,9.550722e-02,7.274573e-02,-1.668012e-01,1.708548e-01,-6.313056e-01,4.196748e-01,1.530169e-01,4.266145e-01,1.090872e-01,1.464665e-01,9.328095e-02,1.589212e-01,1.118879e-01,1.056909e-01,9.330915e-02,1.105225e-01,1.065864e-01,2.094145e-01,1.886564e-01,2.032961e-01,2.126473e-01,-9.102470e-01,9.192108e-01,-9.102470e-01,9.192108e-01,8.089650e-01,-1.472180e-01,7.095000e-01,-4.133449e-01
163,0,0,-2,-2,2,2,-2,-2,-2,-2,2,2,-2,-2,2,2,0,0,0,0,0,0,2,2,2,2,-2,-2,0,0,2,2,2,2,0,0,0,0,0,0,2,2,0,0,-2,-2,0,0,0,0,0,0,0,0,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.352756e-01,-7.910649e-01,-8.458032e-02,-8.878679e-02,6.893483e-01,-7.304211e-01,8.076616e-02,-4.307556e-02,-1.002628e-01,-1.365055e-01,5.817997e-01,-9.115939e-01,-9.118925e-02,-9.394065e-02,8.796379e-01,-5.111315e-01,4.839584e-01,-3.182570e-01,4.283683e-01,-6.904515e-01,1.763779e-01,-7.074563e-01,8.478090e-01,-6.210197e-01,6.784863e-01,-8.194356e-01,1.048904e-01,1.001190e-01,2.869048e-01,-6.897455e-01,6.610624e-01,-8.441006e-01,6.996817e-01,-7.514391e-01,7.903272e-01,-3.663207e-01,7.616020e-01,-3.399060e-01,7.893227e-01,-2.679387e-01,8.191864e-01,-6.718909e-01,7.641571e-02,-6.028304e-01,9.264118e-02,9.005996e-02,5.525377e-01,-5.191356e-03,2.832970e-01,-4.119890e-01,2.809209e-01,-6.553128e-01,2.992309e-01,-6.679107e-01,8.759682e-02,-6.958082e-02,9.666175e-02,9.444383e-02,8.784539e-01,-2.981502e-01,2.412199e-01,-6.405515e-01,1.740299e-01,-6.061801e-01,7.907619e-01,-4.710372e-01,6.380073e-01,-6.571048e-01,8.547063e-01,-3.782657e-01,5.803012e-01,-5.432229e-01,7.804026e-01,-2.874430e-01,5.194298e-01,-4.509310e-01,6.284104e-01,3.566945e-02,5.124663e-01,-6.609413e-02,-9.102470e-01,9.192108e-01,-9.102470e-01,9.192108e-01,8.790968e-01,-5.113121e-01,6.987942e-01,-7.507477e-01
