#time,CK_0002a,CK_0002b,CK_0003a,CK_0003b,CK_0004a,CK_0004b,CK_0005a,CK_0005b,CK_0006a,CK_0006b,CK_0007a,CK_0007b,CK_0008a,CK_0008b,CK_0009a,CK_0009b,CK_0010a,CK_0010b,CK_0011a,CK_0011b,CK_0013a,CK_0013b,CK_0014a,CK_0014b,CK_0017a,CK_0017b,CK_0018a,CK_0018b,CK_0019a,CK_0019b,CK_0020a,CK_0020b,CK_0021a,CK_0021b,CK_0023a,CK_0023b,CK_0025a,CK_0025b,CK_0026a,CK_0026b,CK_0027a,CK_0027b,CK_0028a,CK_0028b,CK_0029a,CK_0029b,CK_0030a,CK_0030b,CK_0031a,CK_0031b,CK_0032a,CK_0032b,CK_0033a,CK_0033b,CK_0036a,CK_0036b,CK_0037a,CK_0037b,CK_0038a,CK_0038b,CK_0039a,CK_0039b,CK_0040a,CK_0040b,CK_0041a,CK_0041b,CK_0042a,CK_0042b,CK_0043a,CK_0043b,CK_0044a,CK_0044b,Vout_0002a,Vout_0002b,Vout_0003a,Vout_0003b,Vout_0004a,Vout_0004b,Vout_0005a,Vout_0005b,Vout_0006a,Vout_0006b,Vout_0007a,Vout_0007b,Vout_0008a,Vout_0008b,Vout_0009a,Vout_0009b,Vout_0010a,Vout_0010b,Vout_0011a,Vout_0011b,Vout_0013a,Vout_0013b,Vout_0014a,Vout_0014b,Vout_0017a,Vout_0017b,Vout_0018a,Vout_0018b,Vout_0019a,Vout_0019b,Vout_0020a,Vout_0020b,Vout_0021a,Vout_0021b,Vout_0023a,Vout_0023b,Vout_0025a,Vout_0025b,Vout_0026a,Vout_0026b,Vout_0027a,Vout_0027b,Vout_0028a,Vout_0028b,Vout_0029a,Vout_0029b,Vout_0030a,Vout_0030b,Vout_0031a,Vout_0031b,Vout_0032a,Vout_0032b,Vout_0033a,Vout_0033b,Vout_0036a,Vout_0036b,Vout_0037a,Vout_0037b,Vout_0038a,Vout_0038b,Vout_0039a,Vout_0039b,Vout_0040a,Vout_0040b,Vout_0041a,Vout_0041b,Vout_0042a,Vout_0042b,Vout_0043a,Vout_0043b,Vout_0044a,Vout_0044b,driver_0015a,driver_0015b,driver_0016a,driver_0016b,driver_0022a,driver_0022b,driver_0024a,driver_0024b,driver_0034a,driver_0034b,driver_0035a,driver_0035b,Out_0003a,Out_0003b,Out_0006a,Out_0006b
349,-1,-1,-1,-1,-1,-1,-2,-2,-1,-1,-1,-1,-2,-2,-1,-1,2,2,1,1,1,1,2,2,2,2,2,2,-2,-2,2,2,-2,-2,2,2,2,2,2,2,-2,-2,2,2,1,1,-2,-2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-1.391051e-01,-1.021678e-01,-1.983487e-01,-4.305341e-01,-2.261024e-01,-2.498759e-01,-8.518094e-02,-6.113754e-02,-1.756351e-01,-4.060217e-01,-2.167167e-01,-2.399551e-01,9.781689e-02,7.817476e-02,1.172371e-01,1.003588e-01,5.311363e-02,3.534898e-02,7.708414e-01,-7.037538e-01,8.074574e-01,-5.820121e-01,2.475318e-01,-7.277123e-01,8.481520e-01,-6.688936e-01,3.831969e-01,-8.025243e-01,1.096874e-01,-6.264051e-02,9.243421e-01,-3.371213e-01,-7.829235e-02,-8.337052e-02,3.119800e-01,-8.579183e-02,8.388524e-01,-3.905320e-01,-2.823882e-01,6.603643e-01,2.213491e-01,1.091147e-01,7.670646e-01,-7.058247e-01,6.871218e-01,-7.967179e-01,1.023319e-01,9.997568e-02,3.692370e-01,-7.939946e-01,-6.365480e-01,5.188836e-01,6.378022e-01,-4.118819e-01,2.918519e-01,-6.789920e-01,3.921637e-01,-6.415075e-01,2.363757e-01,-7.490467e-01,7.480529e-01,-6.116677e-01,4.925748e-01,-8.414581e-01,8.753241e-01,-3.951381e-01,6.706363e-01,-7.011644e-01,7.951106e-01,-9.435808e-03,7.211111e-01,-2.582380e-01,8.346750e-01,-7.942488e-01,-7.942488e-01,8.346750e-01,-7.942488e-01,8.346750e-01,-7.942488e-01,8.346750e-01,-7.942488e-01,8.346750e-01,8.346750e-01,-7.942488e-01,-1.988319e-01,-4.309130e-01,-1.756642e-01,-4.061809e-01
350,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,-2,-2,2,2,-2,-2,2,2,2,2,2,2,-2,-2,2,2,2,2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-1.176401e-01,-1.418160e-01,-5.479637e-01,-5.919773e-01,-1.878638e-01,-1.530795e-01,-9.426566e-02,-1.029040e-01,-4.150471e-01,-6.670064e-01,-1.716741e-01,-1.920599e-01,8.860467e-02,7.673377e-02,4.158056e-02,-8.690847e-02,1.377346e-01,3.506552e-02,8.280684e-01,-7.406480e-01,8.370594e-01,-6.228865e-01,2.470595e-01,-7.273116e-01,8.323913e-01,-6.975597e-01,3.740403e-01,-8.069339e-01,1.135472e-01,-6.422409e-02,9.243308e-01,-3.387284e-01,-8.102134e-02,-8.807124e-02,3.518200e-01,-1.326275e-01,8.338785e-01,-3.787800e-01,-2.711925e-01,6.523293e-01,2.246487e-01,1.072818e-01,7.610016e-01,-7.126376e-01,7.023539e-01,-8.735111e-01,9.878251e-02,9.427986e-02,3.662322e-01,-8.146651e-01,-6.175123e-01,5.282864e-01,7.191444e-01,-4.337511e-01,2.779059e-01,-7.161474e-01,3.543672e-01,-6.445270e-01,1.042629e-01,-7.169964e-01,7.422314e-01,-6.107643e-01,4.351933e-01,-8.181202e-01,8.730659e-01,-3.940041e-01,6.376628e-01,-7.148464e-01,7.955773e-01,-8.709824e-03,7.181991e-01,-2.622267e-01,8.346750e-01,-7.942488e-01,-7.942488e-01,8.346750e-01,-7.942488e-01,8.346750e-01,-7.942488e-01,8.346750e-01,-7.942488e-01,8.346750e-01,8.346750e-01,-7.942488e-01,-5.484128e-01,-5.923288e-01,-4.150505e-01,-6.671117e-01
351,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,-2,-2,2,2,-2,-2,2,2,2,2,2,2,-2,-2,2,2,2,2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-1.176401e-01,-1.418160e-01,-5.479637e-01,-5.919773e-01,-1.878638e-01,-1.530795e-01,-9.426566e-02,-1.029040e-01,-4.150471e-01,-6.670064e-01,-1.716741e-01,-1.920599e-01,8.860467e-02,7.673377e-02,4.158056e-02,-8.690847e-02,1.377346e-01,3.506552e-02,8.280684e-01,-7.406480e-01,8.370594e-01,-6.228865e-01,2.470595e-01,-7.273116e-01,8.323913e-01,-6.975597e-01,3.740403e-01,-8.069339e-01,1.135472e-01,-6.422409e-02,9.243308e-01,-3.387284e-01,-8.102134e-02,-8.807124e-02,3.518200e-01,-1.326275e-01,8.338785e-01,-3.787800e-01,-2.711925e-01,6.523293e-01,2.246487e-01,1.072818e-01,7.610016e-01,-7.126376e-01,7.023539e-01,-8.735111e-01,9.878251e-02,9.427986e-02,3.662322e-01,-8.146651e-01,-6.175123e-01,5.282864e-01,7.191444e-01,-4.337511e-01,2.779059e-01,-7.161474e-01,3.543672e-01,-6.445270e-01,1.042629e-01,-7.169964e-01,7.422314e-01,-6.107643e-01,4.351933e-01,-8.181202e-01,8.730659e-01,-3.940041e-01,6.376628e-01,-7.148464e-01,7.955773e-01,-8.709824e-03,7.181991e-01,-2.622267e-01,8.346750e-01,-7.942488e-01,-7.942488e-01,8.346750e-01,-7.942488e-01,8.346750e-01,-7.942488e-01,8.346750e-01,-7.942488e-01,8.346750e-01,8.346750e-01,-7.942488e-01,-5.484128e-01,-5.923288e-01,-4.150505e-01,-6.671117e-01
352,-2,-2,-2,-2,-2,-2,-1,-1,-2,-2,-2,-2,-1,-1,-2,-2,1,1,2,2,2,2,1,1,1,1,1,1,-1,-1,1,1,-1,-1,1,1,1,1,1,1,-1,-1,1,1,2,2,-1,-1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-8.310963e-02,-1.341313e-01,-4.898490e-01,-5.489620e-01,-1.784390e-01,-1.460091e-01,-1.004235e-01,-1.439863e-01,-3.544257e-01,-6.011455e-01,-1.630859e-01,-1.822182e-01,1.116469e-01,1.092982e-01,3.049356e-02,-6.740541e-02,2.830311e-01,6.637243e-02,8.874175e-01,-7.192133e-01,8.321773e-01,-6.624506e-01,2.268067e-01,-6.790258e-01,7.412381e-01,-7.407199e-01,3.849372e-01,-7.691948e-01,1.533475e-01,-1.686711e-01,8.880391e-01,-3.222136e-01,-8.242836e-02,-1.126975e-01,4.688176e-01,-3.039708e-01,8.022569e-01,-3.588468e-01,-1.753647e-01,4.562714e-01,3.298127e-01,8.061995e-02,7.157387e-01,-6.731159e-01,6.431396e-01,-8.865365e-01,1.249269e-01,1.170231e-01,3.206253e-01,-7.849207e-01,-4.563142e-01,4.678689e-01,7.929435e-01,-4.094349e-01,2.466835e-01,-7.111953e-01,3.219372e-01,-6.155570e-01,1.136110e-01,-6.824898e-01,6.778279e-01,-5.702415e-01,3.870583e-01,-7.616305e-01,8.308612e-01,-3.662585e-01,5.745847e-01,-6.242686e-01,7.894390e-01,-3.310634e-02,6.645323e-01,-2.496856e-01,8.346750e-01,-7.942488e-01,-7.942488e-01,8.346750e-01,-7.942488e-01,8.346750e-01,-7.942488e-01,8.346750e-01,-7.942488e-01,8.346750e-01,8.346750e-01,-7.942488e-01,-4.901207e-01,-5.491580e-01,-3.543019e-01,-6.011299e-01
353,-2,-2,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.755013e-02,-1.122834e-01,-4.400056e-01,-4.822483e-01,-1.677487e-01,-1.362702e-01,2.745848e-01,-4.275544e-01,-2.915905e-01,-5.458086e-01,-1.505371e-01,-1.712119e-01,5.665678e-01,-3.144878e-02,8.347926e-02,-3.788846e-02,2.666051e-01,1.936610e-01,9.197210e-01,-6.689003e-01,7.294408e-01,-8.195961e-01,2.161581e-01,-6.418692e-01,6.179158e-01,-7.093715e-01,4.096597e-01,-7.255648e-01,3.138119e-01,-6.990314e-01,8.633228e-01,-3.227760e-01,2.834789e-01,-6.510137e-01,4.546829e-01,-2.821219e-01,7.879022e-01,-3.605464e-01,-2.172761e-01,4.693311e-01,8.140028e-01,-3.607109e-01,6.666363e-01,-6.109360e-01,5.871906e-01,-9.146789e-01,7.814391e-01,-2.780849e-01,2.860579e-01,-7.504958e-01,-4.807063e-01,4.798898e-01,8.767853e-01,-4.815693e-01,2.425516e-01,-6.493316e-01,2.601933e-01,-5.070719e-01,1.340223e-01,-6.496418e-01,5.353030e-01,-4.707755e-01,3.498905e-01,-6.650411e-01,7.851298e-01,-3.759725e-01,5.168294e-01,-5.699732e-01,7.892306e-01,-6.774356e-02,5.830720e-01,-1.896777e-01,8.346750e-01,-7.942488e-01,-7.942488e-01,8.346750e-01,-7.942488e-01,8.346750e-01,-7.942488e-01,8.346750e-01,-7.942488e-01,8.346750e-01,8.346750e-01,-7.942488e-01,-4.401268e-01,-4.823652e-01,-2.915496e-01,-5.457563e-01
354,-2,-2,-2,-2,-2,-2,1,1,-2,-2,-2,-2,1,1,-2,-2,-1,-1,2,2,2,2,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,2,2,1,1,-1,-1,-1,-1,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6.177178e-02,-9.740987e-02,-2.260308e-01,-1.832102e-01,-1.228739e-01,-9.501775e-02,3.003904e-01,-4.814795e-01,-1.474696e-01,-2.184708e-01,-1.208548e-01,-1.291567e-01,6.890435e-01,-9.533890e-02,1.331002e-01,4.551135e-03,2.694215e-01,3.185992e-01,6.816202e-01,-5.465917e-01,5.094191e-01,-8.088099e-01,5.508566e-02,-1.740153e-01,1.826636e-02,-5.571010e-01,2.310663e-01,-1.366194e-01,3.446623e-01,-7.294624e-01,5.176214e-01,8.069825e-02,3.103364e-01,-7.110844e-01,3.423574e-01,4.671753e-02,1.985539e-01,-1.752588e-01,-2.187877e-01,1.435263e-01,8.160130e-01,-3.485070e-01,2.806588e-01,-2.389301e-01,2.817807e-01,-7.691036e-01,8.113118e-01,-3.483553e-01,-3.599040e-02,-2.682222e-01,-2.357192e-01,2.002483e-01,8.797316e-01,-4.198612e-01,-1.343434e-01,-3.776799e-01,-9.012210e-02,-9.870221e-02,-5.315525e-02,-9.640130e-02,-8.981191e-03,-2.440915e-02,1.028878e-02,-2.397916e-02,4.429745e-02,3.495228e-02,5.874778e-02,4.268862e-02,1.841132e-01,1.646051e-01,1.820626e-01,1.881173e-01,8.346750e-01,-7.942488e-01,-7.942488e-01,8.346750e-01,-7.942488e-01,8.346750e-01,-7.942488e-01,8.346750e-01,-7.942488e-01,8.346750e-01,8.346750e-01,-7.942488e-01,-2.262942e-01,-1.834762e-01,-1.476600e-01,-2.186710e-01
355,-2,-2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,2,2,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,2,2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1.048385e-01,-7.637124e-02,-9.206001e-03,-8.809414e-03,-9.108194e-02,-6.889455e-02,3.656660e-01,-5.370328e-01,1.879805e-02,-3.577707e-03,-9.409134e-02,-9.730527e-02,7.313672e-01,-1.034007e-01,1.494292e-01,6.757839e-02,6.011286e-01,5.261008e-01,5.191666e-01,-3.960339e-01,4.191199e-01,-7.652499e-01,2.217799e-02,-8.451385e-02,-4.963429e-01,-6.745319e-01,3.753121e-01,2.416128e-01,3.675448e-01,-7.663754e-01,4.307988e-01,1.392311e-01,3.533531e-01,-7.682879e-01,4.886491e-01,4.287527e-01,8.150577e-02,-9.421670e-02,-3.832492e-01,-2.578547e-01,8.385448e-01,-3.472412e-01,3.523754e-01,6.894202e-02,1.369887e-01,-6.520285e-01,8.317756e-01,-3.569922e-01,-8.317724e-02,-1.056556e-01,-3.678692e-01,-8.538307e-02,8.255191e-01,-3.940896e-01,-3.918493e-01,-5.983660e-01,2.839026e-03,9.263657e-05,3.786101e-02,1.109208e-02,6.674225e-03,3.934321e-03,1.810797e-02,1.084067e-02,1.677104e-02,1.233342e-02,2.070603e-02,1.956645e-02,9.539158e-02,7.191040e-02,8.483421e-02,9.978292e-02,8.346750e-01,-7.942488e-01,-7.942488e-01,8.346750e-01,-7.942488e-01,8.346750e-01,-7.942488e-01,8.346750e-01,-7.942488e-01,8.346750e-01,8.346750e-01,-7.942488e-01,-9.426647e-03,-9.058597e-03,1.865586e-02,-3.768855e-03
356,-2,-2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,2,2,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,2,2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1.048384e-01,-7.637126e-02,-9.206002e-03,-8.809415e-03,-9.108194e-02,-6.889455e-02,3.656659e-01,-5.370327e-01,1.879805e-02,-3.577708e-03,-9.409134e-02,-9.730527e-02,7.313672e-01,-1.034006e-01,1.494292e-01,6.757839e-02,6.011285e-01,5.261008e-01,5.191674e-01,-3.960347e-01,4.191199e-01,-7.652499e-01,2.217798e-02,-8.451387e-02,-4.963429e-01,-6.745319e-01,3.753121e-01,2.416129e-01,3.675448e-01,-7.663754e-01,4.307988e-01,1.392311e-01,3.533531e-01,-7.682879e-01,4.886495e-01,4.287525e-01,8.150568e-02,-9.421730e-02,-3.832492e-01,-2.578547e-01,8.385448e-01,-3.472412e-01,3.523754e-01,6.894202e-02,1.369892e-01,-6.520291e-01,8.317756e-01,-3.569922e-01,-8.317727e-02,-1.056557e-01,-3.678692e-01,-8.538307e-02,8.255195e-01,-3.940895e-01,-3.918491e-01,-5.983660e-01,2.839026e-03,9.263626e-05,3.786101e-02,1.109208e-02,6.674226e-03,3.934321e-03,1.810797e-02,1.084067e-02,1.677104e-02,1.233342e-02,2.070604e-02,1.956645e-02,9.539158e-02,7.191040e-02,8.483421e-02,9.978292e-02,8.346750e-01,-7.942488e-01,-7.942488e-01,8.346750e-01,-7.942488e-01,8.346750e-01,-7.942488e-01,8.346750e-01,-7.942488e-01,8.346750e-01,8.346750e-01,-7.942488e-01,-9.426648e-03,-9.058597e-03,1.865585e-02,-3.768856e-03
357,-1,-1,-1,-1,-1,-1,2,2,-1,-1,-1,-1,2,2,-1,-1,-2,-2,1,1,1,1,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,1,1,2,2,-2,-2,-2,-2,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1.379942e-01,-1.833460e-01,5.070715e-02,4.954109e-02,-1.195518e-01,-1.192674e-01,3.709817e-01,-6.036961e-01,6.793048e-02,5.203149e-02,-9.550783e-02,-1.329392e-01,7.479140e-01,-1.407118e-01,2.641421e-01,8.076673e-02,5.578786e-01,4.831637e-01,4.850649e-01,-3.603267e-01,3.842939e-01,-7.334407e-01,2.218678e-02,-8.477140e-02,-4.406408e-01,-6.279145e-01,3.809462e-01,2.485829e-01,3.406946e-01,-7.560038e-01,4.315806e-01,1.409581e-01,3.543135e-01,-7.710464e-01,4.294702e-01,3.759500e-01,8.651596e-02,-6.319651e-02,-3.900557e-01,-2.662839e-01,8.462291e-01,-3.481848e-01,3.595955e-01,7.423640e-02,1.240274e-01,-6.291231e-01,8.319390e-01,-3.542787e-01,-8.470872e-02,-1.144360e-01,-3.758025e-01,-9.119072e-02,8.096747e-01,-3.925152e-01,-3.443405e-01,-5.447682e-01,1.954953e-01,1.518294e-01,2.485491e-01,2.151369e-01,3.439125e-02,2.523366e-02,5.036297e-02,4.217158e-02,2.445379e-02,1.857709e-02,2.953629e-02,2.817233e-02,9.827346e-02,7.437553e-02,8.806747e-02,1.029380e-01,8.346750e-01,-7.942488e-01,-7.942488e-01,8.346750e-01,-7.942488e-01,8.346750e-01,-7.942488e-01,8.346750e-01,-7.942488e-01,8.346750e-01,8.346750e-01,-7.942488e-01,5.046688e-02,4.927755e-02,6.778168e-02,5.187258e-02
358,0,0,0,0,0,0,2,2,0,0,0,0,2,2,0,0,-2,-2,0,0,0,0,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,0,0,2,2,-2,-2,-2,-2,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,3.035056e-01,-6.983919e-01,6.165992e-01,-1.310901e-01,2.589925e-01,-4.169837e-01,3.563119e-01,-7.580751e-01,7.880107e-01,-3.883098e-01,2.450744e-01,-6.799960e-01,8.275959e-01,-3.431613e-01,8.014882e-01,-3.916244e-01,5.122641e-01,4.394285e-01,4.813489e-01,-3.646232e-01,3.528922e-01,-6.984487e-01,2.202408e-02,-8.531270e-02,-3.849951e-01,-5.841338e-01,3.878271e-01,2.564475e-01,3.191021e-01,-7.474805e-01,4.319473e-01,1.416296e-01,3.579633e-01,-7.649544e-01,3.840269e-01,3.177940e-01,8.784299e-02,-5.846566e-02,-3.970200e-01,-2.747280e-01,8.546300e-01,-3.479179e-01,3.668224e-01,7.929683e-02,1.313533e-01,-6.199019e-01,8.303798e-01,-3.440397e-01,-8.658948e-02,-1.264365e-01,-3.837439e-01,-9.689774e-02,8.041669e-01,-3.951200e-01,-2.904888e-01,-4.922684e-01,4.513416e-01,2.571819e-01,5.713006e-01,3.716767e-01,6.357011e-02,4.471601e-02,8.765698e-02,7.651201e-02,3.201312e-02,2.431315e-02,3.879304e-02,3.700844e-02,1.009664e-01,7.657822e-02,9.123225e-02,1.059779e-01,8.346750e-01,-7.942488e-01,-7.942488e-01,8.346750e-01,-7.942488e-01,8.346750e-01,-7.942488e-01,8.346750e-01,-7.942488e-01,8.346750e-01,8.346750e-01,-7.942488e-01,6.163372e-01,-1.313676e-01,7.878533e-01,-3.884422e-01
359,1,1,1,1,1,1,2,2,1,1,1,1,2,2,1,1,-2,-2,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,-1,-1,2,2,-2,-2,-2,-2,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,3.224125e-01,-7.342884e-01,6.753465e-01,-1.673433e-01,2.711438e-01,-4.610800e-01,3.547320e-01,-7.607836e-01,7.957477e-01,-4.324713e-01,2.869273e-01,-7.119796e-01,8.264742e-01,-3.427484e-01,8.160581e-01,-3.823220e-01,2.082388e-01,3.260672e-01,8.911295e-02,5.714638e-02,-1.329547e-02,-2.451211e-01,2.383914e-02,-8.129026e-02,-2.145741e-01,-3.388741e-01,4.119438e-01,2.891023e-01,1.996263e-01,-7.057032e-01,4.335602e-01,1.452525e-01,3.578061e-01,-7.650691e-01,1.534962e-01,1.778499e-01,1.000215e-01,6.367228e-02,-4.237443e-01,-3.035191e-01,6.673494e-01,-3.841087e-01,4.010218e-01,1.086415e-01,-7.846980e-02,-7.653703e-02,8.413537e-01,-3.450316e-01,-7.466930e-02,-4.477357e-02,-4.128297e-01,-1.183954e-01,1.616643e-01,-1.856254e-01,-1.564475e-01,-1.795810e-01,5.445580e-01,3.108797e-01,6.142571e-01,4.364554e-01,7.473879e-02,5.310831e-02,9.776203e-02,8.822703e-02,3.495608e-02,2.678827e-02,4.163838e-02,4.008616e-02,1.020634e-01,7.756362e-02,9.228191e-02,1.071002e-01,8.346750e-01,-7.942488e-01,-7.942488e-01,8.346750e-01,-7.942488e-01,8.346750e-01,-7.942488e-01,8.346750e-01,-7.942488e-01,8.346750e-01,8.346750e-01,-7.942488e-01,6.752113e-01,-1.675324e-01,7.956616e-01,-4.326416e-01
360,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,3.470151e-01,-7.661851e-01,7.300579e-01,-1.816133e-01,3.355920e-01,-5.183382e-01,3.525503e-01,-7.632020e-01,8.255489e-01,-4.468769e-01,3.302513e-01,-7.815987e-01,8.297158e-01,-3.498233e-01,8.339508e-01,-3.796111e-01,2.346807e-02,2.099143e-01,2.131869e-02,2.298694e-03,-1.287903e-02,-5.794025e-02,2.382967e-02,-8.095165e-02,-1.000449e-02,-1.526922e-01,4.352618e-01,3.172386e-01,9.006182e-02,-6.448953e-01,4.326067e-01,1.433333e-01,3.581356e-01,-7.653502e-01,-5.867805e-03,-1.847255e-02,9.567284e-02,6.244310e-02,-4.452939e-01,-3.283603e-01,4.934579e-01,-3.117914e-01,4.300292e-01,1.321377e-01,-1.792175e-02,-4.867686e-03,8.127596e-01,-3.496682e-01,-7.322611e-02,-5.218789e-02,-4.370640e-01,-1.372056e-01,-4.594580e-03,-1.185270e-01,5.841554e-03,2.149084e-02,6.049548e-01,3.640012e-01,6.585505e-01,4.837667e-01,8.400549e-02,6.065032e-02,1.057809e-01,9.687925e-02,3.728348e-02,2.879450e-02,4.391703e-02,4.249443e-02,1.029029e-01,7.832047e-02,9.309231e-02,1.079604e-01,8.346750e-01,-7.942488e-01,-7.942488e-01,8.346750e-01,-7.942488e-01,8.346750e-01,-7.942488e-01,8.346750e-01,-7.942488e-01,8.346750e-01,8.346750e-01,-7.942488e-01,7.300445e-01,-1.818212e-01,8.255101e-01,-4.469127e-01
361,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,3.470128e-01,-7.661880e-01,7.300612e-01,-1.816392e-01,3.355870e-01,-5.183567e-01,3.525837e-01,-7.632059e-01,8.255473e-01,-4.468983e-01,3.302377e-01,-7.816060e-01,8.296952e-01,-3.498100e-01,8.339468e-01,-3.796284e-01,2.538220e-02,2.125095e-01,2.170866e-02,2.779131e-03,-1.246018e-02,-5.787324e-02,4.498936e-02,-7.843015e-02,-9.241762e-03,-1.527728e-01,4.566902e-01,3.159758e-01,9.088487e-02,-6.452629e-01,4.531603e-01,1.455549e-01,3.581581e-01,-7.653149e-01,-5.913973e-03,-1.738575e-02,9.634848e-02,6.283288e-02,-4.560993e-01,-3.127216e-01,4.946866e-01,-3.124425e-01,4.431719e-01,1.199667e-01,-1.722598e-02,-4.278626e-03,8.131346e-01,-3.495043e-01,-7.219590e-02,-5.141754e-02,-4.362619e-01,-1.134966e-01,-4.107942e-03,-1.188176e-01,7.842309e-03,2.299078e-02,6.049144e-01,3.639626e-01,6.585006e-01,4.837188e-01,8.395845e-02,6.061169e-02,1.057062e-01,9.682113e-02,3.723401e-02,2.875539e-02,4.382921e-02,4.242986e-02,1.028624e-01,7.828778e-02,9.302479e-02,1.079089e-01,9.192108e-01,-9.102470e-01,-9.102470e-01,9.192108e-01,-9.102470e-01,9.192108e-01,-9.102470e-01,9.192108e-01,-9.102470e-01,9.192108e-01,9.192108e-01,-9.102470e-01,7.300676e-01,-1.818269e-01,8.255248e-01,-4.469153e-01
