#time,CK_0001a,CK_0001b,CK_0002a,CK_0002b,CK_0003a,CK_0003b,CK_0004a,CK_0004b,CK_0006a,CK_0006b,CK_0007a,CK_0007b,CK_0008a,CK_0008b,CK_0009a,CK_0009b,CK_0010a,CK_0010b,CK_0011a,CK_0011b,CK_0013a,CK_0013b,CK_0014a,CK_0014b,CK_0015a,CK_0015b,CK_0016a,CK_0016b,CK_0017a,CK_0017b,CK_0018a,CK_0018b,CK_0019a,CK_0019b,CK_0020a,CK_0020b,CK_0021a,CK_0021b,CK_0022a,CK_0022b,CK_0023a,CK_0023b,CK_0024a,CK_0024b,CK_0025a,CK_0025b,CK_0026a,CK_0026b,CK_0027a,CK_0027b,CK_0028a,CK_0028b,CK_0029a,CK_0029b,CK_0030a,CK_0030b,CK_0031a,CK_0031b,CK_0032a,CK_0032b,CK_0035a,CK_0035b,CK_0036a,CK_0036b,CK_0037a,CK_0037b,CK_0038a,CK_0038b,CK_0039a,CK_0039b,CK_0040a,CK_0040b,CK_0041a,CK_0041b,CK_0042a,CK_0042b,Vout_0001a,Vout_0001b,Vout_0002a,Vout_0002b,Vout_0003a,Vout_0003b,Vout_0004a,Vout_0004b,Vout_0006a,Vout_0006b,Vout_0007a,Vout_0007b,Vout_0008a,Vout_0008b,Vout_0009a,Vout_0009b,Vout_0010a,Vout_0010b,Vout_0011a,Vout_0011b,Vout_0013a,Vout_0013b,Vout_0014a,Vout_0014b,Vout_0015a,Vout_0015b,Vout_0016a,Vout_0016b,Vout_0017a,Vout_0017b,Vout_0018a,Vout_0018b,Vout_0019a,Vout_0019b,Vout_0020a,Vout_0020b,Vout_0021a,Vout_0021b,Vout_0022a,Vout_0022b,Vout_0023a,Vout_0023b,Vout_0024a,Vout_0024b,Vout_0025a,Vout_0025b,Vout_0026a,Vout_0026b,Vout_0027a,Vout_0027b,Vout_0028a,Vout_0028b,Vout_0029a,Vout_0029b,Vout_0030a,Vout_0030b,Vout_0031a,Vout_0031b,Vout_0032a,Vout_0032b,Vout_0035a,Vout_0035b,Vout_0036a,Vout_0036b,Vout_0037a,Vout_0037b,Vout_0038a,Vout_0038b,Vout_0039a,Vout_0039b,Vout_0040a,Vout_0040b,Vout_0041a,Vout_0041b,Vout_0042a,Vout_0042b,driver_0005a,driver_0005b,driver_0012a,driver_0012b,Out_0021a,Out_0021b,Out_0017a,Out_0017b
196,2,2,2,2,2,2,2,2,2,2,-2,-2,2,2,2,2,-2,-2,-2,-2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,2,2,2,2,2,2,-2,-2,-2,-2,2,2,2,2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,8.454673e-01,-3.318785e-01,4.317477e-01,-7.419320e-01,8.288261e-01,-3.432381e-01,3.559464e-01,-7.638463e-01,8.259070e-01,-3.463404e-01,9.254569e-02,8.883844e-02,8.274585e-01,-3.274826e-01,8.287421e-01,-3.408015e-01,1.126860e-01,1.013268e-01,-9.120736e-02,-9.253253e-02,3.681121e-01,-7.690721e-01,8.290789e-01,-3.442564e-01,-5.461988e-01,-6.354416e-01,9.693278e-02,9.460223e-02,-8.555418e-02,-6.861691e-02,-8.908154e-02,-9.018227e-02,3.579174e-01,-7.650181e-01,-8.568368e-02,-8.760606e-02,-1.064687e-01,-9.847499e-02,4.120162e-01,-4.517128e-01,5.385229e-01,-3.457303e-01,3.550861e-01,-7.638496e-01,-9.499881e-02,-1.086328e-01,-4.722181e-01,-4.958263e-01,7.383748e-01,-8.149284e-02,8.507981e-02,-6.503547e-01,4.632122e-01,1.544064e-01,4.951597e-02,-8.198453e-02,3.552688e-01,-7.638693e-01,7.447645e-02,-9.286745e-02,-3.429851e-02,-3.091298e-02,-2.689041e-02,-2.226169e-02,-1.794777e-02,-1.634659e-02,-1.447472e-02,-1.243130e-02,-2.093329e-02,-2.128708e-02,-1.957901e-02,-1.613830e-02,-8.419565e-02,-9.911569e-02,-9.526551e-02,-7.296708e-02,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-1.062464e-01,-9.849227e-02,-8.533373e-02,-6.864043e-02
197,2,2,2,2,1,1,1,1,1,1,-2,-2,2,2,2,2,-2,-2,-2,-2,2,2,1,1,-1,-1,-2,-2,-1,-1,-2,-2,2,2,-2,-2,-1,-1,2,2,1,1,1,1,-2,-2,-1,-1,2,2,1,1,-2,-2,-2,-2,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,8.387385e-01,-3.033497e-01,4.461813e-01,-8.098864e-01,8.112293e-01,-3.430333e-01,3.139577e-01,-7.174392e-01,7.932691e-01,-3.479027e-01,9.371164e-02,9.135137e-02,8.289530e-01,-3.276263e-01,8.355854e-01,-3.408776e-01,1.129025e-01,1.016171e-01,-9.094596e-02,-9.254795e-02,3.757670e-01,-7.722209e-01,8.118261e-01,-3.398947e-01,-3.414738e-01,-3.839413e-01,9.734859e-02,9.525494e-02,-9.411749e-02,-2.178339e-01,-8.884684e-02,-8.991080e-02,3.386143e-01,-7.560944e-01,-8.551966e-02,-8.740990e-02,-2.212718e-01,-2.060261e-01,5.669781e-01,-5.364895e-01,4.911842e-01,-2.967940e-01,3.105537e-01,-7.141944e-01,-9.666152e-02,-1.197588e-01,-2.272499e-02,-4.030899e-01,7.910146e-01,-9.036080e-02,6.842369e-02,-6.119470e-01,4.633500e-01,1.545760e-01,4.963475e-02,-8.184604e-02,3.278402e-01,-7.246495e-01,8.188603e-02,-4.698473e-02,-2.696200e-01,-3.099509e-01,-2.832151e-01,-2.437610e-01,-5.584795e-02,-6.116446e-02,-5.832391e-02,-4.848744e-02,-3.314555e-02,-3.486331e-02,-3.301228e-02,-2.799802e-02,-8.946719e-02,-1.047485e-01,-1.008642e-01,-7.814379e-02,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-2.210799e-01,-2.060480e-01,-9.393280e-02,-2.178659e-01
198,2,2,2,2,0,0,0,0,0,0,-2,-2,2,2,2,2,-2,-2,-2,-2,2,2,0,0,0,0,-2,-2,0,0,-2,-2,2,2,-2,-2,0,0,2,2,0,0,0,0,-2,-2,0,0,2,2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,8.828273e-01,-2.491569e-01,6.269464e-01,-8.093477e-01,8.031246e-01,-3.488275e-01,2.795807e-01,-6.762816e-01,7.837660e-01,-3.562159e-01,9.375201e-02,9.153911e-02,8.176095e-01,-2.904265e-01,8.463626e-01,-3.423313e-01,1.128880e-01,1.016017e-01,-9.142481e-02,-9.362973e-02,3.754288e-01,-8.235675e-01,8.050152e-01,-3.449181e-01,-2.200105e-03,-6.122882e-01,9.733494e-02,9.525254e-02,2.904600e-01,-5.950032e-01,-8.898662e-02,-9.015597e-02,3.189912e-01,-7.492691e-01,-8.557717e-02,-8.749661e-02,-8.622106e-02,-6.017751e-01,7.784286e-01,-4.650134e-01,4.799015e-01,-3.026266e-01,2.733273e-01,-6.667584e-01,-9.978902e-02,-1.384357e-01,5.871156e-01,-5.568023e-01,7.906766e-01,-4.541480e-02,8.524023e-02,-5.961748e-01,4.633388e-01,1.545632e-01,4.960506e-02,-8.188634e-02,3.060815e-01,-6.879174e-01,8.256977e-02,-4.264418e-02,-4.359018e-01,-6.051907e-01,-4.556967e-01,-5.168760e-01,-8.296933e-02,-9.697244e-02,-9.502567e-02,-8.196916e-02,-4.056257e-02,-4.382262e-02,-4.247130e-02,-3.680809e-02,-9.226100e-02,-1.079510e-01,-1.042244e-01,-8.137882e-02,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.604855e-02,-6.017932e-01,2.906157e-01,-5.950436e-01
199,2,2,2,2,-1,-1,-1,-1,-1,-1,-2,-2,2,2,2,2,-2,-2,-2,-2,2,2,-1,-1,1,1,-2,-2,1,1,-2,-2,2,2,-2,-2,1,1,2,2,-1,-1,-1,-1,-2,-2,1,1,2,2,-1,-1,-2,-2,-2,-2,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,8.834155e-01,-2.416162e-01,6.770801e-01,-7.639125e-01,1.810553e-01,-1.376767e-01,-6.826754e-02,-2.508083e-01,1.198257e-01,1.196045e-01,9.540000e-02,9.529679e-02,8.286061e-01,-2.868862e-01,6.581623e-01,-3.792097e-01,1.130316e-01,1.018502e-01,-8.959950e-02,-8.961912e-02,3.780802e-01,-8.104255e-01,1.205916e-01,1.132887e-01,4.130595e-02,-6.814159e-01,9.777768e-02,9.607746e-02,3.166024e-01,-6.138477e-01,-8.848347e-02,-8.922876e-02,1.883319e-01,-7.053894e-01,-8.540960e-02,-8.721077e-02,-9.771071e-02,-6.286491e-01,8.431797e-01,-4.143826e-01,1.306324e-01,1.163303e-01,-1.044720e-01,-1.126758e-01,-8.827447e-02,-6.224506e-02,6.661933e-01,-5.964464e-01,7.885024e-01,-1.881650e-02,-1.279053e-01,-9.996367e-02,4.633880e-01,1.546473e-01,4.966552e-02,-8.178617e-02,-1.073993e-01,-1.060747e-01,9.506892e-02,7.762619e-02,-4.797379e-01,-6.490314e-01,-5.005481e-01,-5.488005e-01,-8.672702e-02,-1.020789e-01,-1.005082e-01,-8.631581e-02,-4.082281e-02,-4.441592e-02,-4.317616e-02,-3.741975e-02,-9.200267e-02,-1.078236e-01,-1.041732e-01,-8.135457e-02,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-9.774780e-02,-6.286903e-01,3.165589e-01,-6.138959e-01
200,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,2,2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,2,2,-2,-2,-2,-2,-2,-2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,8.851343e-01,-2.368651e-01,7.231453e-01,-7.370060e-01,7.432048e-02,-9.322884e-02,-9.413159e-02,-1.088283e-01,9.321982e-02,9.273629e-02,9.473777e-02,9.424400e-02,8.142994e-01,-2.860867e-01,5.396638e-01,-3.439630e-01,1.128793e-01,1.016440e-01,-8.991208e-02,-9.018951e-02,3.793324e-01,-7.966933e-01,9.160775e-02,8.840448e-02,1.096159e-01,-7.133626e-01,9.748752e-02,9.565017e-02,3.463937e-01,-6.377890e-01,-8.863661e-02,-8.943935e-02,8.933829e-02,-6.563761e-01,-8.550032e-02,-8.732691e-02,-9.540251e-02,-6.766422e-01,8.728883e-01,-3.860402e-01,9.362224e-02,9.346407e-02,-9.118125e-02,-9.200575e-02,-9.035260e-02,-9.044909e-02,7.535539e-01,-6.005777e-01,7.868257e-01,-4.621832e-03,-9.051025e-02,-9.056311e-02,4.632968e-01,1.545311e-01,4.960624e-02,-8.185870e-02,-9.064247e-02,-9.080893e-02,9.395534e-02,9.376847e-02,-5.241851e-01,-7.045233e-01,-5.552944e-01,-5.898172e-01,-9.231931e-02,-1.093119e-01,-1.079184e-01,-9.210671e-02,-4.181109e-02,-4.581132e-02,-4.469942e-02,-3.879837e-02,-9.214607e-02,-1.081184e-01,-1.045484e-01,-8.174078e-02,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-9.547037e-02,-6.767101e-01,3.463258e-01,-6.378569e-01
201,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,2,2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,2,2,-2,-2,-2,-2,-2,-2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,8.851343e-01,-2.368651e-01,7.231453e-01,-7.370060e-01,7.432048e-02,-9.322886e-02,-9.413159e-02,-1.088283e-01,9.321982e-02,9.273629e-02,9.473777e-02,9.424400e-02,8.142995e-01,-2.860867e-01,5.396638e-01,-3.439630e-01,1.128793e-01,1.016440e-01,-8.991208e-02,-9.018951e-02,3.793324e-01,-7.966933e-01,9.160775e-02,8.840448e-02,1.096159e-01,-7.133626e-01,9.748752e-02,9.565017e-02,3.463937e-01,-6.377890e-01,-8.863661e-02,-8.943935e-02,8.933831e-02,-6.563762e-01,-8.550032e-02,-8.732691e-02,-9.540251e-02,-6.766422e-01,8.728883e-01,-3.860402e-01,9.362224e-02,9.346407e-02,-9.118125e-02,-9.200575e-02,-9.035260e-02,-9.044909e-02,7.535539e-01,-6.005777e-01,7.868257e-01,-4.621832e-03,-9.051025e-02,-9.056311e-02,4.632968e-01,1.545311e-01,4.960624e-02,-8.185870e-02,-9.064247e-02,-9.080893e-02,9.395534e-02,9.376847e-02,-5.241851e-01,-7.045233e-01,-5.552944e-01,-5.898172e-01,-9.231931e-02,-1.093119e-01,-1.079184e-01,-9.210671e-02,-4.181109e-02,-4.581132e-02,-4.469942e-02,-3.879837e-02,-9.214607e-02,-1.081184e-01,-1.045484e-01,-8.174078e-02,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-9.547037e-02,-6.767101e-01,3.463258e-01,-6.378569e-01
202,1,1,1,1,-2,-2,-2,-2,-2,-2,-1,-1,1,1,1,1,-1,-1,-1,-1,1,1,-2,-2,2,2,-1,-1,2,2,-1,-1,1,1,-1,-1,2,2,1,1,-2,-2,-2,-2,-1,-1,2,2,1,1,-2,-2,-1,-1,-1,-1,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8.770508e-01,-2.137713e-01,6.964242e-01,-6.601271e-01,8.144587e-02,-4.722533e-02,-9.588999e-02,-1.192541e-01,9.390037e-02,9.344811e-02,1.196311e-01,1.195049e-01,7.799769e-01,-2.657977e-01,4.912393e-01,-2.956323e-01,1.293333e-01,1.213487e-01,-1.058546e-01,-1.074777e-01,3.556526e-01,-7.403260e-01,9.268582e-02,9.071277e-02,1.601304e-01,-6.869824e-01,1.206610e-01,1.200387e-01,4.265328e-01,-6.292207e-01,-1.050961e-01,-1.063704e-01,6.954616e-02,-6.221269e-01,-8.564475e-02,-1.094015e-01,-3.309356e-02,-6.891445e-01,8.446623e-01,-3.246386e-01,7.684705e-02,9.386087e-02,-9.070805e-02,-9.199644e-02,-9.973850e-02,-1.277925e-01,7.890259e-01,-5.424957e-01,7.768219e-01,-1.837344e-02,-6.197701e-02,-8.783028e-02,5.488887e-01,9.798392e-02,8.039982e-02,-1.653268e-01,-8.951342e-02,-9.007847e-02,1.157643e-01,1.299447e-01,-2.647905e-01,-4.104812e-01,-1.280323e-01,-4.199331e-01,-1.334962e-01,-1.657651e-01,-8.536312e-02,-1.698930e-01,-1.231499e-01,-1.189552e-01,-1.005060e-01,-1.279792e-01,-1.931079e-01,-1.729725e-01,-1.707117e-01,-1.828178e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-3.317586e-02,-6.892258e-01,4.264530e-01,-6.292990e-01
203,0,0,0,0,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,2,2,0,0,2,2,0,0,0,0,0,0,2,2,0,0,-2,-2,-2,-2,0,0,2,2,0,0,-2,-2,0,0,0,0,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.414842e-01,-1.060100e-01,7.684390e-01,-5.415402e-01,8.312893e-02,-4.090676e-02,-9.879084e-02,-1.366369e-01,9.749617e-02,9.549653e-02,7.843665e-01,-2.681453e-01,7.756258e-01,-2.561292e-01,4.816546e-01,-2.953691e-01,7.854829e-01,-3.524784e-01,2.883204e-01,-6.583910e-01,3.413656e-01,-6.937043e-01,9.399459e-02,9.184672e-02,3.214774e-01,-6.526625e-01,8.082790e-01,-3.546706e-01,7.656596e-01,-6.032771e-01,2.703461e-01,-6.768324e-01,8.270453e-02,-6.107573e-01,2.939914e-01,-6.783215e-01,2.585120e-01,-7.652738e-01,8.312329e-01,-1.539141e-01,1.048785e-01,1.007429e-01,-9.011610e-02,-9.264481e-02,2.833267e-01,-4.112654e-01,8.458444e-01,-3.913559e-01,6.112930e-01,9.142109e-02,8.846875e-02,-6.885663e-02,8.873559e-01,-2.916002e-01,2.465179e-01,-6.449143e-01,-8.379824e-02,-8.788536e-02,5.523599e-01,-4.560821e-03,2.021371e-01,-6.871192e-01,6.220161e-01,-6.057545e-01,2.456213e-01,-6.572288e-01,6.157098e-01,-5.865492e-01,1.494366e-01,-6.714313e-01,4.881296e-01,-6.086905e-01,-6.172234e-02,-6.158750e-01,1.788130e-01,-6.159615e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,2.583794e-01,-7.654023e-01,7.655364e-01,-6.033963e-01
204,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,1,1,-1,-1,-1,-1,1,1,1,1,-1,-1,-2,-2,2,2,1,1,2,2,1,1,-1,-1,1,1,2,2,-1,-1,-2,-2,-2,-2,1,1,2,2,-1,-1,-2,-2,1,1,1,1,-2,-2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2.934085e-01,2.550447e-01,4.205910e-01,1.466143e-01,9.614542e-02,7.928909e-02,-8.841712e-02,-6.211430e-02,9.952323e-02,9.671344e-02,8.092085e-01,-3.415779e-01,1.447909e-01,1.913720e-01,1.350397e-01,1.258676e-01,7.959243e-01,-3.462920e-01,3.133514e-01,-7.056626e-01,-9.473022e-02,-1.457958e-02,9.578792e-02,9.584292e-02,6.238910e-01,-4.330794e-01,8.116626e-01,-3.420901e-01,8.599327e-01,-4.511387e-01,3.091897e-01,-7.156503e-01,-1.261865e-01,-9.222673e-02,3.197794e-01,-7.208575e-01,5.919561e-01,-7.711427e-01,4.548610e-01,1.957221e-01,1.587249e-01,1.083329e-01,-8.933006e-02,-8.973938e-02,2.930805e-01,-4.603198e-01,8.157765e-01,-1.448193e-01,2.965279e-01,2.196028e-01,6.657262e-02,-7.342812e-02,9.145694e-01,-3.015293e-01,2.573661e-01,-6.821583e-01,-8.491366e-02,-8.802973e-02,6.777927e-01,-7.143421e-02,4.751902e-01,-7.696340e-01,7.910812e-01,-5.919461e-01,3.679903e-01,-7.568357e-01,7.190290e-01,-6.493279e-01,2.186288e-01,-7.244504e-01,5.757793e-01,-6.519933e-01,-6.529050e-02,-6.456773e-01,2.089293e-01,-6.346218e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,5.918415e-01,-7.712568e-01,8.598220e-01,-4.512453e-01
205,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,2,2,2,2,-2,-2,-2,-2,2,2,2,2,2,2,2,2,-2,-2,2,2,2,2,-2,-2,-2,-2,-2,-2,2,2,2,2,-2,-2,-2,-2,2,2,2,2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.897679e-01,1.993961e-01,5.729161e-01,5.370808e-01,9.880432e-02,1.017694e-01,-8.633772e-02,-8.334324e-02,1.007893e-01,9.792235e-02,8.317859e-01,-3.549339e-01,1.363229e-01,1.634901e-01,1.074188e-01,1.179053e-01,8.207320e-01,-3.445446e-01,3.541255e-01,-7.662962e-01,-4.991263e-03,1.915915e-01,9.708555e-02,9.739744e-02,6.779906e-01,-3.380892e-01,8.286376e-01,-3.446800e-01,8.775666e-01,-3.990403e-01,3.542474e-01,-7.634834e-01,-7.640612e-02,-5.883349e-02,3.594413e-01,-7.657361e-01,7.111070e-01,-7.046964e-01,6.725882e-01,4.411049e-01,1.625295e-01,1.097699e-01,-8.751966e-02,-8.750758e-02,3.634809e-01,-5.273025e-01,7.919616e-01,-6.074047e-02,1.879769e-01,1.433522e-01,1.068276e-01,-6.758314e-02,9.508977e-01,-3.178575e-01,2.723470e-01,-7.320425e-01,-8.250014e-02,-8.628105e-02,7.287686e-01,-9.064722e-02,6.002850e-01,-8.343566e-01,8.577621e-01,-5.625401e-01,4.805371e-01,-8.130947e-01,8.188663e-01,-6.589942e-01,2.714219e-01,-8.251473e-01,6.586715e-01,-7.369192e-01,-6.711790e-02,-7.028939e-01,2.543854e-01,-6.824636e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,7.109876e-01,-7.048146e-01,8.774524e-01,-3.991506e-01
206,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,2,2,2,2,-2,-2,-2,-2,2,2,2,2,2,2,2,2,-2,-2,2,2,2,2,-2,-2,-2,-2,-2,-2,2,2,2,2,-2,-2,-2,-2,2,2,2,2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.897679e-01,1.993961e-01,5.729161e-01,5.370808e-01,9.880432e-02,1.017694e-01,-8.633772e-02,-8.334324e-02,1.007893e-01,9.792236e-02,8.317859e-01,-3.549338e-01,1.363229e-01,1.634901e-01,1.074188e-01,1.179053e-01,8.207320e-01,-3.445446e-01,3.541255e-01,-7.662963e-01,-4.991264e-03,1.915915e-01,9.708555e-02,9.739744e-02,6.779906e-01,-3.380892e-01,8.286376e-01,-3.446800e-01,8.775666e-01,-3.990404e-01,3.542474e-01,-7.634834e-01,-7.640612e-02,-5.883349e-02,3.594413e-01,-7.657361e-01,7.111070e-01,-7.046964e-01,6.725882e-01,4.411049e-01,1.625295e-01,1.097699e-01,-8.751966e-02,-8.750758e-02,3.634811e-01,-5.273026e-01,7.919616e-01,-6.074047e-02,1.879769e-01,1.433522e-01,1.068277e-01,-6.758312e-02,9.508977e-01,-3.178575e-01,2.723470e-01,-7.320425e-01,-8.250013e-02,-8.628104e-02,7.287687e-01,-9.064728e-02,6.002850e-01,-8.343566e-01,8.577621e-01,-5.625401e-01,4.805370e-01,-8.130947e-01,8.188663e-01,-6.589942e-01,2.714218e-01,-8.251472e-01,6.586715e-01,-7.369192e-01,-6.711794e-02,-7.028938e-01,2.543854e-01,-6.824636e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,7.109876e-01,-7.048146e-01,8.774524e-01,-3.991506e-01
207,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,2,2,-2,-2,-2,-2,2,2,2,2,-2,-2,-1,-1,1,1,2,2,1,1,2,2,-2,-2,2,2,1,1,-2,-2,-1,-1,-1,-1,2,2,1,1,-2,-2,-1,-1,2,2,2,2,-1,-1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.818062e-01,1.914154e-01,5.142894e-01,4.859229e-01,1.189793e-01,1.383545e-01,-9.783257e-02,-1.199799e-01,1.247770e-01,1.212805e-01,8.308851e-01,-3.526332e-01,1.337143e-01,1.581105e-01,8.844062e-02,1.164773e-01,8.207259e-01,-3.445728e-01,3.531261e-01,-7.704012e-01,-8.675072e-03,1.708624e-01,1.211494e-01,1.216492e-01,6.367542e-01,-2.998177e-01,8.286603e-01,-3.448601e-01,8.508390e-01,-3.290716e-01,3.540468e-01,-7.633520e-01,-5.030774e-02,-5.761118e-02,3.593631e-01,-7.657276e-01,6.933664e-01,-6.143602e-01,6.330851e-01,3.922845e-01,2.712816e-01,1.069972e-01,-1.038705e-01,-1.060181e-01,3.726422e-01,-6.004654e-01,7.653457e-01,-7.506673e-02,1.809132e-01,1.373674e-01,1.383823e-01,-1.691104e-01,9.508916e-01,-3.178782e-01,2.723096e-01,-7.320425e-01,-8.234950e-02,-1.093192e-01,7.483713e-01,-1.364244e-01,6.170863e-01,-8.035701e-01,8.615011e-01,-5.064412e-01,4.873945e-01,-8.134560e-01,8.249386e-01,-6.370028e-01,2.768906e-01,-8.248676e-01,6.621825e-01,-7.315426e-01,-6.456801e-02,-7.032643e-01,2.554920e-01,-6.818666e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,6.933090e-01,-6.144235e-01,8.507725e-01,-3.291405e-01
208,-2,-2,-2,-2,0,0,0,0,0,0,2,2,-2,-2,-2,-2,2,2,2,2,-2,-2,0,0,0,0,2,2,0,0,2,2,-2,-2,2,2,0,0,-2,-2,0,0,0,0,2,2,0,0,-2,-2,0,0,2,2,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.738303e-01,1.822101e-01,4.311628e-01,4.159302e-01,5.491629e-01,5.298568e-03,2.893313e-01,-4.041932e-01,8.054339e-01,-3.557932e-01,8.286807e-01,-3.433903e-01,1.334703e-01,1.535567e-01,1.075404e-01,1.205100e-01,8.207216e-01,-3.443398e-01,3.550298e-01,-7.637448e-01,-7.968589e-03,1.434210e-01,7.866129e-01,-2.644443e-01,5.984344e-01,-2.549673e-01,8.286355e-01,-3.442463e-01,8.454456e-01,-2.626310e-01,3.542231e-01,-7.637755e-01,1.051066e-01,-3.840792e-02,3.594951e-01,-7.656946e-01,6.705571e-01,-5.288691e-01,5.869335e-01,3.388173e-01,7.926950e-01,-3.469327e-01,2.883767e-01,-6.606644e-01,3.560179e-01,-7.650251e-01,7.643023e-01,-9.794664e-02,1.719725e-01,1.298586e-01,3.179518e-01,-6.884825e-01,9.509247e-01,-3.177263e-01,2.723804e-01,-7.320215e-01,2.691107e-01,-6.764706e-01,8.287589e-01,-3.430257e-01,6.249605e-01,-7.762091e-01,8.586436e-01,-4.575962e-01,4.887139e-01,-8.121008e-01,8.302126e-01,-6.150581e-01,2.773842e-01,-8.241491e-01,6.649854e-01,-7.266886e-01,-6.463196e-02,-7.032825e-01,2.560480e-01,-6.813866e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,6.706939e-01,-5.289196e-01,8.455727e-01,-2.627274e-01
209,-2,-2,-2,-2,1,1,1,1,1,1,2,2,-2,-2,-2,-2,2,2,2,2,-2,-2,1,1,-1,-1,2,2,-1,-1,2,2,-2,-2,2,2,-1,-1,-2,-2,1,1,1,1,2,2,-1,-1,-2,-2,1,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.471025e-01,1.519973e-01,2.083226e-01,2.770900e-01,6.770034e-01,-6.291766e-02,2.980447e-01,-4.530627e-01,8.094989e-01,-3.418874e-01,8.287324e-01,-3.442033e-01,1.248521e-01,1.351743e-01,1.645851e-01,1.237770e-01,8.207218e-01,-3.444656e-01,3.546475e-01,-7.638975e-01,-3.103143e-02,4.822348e-02,8.089771e-01,-3.382419e-01,1.980312e-01,1.903064e-01,8.286336e-01,-3.444984e-01,4.306721e-01,1.607220e-01,3.540670e-01,-7.637726e-01,7.933229e-02,-4.832768e-02,3.593962e-01,-7.657043e-01,4.173816e-01,1.097105e-01,2.809294e-01,2.204867e-01,8.057619e-01,-3.409917e-01,3.152766e-01,-7.055696e-01,3.553140e-01,-7.647683e-01,2.300827e-01,1.693466e-01,1.426583e-01,1.103856e-01,3.343448e-01,-7.262594e-01,9.508988e-01,-3.178270e-01,2.723209e-01,-7.320365e-01,3.099894e-01,-7.161171e-01,8.275078e-01,-3.407025e-01,6.726740e-01,-4.470092e-01,8.199873e-01,-1.699907e-01,5.517707e-01,-7.732721e-01,8.591578e-01,-4.768913e-01,3.330801e-01,-8.216698e-01,6.933157e-01,-6.706533e-01,-3.625644e-02,-7.076212e-01,2.682318e-01,-6.722337e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,4.175593e-01,1.096691e-01,4.308386e-01,1.606638e-01
