#time,CK_0001a,CK_0001b,CK_0004a,CK_0004b,CK_0005a,CK_0005b,CK_0006a,CK_0006b,CK_0007a,CK_0007b,CK_0008a,CK_0008b,CK_0009a,CK_0009b,CK_0010a,CK_0010b,CK_0011a,CK_0011b,CK_0012a,CK_0012b,CK_0013a,CK_0013b,CK_0014a,CK_0014b,CK_0015a,CK_0015b,CK_0016a,CK_0016b,CK_0017a,CK_0017b,CK_0018a,CK_0018b,CK_0019a,CK_0019b,CK_0021a,CK_0021b,CK_0022a,CK_0022b,CK_0023a,CK_0023b,CK_0024a,CK_0024b,CK_0025a,CK_0025b,CK_0026a,CK_0026b,CK_0027a,CK_0027b,CK_0028a,CK_0028b,CK_0029a,CK_0029b,CK_0030a,CK_0030b,CK_0031a,CK_0031b,CK_0033a,CK_0033b,CK_0034a,CK_0034b,CK_0035a,CK_0035b,CK_0036a,CK_0036b,CK_0037a,CK_0037b,CK_0038a,CK_0038b,CK_0039a,CK_0039b,CK_0040a,CK_0040b,CK_0041a,CK_0041b,CK_0042a,CK_0042b,CK_0043a,CK_0043b,CK_0044a,CK_0044b,Vout_0001a,Vout_0001b,Vout_0004a,Vout_0004b,Vout_0005a,Vout_0005b,Vout_0006a,Vout_0006b,Vout_0007a,Vout_0007b,Vout_0008a,Vout_0008b,Vout_0009a,Vout_0009b,Vout_0010a,Vout_0010b,Vout_0011a,Vout_0011b,Vout_0012a,Vout_0012b,Vout_0013a,Vout_0013b,Vout_0014a,Vout_0014b,Vout_0015a,Vout_0015b,Vout_0016a,Vout_0016b,Vout_0017a,Vout_0017b,Vout_0018a,Vout_0018b,Vout_0019a,Vout_0019b,Vout_0021a,Vout_0021b,Vout_0022a,Vout_0022b,Vout_0023a,Vout_0023b,Vout_0024a,Vout_0024b,Vout_0025a,Vout_0025b,Vout_0026a,Vout_0026b,Vout_0027a,Vout_0027b,Vout_0028a,Vout_0028b,Vout_0029a,Vout_0029b,Vout_0030a,Vout_0030b,Vout_0031a,Vout_0031b,Vout_0033a,Vout_0033b,Vout_0034a,Vout_0034b,Vout_0035a,Vout_0035b,Vout_0036a,Vout_0036b,Vout_0037a,Vout_0037b,Vout_0038a,Vout_0038b,Vout_0039a,Vout_0039b,Vout_0040a,Vout_0040b,Vout_0041a,Vout_0041b,Vout_0042a,Vout_0042b,Vout_0043a,Vout_0043b,Vout_0044a,Vout_0044b,driver_0003a,driver_0003b,driver_0020a,driver_0020b,Out_0001a,Out_0001b,Out_0018a,Out_0018b
11,-2,-2,-2,-2,2,2,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-6.658559e-02,1.082932e-01,-8.694537e-02,-8.260798e-02,-3.442207e-01,8.287578e-01,-9.087013e-02,-9.066930e-02,8.816139e-02,9.121502e-02,-7.635286e-01,3.549955e-01,-7.636976e-01,3.543642e-01,-3.438492e-01,8.287313e-01,-3.511071e-01,5.455001e-01,-3.449270e-01,8.289873e-01,9.368777e-02,9.398210e-02,-9.346878e-02,-9.212065e-02,-9.427263e-02,7.471471e-02,9.236322e-02,9.290821e-02,-3.486474e-01,8.303489e-01,1.078361e-01,1.598912e-01,-8.963919e-02,-8.874687e-02,9.322330e-02,9.345674e-02,-7.638073e-01,3.548847e-01,-6.510707e-01,8.298145e-02,-7.623953e-01,3.540983e-01,-8.865624e-01,3.455565e-01,-2.306473e-01,7.869221e-01,-1.114156e-01,-9.675067e-02,-9.044552e-02,-9.013589e-02,-9.146674e-02,-9.110698e-02,-3.466052e-01,8.277785e-01,9.442773e-02,9.518493e-02,-3.444999e-01,8.287583e-01,9.660084e-02,9.958309e-02,-7.638337e-01,3.547065e-01,-7.638978e-01,3.545191e-01,-5.225191e-01,3.614892e-01,-9.456152e-02,7.292120e-01,-7.655173e-01,3.541567e-01,-3.560825e-01,8.327802e-01,-7.652722e-01,3.603128e-01,-3.493392e-01,8.106541e-01,-6.417302e-01,8.666051e-02,-3.072508e-01,4.861531e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,-6.662673e-02,1.082516e-01,1.078300e-01,1.598835e-01
12,-2,-2,-2,-2,1,1,-1,-1,-1,-1,1,1,2,2,1,1,2,2,2,2,-2,-2,-1,-1,-1,-1,-1,-1,1,1,-2,-2,-2,-2,-1,-1,1,1,2,2,1,1,1,1,1,1,-1,-1,-2,-2,-1,-1,2,2,-2,-2,2,2,-2,-2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-7.238447e-02,6.917872e-02,-8.747181e-02,-8.438770e-02,-3.411698e-01,8.060400e-01,-9.985045e-02,-1.278269e-01,1.131578e-01,1.202367e-01,-7.139284e-01,3.107079e-01,-7.642329e-01,3.567198e-01,-3.397853e-01,8.088612e-01,-3.803449e-01,6.589078e-01,-3.446539e-01,8.284346e-01,7.703714e-02,9.433984e-02,-1.134284e-01,-1.051291e-01,-1.341742e-01,1.812281e-01,1.191807e-01,1.193021e-01,-3.498421e-01,8.139296e-01,1.078746e-01,1.575840e-01,-8.886743e-02,-8.861517e-02,1.156581e-01,1.299750e-01,-7.266913e-01,3.351921e-01,-6.997285e-01,1.790334e-01,-7.110109e-01,3.112240e-01,-8.507469e-01,2.921463e-01,-2.336899e-01,7.856611e-01,-2.519236e-01,-7.089671e-02,-6.191767e-02,-8.758217e-02,-1.064371e-01,-1.075605e-01,-3.437275e-01,8.404887e-01,9.488298e-02,9.539162e-02,-3.426716e-01,8.276286e-01,9.663245e-02,9.952094e-02,-7.656319e-01,3.549028e-01,-7.638900e-01,3.549048e-01,-4.579053e-01,2.949892e-01,-7.417235e-02,6.785348e-01,-7.043345e-01,3.107005e-01,-3.417724e-01,8.121171e-01,-7.259116e-01,3.264126e-01,-3.515870e-01,7.923924e-01,-6.193192e-01,9.382686e-02,-3.035481e-01,4.687566e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,-7.242916e-02,6.913518e-02,1.077373e-01,1.574474e-01
13,-2,-2,-2,-2,0,0,0,0,0,0,0,0,2,2,0,0,2,2,2,2,-2,-2,0,0,0,0,0,0,0,0,-2,-2,-2,-2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,-2,-2,0,0,2,2,-2,-2,2,2,-2,-2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.004182e-02,8.746973e-02,-8.851262e-02,-8.472168e-02,-3.488830e-01,7.938663e-01,-5.966164e-01,8.235901e-02,-3.452273e-01,8.054881e-01,-6.669883e-01,2.748415e-01,-7.643380e-01,3.578146e-01,-3.432149e-01,8.009594e-01,-3.443770e-01,8.448942e-01,-3.436602e-01,8.286900e-01,-4.071871e-02,8.237729e-02,-6.670614e-01,2.723019e-01,-3.464288e-01,8.024006e-01,-3.573734e-01,7.826597e-01,-3.550122e-01,8.067723e-01,1.006821e-01,1.049163e-01,-9.301646e-02,-9.055109e-02,-3.019995e-01,4.817192e-01,-6.918007e-01,3.182970e-01,-7.472878e-01,3.142134e-01,-6.651491e-01,2.802886e-01,-8.147786e-01,2.481552e-01,-2.358492e-01,7.868728e-01,-6.742123e-01,2.792577e-01,-1.385345e-01,-9.950158e-02,-6.870875e-01,3.025926e-01,-3.430558e-01,8.298588e-01,9.115857e-02,9.357847e-02,-3.461780e-01,8.287721e-01,9.532403e-02,9.750513e-02,-7.662180e-01,3.553380e-01,-7.636087e-01,3.555862e-01,-4.125732e-01,2.859503e-01,-6.138709e-03,5.533121e-01,-6.541762e-01,2.841458e-01,-2.680938e-01,7.896467e-01,-6.936821e-01,2.935641e-01,-3.665839e-01,7.931642e-01,-6.060325e-01,1.133480e-01,-3.182397e-01,4.683933e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,-7.023357e-02,8.743888e-02,1.003869e-01,1.045790e-01
14,-2,-2,-2,-2,-1,-1,1,1,1,1,-1,-1,2,2,-1,-1,2,2,2,2,-2,-2,1,1,1,1,1,1,-1,-1,-2,-2,-2,-2,1,1,-1,-1,2,2,-1,-1,-1,-1,-1,-1,1,1,-2,-2,1,1,2,2,-2,-2,2,2,-2,-2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-8.899415e-02,-6.269788e-02,-9.113042e-02,-9.062911e-02,1.063601e-01,2.687967e-01,-6.117542e-01,6.450717e-02,-3.410738e-01,8.121350e-01,-1.102795e-01,-8.270047e-02,-7.636946e-01,3.562786e-01,1.207686e-01,1.241909e-01,-3.451048e-01,8.350253e-01,-3.526817e-01,8.309000e-01,-4.532577e-02,8.173957e-02,-7.140399e-01,3.088754e-01,-3.434344e-01,8.110532e-01,-3.493899e-01,7.927186e-01,1.168504e-01,1.210359e-01,9.400535e-02,7.687314e-02,-9.324101e-02,-9.178021e-02,-2.974812e-01,4.933369e-01,-1.679718e-01,1.415125e-01,-7.547763e-01,3.316356e-01,-1.191694e-01,-1.032846e-01,-4.989871e-01,-6.020052e-02,-2.091617e-02,1.591446e-01,-7.164080e-01,3.114496e-01,-1.211992e-01,-9.775959e-02,-7.243629e-01,3.255714e-01,-3.441832e-01,8.294918e-01,9.038114e-02,9.229958e-02,-1.402913e-01,7.490859e-01,9.317845e-02,9.383610e-02,-5.979939e-01,3.739476e-01,-7.705096e-01,3.537745e-01,-1.284813e-01,-1.003055e-01,1.297949e-01,1.156443e-01,-1.078440e-01,-1.060862e-01,1.189966e-01,1.186457e-01,-1.059692e-01,-1.058130e-01,1.182164e-01,1.170788e-01,-1.001232e-01,-1.008318e-01,1.120035e-01,1.019900e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,-8.909663e-02,-6.268392e-02,9.372191e-02,7.657855e-02
15,-2,-2,-2,-2,-2,-2,2,2,2,2,-2,-2,2,2,-2,-2,2,2,2,2,-2,-2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,2,2,-2,-2,2,2,-2,-2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-9.112030e-02,-9.099393e-02,-9.162787e-02,-9.130530e-02,1.076899e-01,1.598553e-01,-6.510098e-01,8.276895e-02,-3.450842e-01,8.289817e-01,-8.981950e-02,-8.408087e-02,-7.635592e-01,3.549573e-01,9.578341e-02,9.916360e-02,-3.445830e-01,8.287543e-01,-3.552032e-01,8.319269e-01,-9.422960e-02,7.459297e-02,-7.639156e-01,3.544131e-01,-3.447222e-01,8.287509e-01,-3.467406e-01,8.276987e-01,9.319233e-02,9.389528e-02,9.280475e-02,9.289081e-02,-9.358016e-02,-9.225407e-02,-3.510322e-01,5.452598e-01,-6.737475e-02,1.080132e-01,-7.638716e-01,3.547474e-01,-1.053703e-01,-9.494874e-02,-4.200769e-01,-1.433300e-01,-5.773700e-03,9.441223e-02,-7.638608e-01,3.545848e-01,-1.114342e-01,-9.684087e-02,-7.637179e-01,3.542816e-01,-3.445083e-01,8.287349e-01,8.799705e-02,9.101208e-02,-9.439664e-02,7.292119e-01,9.211125e-02,9.258815e-02,-5.228100e-01,3.615577e-01,-7.655552e-01,3.543947e-01,-9.088054e-02,-9.074056e-02,9.289274e-02,9.281425e-02,-9.051602e-02,-9.008364e-02,9.261787e-02,9.218823e-02,-8.912122e-02,-8.665915e-02,9.120074e-02,8.866699e-02,-7.954430e-02,-5.940624e-02,8.136043e-02,6.019457e-02,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,-9.115805e-02,-9.095737e-02,9.250798e-02,9.261038e-02
16,-2,-2,-2,-2,-2,-2,2,2,2,2,-2,-2,2,2,-2,-2,2,2,2,2,-2,-2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,2,2,-2,-2,2,2,-2,-2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-9.112030e-02,-9.099393e-02,-9.162786e-02,-9.130530e-02,1.076900e-01,1.598560e-01,-6.510096e-01,8.276865e-02,-3.450843e-01,8.289817e-01,-8.981945e-02,-8.408075e-02,-7.635592e-01,3.549573e-01,9.578345e-02,9.916367e-02,-3.445830e-01,8.287543e-01,-3.552027e-01,8.319266e-01,-9.422904e-02,7.459305e-02,-7.639155e-01,3.544131e-01,-3.447222e-01,8.287510e-01,-3.467406e-01,8.276985e-01,9.319235e-02,9.389530e-02,9.280475e-02,9.289081e-02,-9.358015e-02,-9.225407e-02,-3.510315e-01,5.452591e-01,-6.737439e-02,1.080158e-01,-7.638716e-01,3.547474e-01,-1.053702e-01,-9.494871e-02,-4.200769e-01,-1.433300e-01,-5.773694e-03,9.441224e-02,-7.638608e-01,3.545848e-01,-1.114342e-01,-9.684086e-02,-7.637180e-01,3.542817e-01,-3.445084e-01,8.287349e-01,8.799708e-02,9.101209e-02,-9.439828e-02,7.292137e-01,9.211126e-02,9.258815e-02,-5.228134e-01,3.615610e-01,-7.655569e-01,3.543945e-01,-9.088054e-02,-9.074055e-02,9.289274e-02,9.281425e-02,-9.051601e-02,-9.008364e-02,9.261787e-02,9.218823e-02,-8.912122e-02,-8.665915e-02,9.120075e-02,8.866699e-02,-7.954430e-02,-5.940624e-02,8.136043e-02,6.019457e-02,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,-9.115805e-02,-9.095737e-02,9.250798e-02,9.261038e-02
17,-1,-1,-1,-1,-2,-2,2,2,2,2,-2,-2,1,1,-2,-2,1,1,1,1,-1,-1,2,2,2,2,2,2,-2,-2,-1,-1,-1,-1,2,2,-2,-2,1,1,-2,-2,-2,-2,-2,-2,2,2,-1,-1,2,2,1,1,-1,-1,1,1,-1,-1,1,1,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1.000002e-01,-1.281271e-01,-1.065404e-01,-1.076903e-01,1.076557e-01,1.575237e-01,-6.997430e-01,1.789323e-01,-3.448488e-01,8.284220e-01,-9.069954e-02,-8.608552e-02,-7.159836e-01,3.096443e-01,9.561247e-02,9.897437e-02,-3.415393e-01,8.060311e-01,-3.414362e-01,8.096888e-01,-1.342884e-01,1.811302e-01,-7.639130e-01,3.547739e-01,-3.429688e-01,8.276168e-01,-3.438769e-01,8.404784e-01,9.311560e-02,9.377680e-02,1.153776e-01,1.294493e-01,-1.135021e-01,-1.052195e-01,-3.804814e-01,6.588579e-01,-7.332576e-02,6.868929e-02,-7.264057e-01,3.349975e-01,-1.056154e-01,-9.539176e-02,-4.201684e-01,-1.434738e-01,-5.806330e-03,9.436325e-02,-7.656579e-01,3.547339e-01,-2.519504e-01,-7.098422e-02,-7.642510e-01,3.566108e-01,-3.426133e-01,8.096077e-01,1.130331e-01,1.200912e-01,-7.398432e-02,6.786712e-01,1.190055e-01,1.190817e-01,-4.580570e-01,2.948046e-01,-7.056498e-01,3.139504e-01,-6.217451e-02,-8.800687e-02,7.639946e-02,9.326446e-02,-8.946858e-02,-8.947663e-02,9.318357e-02,9.254679e-02,-8.873137e-02,-8.639390e-02,9.144008e-02,8.883689e-02,-7.935549e-02,-5.926607e-02,8.148662e-02,6.029187e-02,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,-1.000367e-01,-1.280894e-01,1.150793e-01,1.291718e-01
18,0,0,0,0,-2,-2,2,2,2,2,-2,-2,0,0,-2,-2,0,0,0,0,0,0,2,2,2,2,2,2,-2,-2,0,0,0,0,2,2,-2,-2,0,0,-2,-2,-2,-2,-2,-2,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-5.965471e-01,8.235289e-02,-6.871572e-01,3.024052e-01,1.007479e-01,1.048589e-01,-7.472942e-01,3.140899e-01,-3.439006e-01,8.286810e-01,-9.076519e-02,-8.585388e-02,-6.777955e-01,2.686029e-01,9.518307e-02,9.745722e-02,-3.472816e-01,7.931815e-01,-2.677077e-01,7.866738e-01,-3.465622e-01,8.024323e-01,-7.635932e-01,3.554359e-01,-3.468309e-01,8.288418e-01,-3.432249e-01,8.298480e-01,9.308029e-02,9.364417e-02,-3.027102e-01,4.812028e-01,-6.670236e-01,2.720927e-01,-3.445147e-01,8.449209e-01,-7.060723e-02,8.734355e-02,-6.885464e-01,3.194404e-01,-1.056512e-01,-9.545596e-02,-4.201715e-01,-1.434890e-01,-5.793210e-03,9.436324e-02,-7.670304e-01,3.549937e-01,-6.742374e-01,2.791202e-01,-7.643585e-01,3.576958e-01,-3.563765e-01,8.054734e-01,-3.453459e-01,8.055635e-01,-5.819573e-03,5.535251e-01,-3.576609e-01,7.824940e-01,-4.122260e-01,2.853487e-01,-6.571708e-01,2.911280e-01,-1.387525e-01,-9.988610e-02,-4.176925e-02,8.125275e-02,-9.355731e-02,-9.131649e-02,8.949720e-02,9.088633e-02,-8.966498e-02,-8.690466e-02,9.059005e-02,8.837024e-02,-7.965056e-02,-5.944439e-02,8.121737e-02,6.013000e-02,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,-5.965937e-01,8.238179e-02,-3.030190e-01,4.809178e-01
19,1,1,1,1,-2,-2,2,2,2,2,-2,-2,-1,-1,-2,-2,-1,-1,-1,-1,1,1,2,2,2,2,2,2,-2,-2,1,1,1,1,2,2,-2,-2,-1,-1,-2,-2,-2,-2,-2,-2,2,2,1,1,2,2,-1,-1,1,1,-1,-1,1,1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-6.117590e-01,6.453837e-02,-7.243857e-01,3.255513e-01,9.404932e-02,7.701186e-02,-7.547828e-01,3.315891e-01,-3.528046e-01,8.308947e-01,-9.353209e-02,-9.185749e-02,-1.096887e-01,-8.277162e-02,9.296825e-02,9.373540e-02,1.061560e-01,2.686844e-01,1.197822e-01,1.199937e-01,-3.435022e-01,8.110655e-01,-7.705293e-01,3.537021e-01,-1.404421e-01,7.490677e-01,-3.442738e-01,8.294877e-01,9.219456e-02,9.227401e-02,-2.976221e-01,4.931523e-01,-7.140415e-01,3.088326e-01,-3.451776e-01,8.350313e-01,-8.964749e-02,-6.299275e-02,-1.680162e-01,1.414550e-01,-1.065798e-01,-9.697604e-02,-4.205966e-01,-1.440920e-01,-6.221154e-03,9.376499e-02,-5.980599e-01,3.738675e-01,-7.164185e-01,3.114062e-01,-7.637056e-01,3.562247e-01,1.204587e-01,1.239171e-01,-3.411410e-01,8.121562e-01,1.300859e-01,1.161163e-01,-3.494952e-01,7.927007e-01,-1.286036e-01,-1.001609e-01,-1.078544e-01,-1.047309e-01,-1.211232e-01,-9.757567e-02,-4.562054e-02,8.125229e-02,-9.288251e-02,-9.105560e-02,8.959885e-02,9.095346e-02,-8.955181e-02,-8.685361e-02,9.062548e-02,8.838572e-02,-7.962840e-02,-5.943648e-02,8.122138e-02,6.012761e-02,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,-6.117781e-01,6.459122e-02,-2.978970e-01,4.928942e-01
20,2,2,2,2,-2,-2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,2,2,2,2,2,2,-2,-2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,2,2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-6.509831e-01,8.280147e-02,-7.637265e-01,3.543303e-01,9.316889e-02,9.342486e-02,-7.638719e-01,3.547728e-01,-3.551623e-01,8.319416e-01,-9.371632e-02,-9.226403e-02,-8.698915e-02,-8.263471e-02,9.244107e-02,9.285852e-02,1.080329e-01,1.599714e-01,9.447918e-02,9.526754e-02,-3.447276e-01,8.287536e-01,-7.654706e-01,3.544814e-01,-9.408870e-02,7.291508e-01,-3.444820e-01,8.287373e-01,9.198857e-02,9.195239e-02,-3.509622e-01,5.450995e-01,-7.639174e-01,3.544363e-01,-3.445773e-01,8.287568e-01,-9.152270e-02,-9.106322e-02,-6.660313e-02,1.082502e-01,-1.066523e-01,-9.708544e-02,-4.206341e-01,-1.441424e-01,-6.318878e-03,9.362668e-02,-5.223732e-01,3.614956e-01,-7.638619e-01,3.546059e-01,-7.635614e-01,3.549976e-01,9.671928e-02,9.974285e-02,-3.451000e-01,8.289867e-01,9.368311e-02,9.400505e-02,-3.467761e-01,8.276573e-01,-9.069499e-02,-9.029854e-02,-8.974625e-02,-8.881646e-02,-1.113075e-01,-9.656489e-02,-9.428657e-02,7.430431e-02,-9.309580e-02,-9.135455e-02,8.747842e-02,9.005416e-02,-8.978335e-02,-8.701899e-02,9.016828e-02,8.812391e-02,-7.974628e-02,-5.952247e-02,8.105804e-02,6.001840e-02,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,-6.510093e-01,8.285372e-02,-3.512508e-01,5.448371e-01
21,2,2,2,2,-2,-2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,2,2,2,2,2,2,-2,-2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,2,2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-6.509819e-01,8.279460e-02,-7.637274e-01,3.543262e-01,9.286323e-02,9.321152e-02,-7.638732e-01,3.547636e-01,-3.551778e-01,8.319388e-01,-9.446011e-02,-9.273528e-02,-8.704447e-02,-8.267831e-02,9.171740e-02,9.240100e-02,1.080003e-01,1.599592e-01,9.439152e-02,9.519939e-02,-3.447354e-01,8.287530e-01,-7.654821e-01,3.544642e-01,-9.412911e-02,7.291572e-01,-3.444956e-01,8.287362e-01,8.965416e-02,9.072175e-02,-3.509609e-01,5.450929e-01,-7.639181e-01,3.544305e-01,-3.445873e-01,8.287559e-01,-9.183779e-02,-9.128322e-02,-6.663587e-02,1.082430e-01,-1.090106e-01,-9.834411e-02,-4.502003e-01,-1.494206e-01,-3.620792e-02,8.799501e-02,-5.224145e-01,3.614978e-01,-7.638628e-01,3.545986e-01,-7.635627e-01,3.549857e-01,9.666557e-02,9.970039e-02,-3.451062e-01,8.289863e-01,9.352880e-02,9.389013e-02,-3.467813e-01,8.276550e-01,-9.085412e-02,-9.041705e-02,-8.983663e-02,-8.888672e-02,-1.113082e-01,-9.656754e-02,-9.428499e-02,7.430210e-02,-9.309850e-02,-9.135714e-02,8.747589e-02,9.005167e-02,-8.978580e-02,-8.702128e-02,9.016591e-02,8.812168e-02,-7.974843e-02,-5.952449e-02,8.105595e-02,6.001644e-02,9.192108e-01,-9.102470e-01,9.192108e-01,-9.102470e-01,-6.510035e-01,8.285081e-02,-3.512453e-01,5.448344e-01
22,2,2,2,2,-1,-1,1,1,1,1,-1,-1,-2,-2,-1,-1,-2,-2,-2,-2,2,2,1,1,1,1,1,1,-1,-1,2,2,2,2,1,1,-1,-1,-2,-2,-1,-1,-1,-1,-1,-1,1,1,2,2,1,1,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-6.997612e-01,1.790212e-01,-7.642544e-01,3.566590e-01,1.156868e-01,1.300353e-01,-7.264128e-01,3.350520e-01,-3.412992e-01,8.096748e-01,-1.075118e-01,-1.076925e-01,-8.743948e-02,-8.433839e-02,1.191861e-01,1.193108e-01,1.081333e-01,1.577019e-01,9.500754e-02,9.554133e-02,-3.429523e-01,8.276207e-01,-7.056631e-01,3.141012e-01,-7.367536e-02,6.786806e-01,-3.425492e-01,8.096026e-01,1.146700e-01,1.200280e-01,-3.805340e-01,6.588473e-01,-7.639129e-01,3.548122e-01,-3.415032e-01,8.060323e-01,-1.000123e-01,-1.279079e-01,-7.231619e-02,6.927979e-02,-1.277784e-01,-1.036175e-01,-5.456681e-01,-4.003885e-02,-5.645743e-02,1.764159e-01,-4.577240e-01,2.950938e-01,-7.656629e-01,3.547737e-01,-7.159995e-01,3.097272e-01,9.681511e-02,9.974424e-02,-3.448486e-01,8.284269e-01,7.711249e-02,9.444468e-02,-3.438947e-01,8.404867e-01,-6.196376e-02,-8.761656e-02,-8.887652e-02,-8.860206e-02,-2.519210e-01,-7.085960e-02,-1.343964e-01,1.809979e-01,-1.133435e-01,-1.048908e-01,1.127935e-01,1.196713e-01,-1.061509e-01,-1.056954e-01,1.182268e-01,1.171677e-01,-1.000798e-01,-1.007639e-01,1.120645e-01,1.020540e-01,9.192108e-01,-9.102470e-01,9.192108e-01,-9.102470e-01,-6.998304e-01,1.790566e-01,-3.807907e-01,6.585662e-01
23,2,2,2,2,0,0,0,0,0,0,0,0,-2,-2,0,0,-2,-2,-2,-2,2,2,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,-2,-2,0,0,0,0,0,0,0,0,2,2,0,0,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.473044e-01,3.141800e-01,-7.643608e-01,3.577463e-01,-3.020793e-01,4.817678e-01,-6.885613e-01,3.194942e-01,-2.676270e-01,7.867076e-01,-6.845707e-01,3.040585e-01,-8.841216e-02,-8.459343e-02,-3.533981e-01,7.805832e-01,1.009709e-01,1.048826e-01,9.133389e-02,9.377959e-02,-3.468127e-01,8.288456e-01,-6.572696e-01,2.912162e-01,-5.661080e-03,5.535910e-01,-3.563123e-01,8.054593e-01,-3.585542e-01,8.106812e-01,-3.445538e-01,8.449466e-01,-7.635926e-01,3.554772e-01,-3.472500e-01,7.931819e-01,-5.973456e-01,8.210032e-02,-6.986364e-02,8.784837e-02,-6.619976e-01,2.700871e-01,-8.383532e-01,2.412434e-01,-2.662398e-01,7.817173e-01,-4.120452e-01,2.856435e-01,-7.670396e-01,3.550347e-01,-6.777864e-01,2.686919e-01,9.555910e-02,9.777926e-02,-3.438979e-01,8.286863e-01,-4.057569e-02,8.253284e-02,-3.432394e-01,8.298542e-01,-1.384403e-01,-9.946415e-02,-9.296108e-02,-9.047386e-02,-6.741926e-01,2.790648e-01,-3.466320e-01,8.025234e-01,-6.676710e-01,2.735713e-01,-3.456507e-01,8.052646e-01,-6.845052e-01,2.983998e-01,-3.567395e-01,7.896357e-01,-6.087961e-01,1.121400e-01,-3.194081e-01,4.691135e-01,9.192108e-01,-9.102470e-01,9.192108e-01,-9.102470e-01,-7.474273e-01,3.141920e-01,-3.447769e-01,8.446319e-01
