#time,CK_0001a,CK_0001b,CK_0002a,CK_0002b,CK_0003a,CK_0003b,CK_0005a,CK_0005b,CK_0006a,CK_0006b,CK_0007a,CK_0007b,CK_0008a,CK_0008b,CK_0010a,CK_0010b,CK_0011a,CK_0011b,CK_0012a,CK_0012b,CK_0013a,CK_0013b,CK_0014a,CK_0014b,CK_0015a,CK_0015b,CK_0016a,CK_0016b,CK_0017a,CK_0017b,CK_0018a,CK_0018b,CK_0019a,CK_0019b,CK_0022a,CK_0022b,CK_0023a,CK_0023b,CK_0024a,CK_0024b,CK_0025a,CK_0025b,CK_0026a,CK_0026b,CK_0027a,CK_0027b,CK_0028a,CK_0028b,CK_0029a,CK_0029b,CK_0030a,CK_0030b,Vout_0001a,Vout_0001b,Vout_0002a,Vout_0002b,Vout_0003a,Vout_0003b,Vout_0005a,Vout_0005b,Vout_0006a,Vout_0006b,Vout_0007a,Vout_0007b,Vout_0008a,Vout_0008b,Vout_0010a,Vout_0010b,Vout_0011a,Vout_0011b,Vout_0012a,Vout_0012b,Vout_0013a,Vout_0013b,Vout_0014a,Vout_0014b,Vout_0015a,Vout_0015b,Vout_0016a,Vout_0016b,Vout_0017a,Vout_0017b,Vout_0018a,Vout_0018b,Vout_0019a,Vout_0019b,Vout_0022a,Vout_0022b,Vout_0023a,Vout_0023b,Vout_0024a,Vout_0024b,Vout_0025a,Vout_0025b,Vout_0026a,Vout_0026b,Vout_0027a,Vout_0027b,Vout_0028a,Vout_0028b,Vout_0029a,Vout_0029b,Vout_0030a,Vout_0030b,driver_0004a,driver_0004b,driver_0021a,driver_0021b,Out_0018a,Out_0018b,Out_0006a,Out_0006b
11,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-3.482718e-01,8.303527e-01,-6.618352e-01,1.129690e-01,-8.864559e-01,3.460080e-01,-3.675292e-01,5.732617e-01,3.866356e-01,6.355528e-01,3.040151e-02,7.821112e-02,8.969546e-02,8.146065e-02,-2.304688e-01,7.869581e-01,3.624425e-02,3.287466e-02,-3.428860e-01,8.361483e-01,1.035257e-01,7.963404e-02,6.229080e-03,3.042472e-02,-1.015036e-01,8.767897e-02,-7.624833e-01,3.554753e-01,1.065732e-01,1.100704e-01,5.110328e-01,5.777979e-01,-9.482924e-02,-4.163401e-02,-7.629661e-01,3.579010e-01,-3.577515e-01,6.841670e-01,-1.089601e-01,7.975364e-01,-7.574877e-01,5.771063e-01,-4.566485e-01,8.638882e-01,-8.243572e-01,3.571782e-01,-6.661636e-01,6.947910e-01,-7.087018e-01,-2.037977e-02,-6.764791e-01,2.673942e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,5.109899e-01,5.779905e-01,3.866058e-01,6.357552e-01
12,1,1,2,2,1,1,2,2,-2,-2,-2,-2,-2,-2,1,1,-1,-1,2,2,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-2,-2,-1,-1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-3.494052e-01,8.096079e-01,-7.001194e-01,1.901622e-01,-8.499782e-01,2.905152e-01,-3.752752e-01,6.630445e-01,2.983873e-01,5.575738e-01,-1.863836e-01,-1.302339e-01,-1.088525e-01,-7.756583e-02,-2.340699e-01,7.848782e-01,-3.747249e-02,-3.474273e-02,-3.383481e-01,8.388433e-01,1.461847e-01,1.337715e-01,-6.186432e-02,-2.613595e-02,-1.245626e-01,2.009603e-01,-7.220122e-01,3.352974e-01,1.382688e-01,1.549541e-01,4.196942e-01,4.715510e-01,-2.493536e-01,-3.432818e-02,-7.653602e-01,3.607254e-01,-3.250074e-01,5.864297e-01,-1.352640e-01,7.819841e-01,-6.653097e-01,4.807325e-01,-4.424094e-01,7.946187e-01,-7.379152e-01,2.765024e-01,-5.941580e-01,6.267079e-01,-6.560832e-01,-3.061610e-02,-6.352005e-01,2.287787e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,4.196419e-01,4.717276e-01,2.983626e-01,5.577405e-01
13,0,0,2,2,0,0,2,2,-2,-2,-2,-2,-2,-2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,-2,-2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.572837e-01,7.981617e-01,-7.466447e-01,3.189468e-01,-8.129029e-01,2.420711e-01,-3.416237e-01,8.444001e-01,1.844528e-01,4.667646e-01,-4.998357e-01,-3.184568e-01,-4.382834e-01,-2.241963e-01,-2.365452e-01,7.867956e-01,-6.157794e-01,1.771741e-01,-3.407691e-01,8.290449e-01,-2.562538e-01,4.858754e-01,-6.832532e-01,4.145566e-01,-3.417776e-01,7.927267e-01,-6.858663e-01,3.182060e-01,-3.023918e-01,8.133758e-01,3.208810e-01,3.685919e-01,-6.853997e-01,3.228471e-01,-7.657255e-01,3.607330e-01,-2.816957e-01,5.415234e-01,-1.805665e-01,7.714205e-01,-6.397800e-01,4.366676e-01,-4.388810e-01,6.981758e-01,-6.592889e-01,2.960654e-01,-4.998083e-01,5.189559e-01,-6.520759e-01,6.455217e-03,-5.808643e-01,1.971899e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,3.208176e-01,3.687494e-01,1.844317e-01,4.668958e-01
14,-1,-1,2,2,-1,-1,2,2,-2,-2,-2,-2,-2,-2,-1,-1,1,1,2,2,1,1,1,1,1,1,-1,-1,1,1,-2,-2,1,1,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.002240e-01,2.692016e-01,-7.616963e-01,3.369004e-01,-5.131803e-01,-1.642840e-02,-3.510344e-01,8.351010e-01,6.791743e-02,1.213573e-01,-5.842005e-01,-4.160495e-01,-5.312254e-01,-3.143372e-01,-1.813778e-02,1.721460e-01,-6.197107e-01,1.609954e-01,-1.385092e-01,7.500679e-01,-2.661293e-01,4.904031e-01,-7.178462e-01,4.282329e-01,-3.343039e-01,8.088327e-01,-1.962689e-01,1.542336e-01,-3.095632e-01,8.145878e-01,1.335750e-01,1.120266e-01,-7.242082e-01,3.536299e-01,-5.992690e-01,3.776547e-01,8.688938e-02,8.451056e-02,6.477465e-02,9.018430e-02,-8.008274e-03,3.416736e-04,-2.304497e-02,1.173340e-02,-5.683467e-02,-4.728914e-02,-7.257358e-02,-3.674552e-02,-1.681050e-01,-1.461387e-01,-1.774225e-01,-1.387181e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,1.335556e-01,1.121097e-01,6.794729e-02,1.213920e-01
15,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,-2,-2,2,2,-2,-2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1.071672e-01,1.594427e-01,-7.662967e-01,3.592406e-01,-4.162036e-01,-1.353028e-01,-3.535644e-01,8.312215e-01,-1.060245e-01,-9.682343e-02,-6.725634e-01,-5.049953e-01,-6.155551e-01,-3.875752e-01,-2.536851e-03,1.004354e-01,-6.505312e-01,1.703059e-01,-9.562741e-02,7.298019e-01,-3.164237e-01,5.308117e-01,-7.568759e-01,4.473696e-01,-3.371927e-01,8.314950e-01,-8.140288e-02,1.048551e-01,-3.233642e-01,8.401446e-01,-8.391774e-02,-6.137108e-02,-7.681086e-01,3.899052e-01,-5.259923e-01,3.639971e-01,-2.508454e-02,-1.989651e-02,-3.309903e-02,-2.955487e-02,-1.339722e-02,-1.127706e-02,-1.690219e-02,-1.532873e-02,-1.888092e-02,-1.545300e-02,-2.014619e-02,-2.056283e-02,-9.478974e-02,-7.251715e-02,-8.363110e-02,-9.860453e-02,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,-8.388959e-02,-6.128707e-02,-1.059350e-01,-9.676959e-02
16,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,-2,-2,2,2,-2,-2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1.071672e-01,1.594428e-01,-7.662968e-01,3.592406e-01,-4.162036e-01,-1.353028e-01,-3.535644e-01,8.312215e-01,-1.060245e-01,-9.682343e-02,-6.725634e-01,-5.049953e-01,-6.155551e-01,-3.875751e-01,-2.536850e-03,1.004354e-01,-6.505316e-01,1.703063e-01,-9.562749e-02,7.298020e-01,-3.164243e-01,5.308123e-01,-7.568759e-01,4.473696e-01,-3.371928e-01,8.314950e-01,-8.140286e-02,1.048552e-01,-3.233641e-01,8.401448e-01,-8.391774e-02,-6.137106e-02,-7.681086e-01,3.899052e-01,-5.259925e-01,3.639973e-01,-2.508454e-02,-1.989651e-02,-3.309903e-02,-2.955487e-02,-1.339722e-02,-1.127706e-02,-1.690219e-02,-1.532873e-02,-1.888092e-02,-1.545300e-02,-2.014619e-02,-2.056283e-02,-9.478974e-02,-7.251715e-02,-8.363110e-02,-9.860453e-02,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,-8.388958e-02,-6.128706e-02,-1.059350e-01,-9.676959e-02
17,-2,-2,1,1,-2,-2,1,1,-1,-1,-1,-1,-1,-1,-2,-2,2,2,1,1,2,2,2,2,2,2,-2,-2,2,2,-1,-1,2,2,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1.073369e-01,1.569316e-01,-7.174063e-01,3.465817e-01,-4.166151e-01,-1.367578e-01,-3.382447e-01,8.056051e-01,-2.785296e-01,-1.197973e-01,-5.480059e-01,-6.757431e-02,-4.091850e-01,-1.364377e-01,-2.467344e-03,1.004871e-01,-7.085014e-01,2.548156e-01,-7.369966e-02,6.769790e-01,-3.310158e-01,5.690219e-01,-7.936162e-01,5.323034e-01,-3.375505e-01,8.241152e-01,-8.682942e-02,6.483864e-02,-3.084066e-01,8.766232e-01,-2.225613e-01,-1.217303e-01,-7.710941e-01,3.924978e-01,-4.587865e-01,2.954145e-01,-2.969916e-01,-2.195775e-01,-2.580698e-01,-2.916057e-01,-5.566694e-02,-4.518319e-02,-5.323581e-02,-5.845494e-02,-3.155776e-02,-2.651408e-02,-3.176330e-02,-3.345025e-02,-1.000083e-01,-7.730406e-02,-8.858840e-02,-1.038841e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,-2.225332e-01,-1.216560e-01,-2.784401e-01,-1.197436e-01
18,-2,-2,0,0,-2,-2,0,0,0,0,0,0,0,0,-2,-2,2,2,0,0,2,2,2,2,2,2,-2,-2,2,2,0,0,2,2,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1.001602e-01,1.049821e-01,-6.791845e-01,3.383553e-01,-4.169037e-01,-1.367856e-01,-2.663574e-01,7.718412e-01,-5.961155e-01,2.610285e-01,-7.404265e-01,4.761597e-01,-7.037713e-01,2.580700e-01,-3.165015e-03,9.866452e-02,-7.206935e-01,4.971393e-01,-7.126366e-03,5.518891e-01,-2.834880e-01,6.616047e-01,-7.514628e-01,8.114540e-01,-3.473463e-01,8.224992e-01,-8.440780e-02,8.334298e-02,-2.790548e-01,8.993108e-01,-6.396286e-01,5.052959e-02,-7.847004e-01,4.035434e-01,-4.107911e-01,2.792447e-01,-5.705140e-01,-3.546083e-01,-5.268126e-01,-4.612567e-01,-8.639847e-02,-6.636700e-02,-8.436844e-02,-9.168548e-02,-3.845228e-02,-3.179534e-02,-3.910928e-02,-4.111572e-02,-1.021867e-01,-7.906726e-02,-9.097161e-02,-1.062873e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,-6.396008e-01,5.059788e-02,-5.960260e-01,2.610824e-01
19,-2,-2,-1,-1,-2,-2,-1,-1,1,1,1,1,1,1,-2,-2,2,2,-1,-1,2,2,2,2,2,2,-2,-2,2,2,1,1,2,2,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,9.385079e-02,7.670339e-02,-1.664604e-01,1.479448e-01,-4.194276e-01,-1.423751e-01,1.074302e-01,2.663514e-01,-6.293610e-01,2.840664e-01,-7.601823e-01,5.770642e-01,-7.615455e-01,3.482480e-01,-5.169828e-03,9.527112e-02,-7.371001e-01,5.717374e-01,1.305698e-01,1.203698e-01,-2.644846e-01,6.952983e-01,-7.470048e-01,8.567094e-01,-1.342827e-01,7.419047e-01,-1.028190e-01,-6.569728e-02,-2.844560e-01,8.968920e-01,-6.633600e-01,6.074021e-02,-6.075729e-01,4.290710e-01,-1.320731e-01,-7.609610e-02,-6.193308e-01,-3.998099e-01,-5.578582e-01,-5.079774e-01,-9.210560e-02,-7.105939e-02,-8.843798e-02,-9.733562e-02,-3.938738e-02,-3.263017e-02,-3.960385e-02,-4.193682e-02,-1.022948e-01,-7.918315e-02,-9.091573e-02,-1.063378e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,-6.633330e-01,6.078377e-02,-6.292713e-01,2.841198e-01
20,-2,-2,-2,-2,-2,-2,-2,-2,2,2,2,2,2,2,-2,-2,2,2,-2,-2,2,2,2,2,2,2,-2,-2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,9.363468e-02,9.438396e-02,-6.128720e-02,1.229428e-01,-4.193626e-01,-1.424038e-01,1.077504e-01,1.580980e-01,-6.755178e-01,3.364399e-01,-8.088672e-01,6.892421e-01,-8.226838e-01,4.083327e-01,-5.433948e-03,9.479790e-02,-7.108159e-01,6.244098e-01,9.628171e-02,9.958199e-02,-2.540711e-01,7.086531e-01,-7.173626e-01,9.249364e-01,-9.195823e-02,7.257816e-01,-1.041094e-01,-9.321376e-02,-2.823958e-01,8.942874e-01,-7.029200e-01,5.588791e-02,-5.375719e-01,4.292763e-01,-8.735360e-02,-8.040229e-02,-6.775431e-01,-4.564255e-01,-5.968888e-01,-5.545988e-01,-9.945025e-02,-7.765044e-02,-9.332774e-02,-1.041228e-01,-4.114741e-02,-3.430286e-02,-4.075875e-02,-4.351012e-02,-1.028586e-01,-7.975015e-02,-9.127515e-02,-1.068297e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,-7.028923e-01,5.589648e-02,-6.754283e-01,3.364938e-01
21,-2,-2,-2,-2,-2,-2,-2,-2,2,2,2,2,2,2,-2,-2,2,2,-2,-2,2,2,2,2,2,2,-2,-2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,9.130232e-02,9.315627e-02,-6.157721e-02,1.228578e-01,-4.489278e-01,-1.476826e-01,1.074651e-01,1.579896e-01,-6.755458e-01,3.364033e-01,-8.089483e-01,6.891841e-01,-8.227012e-01,4.082592e-01,-3.531932e-02,8.916861e-02,-7.108953e-01,6.243318e-01,9.556299e-02,9.913354e-02,-2.541180e-01,7.086242e-01,-7.174812e-01,9.248649e-01,-9.220606e-02,7.258117e-01,-1.064660e-01,-9.446932e-02,-2.824584e-01,8.943012e-01,-7.029130e-01,5.583277e-02,-5.378225e-01,4.292866e-01,-8.809198e-02,-8.086322e-02,-6.775758e-01,-4.564664e-01,-5.969166e-01,-5.546346e-01,-9.946104e-02,-7.766283e-02,-9.332983e-02,-1.041303e-01,-4.114787e-02,-3.430582e-02,-4.074985e-02,-4.350677e-02,-1.028538e-01,-7.974797e-02,-9.126196e-02,-1.068213e-01,9.192108e-01,-9.102470e-01,9.192108e-01,-9.102470e-01,-7.028514e-01,5.587099e-02,-6.754135e-01,3.364957e-01
22,-1,-1,-2,-2,-1,-1,-2,-2,2,2,2,2,2,2,-1,-1,1,1,-2,-2,1,1,1,1,1,1,-1,-1,1,1,2,2,1,1,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.120338e-01,1.329954e-01,-6.471530e-02,9.342938e-02,-5.441178e-01,-4.053264e-02,1.081166e-01,1.557429e-01,-6.714154e-01,4.129476e-01,-7.506306e-01,7.439511e-01,-7.946337e-01,4.419495e-01,-5.602633e-02,1.768073e-01,-6.007475e-01,6.162185e-01,8.000473e-02,1.001120e-01,-2.134498e-01,6.658733e-01,-6.506750e-01,8.887965e-01,-7.332071e-02,6.896838e-01,-1.197056e-01,-1.221019e-01,-2.480775e-01,8.722772e-01,-7.165439e-01,1.194690e-01,-4.902049e-01,3.794485e-01,-5.886363e-02,-7.869010e-02,-3.977141e-01,-1.913080e-01,-4.287084e-01,-1.316642e-01,-1.605529e-01,-1.117245e-01,-1.728574e-01,-8.472456e-02,-1.173256e-01,-1.044190e-01,-1.380910e-01,-9.595126e-02,-1.876019e-01,-1.679228e-01,-2.040669e-01,-1.544800e-01,9.192108e-01,-9.102470e-01,9.192108e-01,-9.102470e-01,-7.165254e-01,1.194336e-01,-6.713606e-01,4.129941e-01
23,0,0,-2,-2,0,0,-2,-2,2,2,2,2,2,2,0,0,0,0,-2,-2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.096488e-01,4.866846e-01,-7.082895e-02,8.448797e-02,-8.488785e-01,2.686660e-01,9.638320e-02,9.185231e-02,-7.143448e-01,7.252678e-01,-6.613389e-01,8.896160e-01,-7.205831e-01,6.589558e-01,-2.732916e-01,7.461234e-01,-4.348223e-01,6.697384e-01,-3.518764e-02,8.644930e-02,-1.441698e-01,6.129528e-01,-5.783129e-01,8.755898e-01,9.726103e-03,5.581123e-01,-5.858584e-01,8.264965e-02,-1.848515e-01,8.037463e-01,-8.315777e-01,4.874688e-01,-4.373183e-01,3.666683e-01,-1.361702e-01,-9.235603e-02,-7.098877e-01,3.508551e-01,-6.208320e-01,5.976754e-01,-6.763615e-01,3.379254e-01,-5.877154e-01,6.073951e-01,-6.767293e-01,2.251743e-01,-6.156852e-01,4.838653e-01,-6.313462e-01,-2.650141e-02,-6.210468e-01,1.719969e-01,9.192108e-01,-9.102470e-01,9.192108e-01,-9.102470e-01,-8.316261e-01,4.874709e-01,-7.143205e-01,7.254540e-01
24,1,1,-2,-2,1,1,-2,-2,2,2,2,2,2,2,1,1,-1,-1,-2,-2,-1,-1,-1,-1,-1,-1,1,1,-1,-1,2,2,-1,-1,-2,-2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-3.055118e-01,4.957800e-01,-8.946895e-02,-6.112506e-02,-8.870449e-01,2.993647e-01,9.352897e-02,7.995747e-02,-5.120983e-01,8.831757e-01,-2.682905e-01,8.416424e-01,-4.050060e-01,7.001189e-01,-2.694842e-01,7.613494e-01,1.680463e-01,4.601995e-01,-4.454910e-02,8.361079e-02,2.505683e-01,2.839121e-01,1.379731e-01,4.472973e-01,1.427287e-01,1.515661e-01,-6.027318e-01,6.387112e-02,2.217339e-01,3.016587e-01,-7.553272e-01,6.209540e-01,-1.132595e-01,-6.762994e-02,-1.208099e-01,-9.669620e-02,-7.684017e-01,4.888796e-01,-6.255499e-01,7.788184e-01,-7.593505e-01,3.737198e-01,-6.521004e-01,7.133209e-01,-7.251380e-01,2.270344e-01,-6.526601e-01,5.699900e-01,-6.467578e-01,-5.587289e-02,-6.399807e-01,2.016671e-01,9.192108e-01,-9.102470e-01,9.192108e-01,-9.102470e-01,-7.553580e-01,6.209555e-01,-5.120854e-01,8.833801e-01
25,2,2,-2,-2,2,2,-2,-2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-3.616660e-01,5.541041e-01,-8.429812e-02,-7.139041e-02,-9.201513e-01,3.347960e-01,9.646011e-02,1.068027e-01,-4.222444e-01,8.842329e-01,-1.051503e-01,7.997340e-01,-3.277615e-01,7.069944e-01,-2.633849e-01,7.980731e-01,5.453992e-01,6.029799e-01,-9.753117e-02,7.867824e-02,1.910856e-01,1.567421e-01,3.988026e-01,6.627966e-01,1.215098e-01,1.449716e-01,-6.485650e-01,8.680298e-02,1.745933e-01,1.949850e-01,-6.972277e-01,7.202241e-01,-3.663480e-02,8.444150e-02,-1.099904e-01,-9.236508e-02,-8.337151e-01,6.066384e-01,-5.760711e-01,8.556977e-01,-8.169024e-01,4.863080e-01,-6.648931e-01,8.165181e-01,-8.274195e-01,2.801159e-01,-7.427167e-01,6.550771e-01,-7.030319e-01,-5.835551e-02,-6.875597e-01,2.520877e-01,9.192108e-01,-9.102470e-01,9.192108e-01,-9.102470e-01,-6.972459e-01,7.202424e-01,-4.222417e-01,8.844585e-01
26,2,2,-2,-2,2,2,-2,-2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-3.616709e-01,5.541086e-01,-8.429822e-02,-7.139047e-02,-9.201512e-01,3.347958e-01,9.645993e-02,1.068027e-01,-4.222444e-01,8.842329e-01,-1.051503e-01,7.997340e-01,-3.277615e-01,7.069944e-01,-2.633847e-01,7.980753e-01,5.453992e-01,6.029799e-01,-9.753490e-02,7.867768e-02,1.910856e-01,1.567421e-01,3.988026e-01,6.627966e-01,1.215097e-01,1.449715e-01,-6.485678e-01,8.680578e-02,1.745933e-01,1.949850e-01,-6.972278e-01,7.202241e-01,-3.663483e-02,8.444148e-02,-1.099913e-01,-9.236523e-02,-8.337151e-01,6.066383e-01,-5.760711e-01,8.556977e-01,-8.169023e-01,4.863078e-01,-6.648931e-01,8.165181e-01,-8.274194e-01,2.801157e-01,-7.427167e-01,6.550771e-01,-7.030318e-01,-5.835564e-02,-6.875597e-01,2.520877e-01,9.192108e-01,-9.102470e-01,9.192108e-01,-9.102470e-01,-6.972459e-01,7.202424e-01,-4.222417e-01,8.844585e-01
27,2,2,-1,-1,2,2,-1,-1,1,1,1,1,1,1,2,2,-2,-2,-1,-1,-2,-2,-2,-2,-2,-2,2,2,-2,-2,1,1,-2,-2,-1,-1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-3.838843e-01,6.609215e-01,-1.036337e-01,-1.046106e-01,-9.207799e-01,3.375072e-01,1.150925e-01,1.481361e-01,-3.675268e-01,8.638065e-01,-1.282248e-01,7.767526e-01,-3.032928e-01,6.783388e-01,-2.608958e-01,8.081728e-01,4.943623e-01,5.549912e-01,-1.325938e-01,1.842194e-01,1.829117e-01,1.494346e-01,3.459717e-01,6.203194e-01,1.010440e-01,1.408045e-01,-6.943450e-01,1.784548e-01,1.680409e-01,1.872408e-01,-6.103112e-01,7.091348e-01,-1.720721e-02,6.809319e-02,-2.503543e-01,-6.862637e-02,-8.017285e-01,6.266385e-01,-5.375934e-01,8.702829e-01,-8.186751e-01,4.944310e-01,-6.552509e-01,8.198125e-01,-8.279604e-01,2.863109e-01,-7.407538e-01,6.564574e-01,-7.034766e-01,-5.551336e-02,-6.875414e-01,2.525876e-01,9.192108e-01,-9.102470e-01,9.192108e-01,-9.102470e-01,-6.103323e-01,7.092201e-01,-3.675241e-01,8.640347e-01
28,2,2,0,0,2,2,0,0,0,0,0,0,0,0,2,2,-2,-2,0,0,-2,-2,-2,-2,-2,-2,2,2,-2,-2,0,0,-2,-2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-3.491557e-01,8.508635e-01,-5.998647e-01,9.561611e-02,-9.212128e-01,3.392557e-01,-2.828520e-01,4.981493e-01,-2.965237e-01,8.454123e-01,-1.445373e-01,7.742175e-01,-2.771911e-01,6.589181e-01,-2.604754e-01,7.978854e-01,4.318452e-01,4.912453e-01,-3.547251e-01,7.879278e-01,1.735840e-01,1.409045e-01,2.904294e-01,5.734178e-01,-5.002802e-03,1.271641e-01,-7.408882e-01,3.071343e-01,1.586430e-01,1.777646e-01,-5.504385e-01,7.096591e-01,-9.973712e-02,3.858698e-02,-6.891696e-01,3.038485e-01,-7.855885e-01,6.348603e-01,-4.646724e-01,8.580404e-01,-8.170762e-01,4.964675e-01,-6.228873e-01,8.274474e-01,-8.269424e-01,2.886045e-01,-7.335229e-01,6.609554e-01,-7.036690e-01,-5.424429e-02,-6.868648e-01,2.537642e-01,9.192108e-01,-9.102470e-01,9.192108e-01,-9.102470e-01,-5.504582e-01,7.098263e-01,-2.965202e-01,8.456406e-01
29,2,2,1,1,2,2,1,1,-1,-1,-1,-1,-1,-1,2,2,-2,-2,1,1,-2,-2,-2,-2,-2,-2,2,2,-2,-2,-1,-1,-2,-2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-3.495636e-01,8.386731e-01,-6.159869e-01,8.880425e-02,-9.211096e-01,3.376706e-01,-2.913672e-01,5.123816e-01,1.253636e-01,4.252335e-01,1.275069e-01,2.268514e-01,1.911162e-01,2.301043e-01,-2.610491e-01,7.974123e-01,2.803801e-01,2.316714e-01,-3.477632e-01,7.955934e-01,1.418201e-01,1.114291e-01,1.911621e-01,2.729479e-01,-2.571280e-02,1.169992e-01,-7.499666e-01,3.289570e-01,1.397044e-01,1.485044e-01,1.152289e-01,4.358149e-01,-8.670456e-02,2.598373e-02,-7.246295e-01,3.287179e-01,-4.406136e-01,6.841111e-01,-1.951516e-01,8.220817e-01,-7.759543e-01,5.614556e-01,-4.934006e-01,8.629515e-01,-8.248931e-01,3.455405e-01,-6.839745e-01,6.889512e-01,-7.078542e-01,-2.545626e-02,-6.795019e-01,2.650136e-01,9.192108e-01,-9.102470e-01,9.192108e-01,-9.102470e-01,1.152066e-01,4.360033e-01,1.253668e-01,4.254609e-01
30,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-3.487620e-01,8.303157e-01,-6.617931e-01,1.127936e-01,-9.206954e-01,3.366600e-01,-3.675546e-01,5.731199e-01,3.865991e-01,6.355241e-01,3.035566e-02,7.817506e-02,8.966577e-02,8.143591e-02,-2.614049e-01,7.967262e-01,3.621376e-02,3.284905e-02,-3.431509e-01,8.360871e-01,1.034970e-01,7.960963e-02,6.186207e-03,3.038832e-02,-1.014724e-01,8.764008e-02,-7.598472e-01,3.552166e-01,1.065342e-01,1.100365e-01,5.110066e-01,5.777773e-01,-9.483076e-02,-4.168098e-02,-7.630646e-01,3.576809e-01,-3.577638e-01,6.841584e-01,-1.089749e-01,7.975377e-01,-7.574883e-01,5.770967e-01,-4.566531e-01,8.638864e-01,-8.243546e-01,3.571713e-01,-6.661579e-01,6.947941e-01,-7.087012e-01,-2.038106e-02,-6.764719e-01,2.673992e-01,9.192108e-01,-9.102470e-01,9.192108e-01,-9.102470e-01,5.109849e-01,5.779881e-01,3.866024e-01,6.357509e-01
