#time,CK_0003a,CK_0003b,CK_0004a,CK_0004b,CK_0006a,CK_0006b,CK_0007a,CK_0007b,CK_0009a,CK_0009b,CK_0010a,CK_0010b,CK_0011a,CK_0011b,CK_0013a,CK_0013b,CK_0014a,CK_0014b,CK_0015a,CK_0015b,CK_0016a,CK_0016b,CK_0017a,CK_0017b,CK_0018a,CK_0018b,CK_0019a,CK_0019b,CK_0020a,CK_0020b,CK_0021a,CK_0021b,CK_0023a,CK_0023b,CK_0024a,CK_0024b,CK_0025a,CK_0025b,CK_0026a,CK_0026b,CK_0027a,CK_0027b,CK_0028a,CK_0028b,CK_0029a,CK_0029b,CK_0030a,CK_0030b,CK_0031a,CK_0031b,CK_0032a,CK_0032b,CK_0033a,CK_0033b,CK_0035a,CK_0035b,CK_0036a,CK_0036b,CK_0037a,CK_0037b,CK_0038a,CK_0038b,CK_0040a,CK_0040b,CK_0041a,CK_0041b,CK_0042a,CK_0042b,CK_0043a,CK_0043b,CK_0044a,CK_0044b,CK_0045a,CK_0045b,CK_0046a,CK_0046b,CK_0047a,CK_0047b,CK_0048a,CK_0048b,Vout_0003a,Vout_0003b,Vout_0004a,Vout_0004b,Vout_0006a,Vout_0006b,Vout_0007a,Vout_0007b,Vout_0009a,Vout_0009b,Vout_0010a,Vout_0010b,Vout_0011a,Vout_0011b,Vout_0013a,Vout_0013b,Vout_0014a,Vout_0014b,Vout_0015a,Vout_0015b,Vout_0016a,Vout_0016b,Vout_0017a,Vout_0017b,Vout_0018a,Vout_0018b,Vout_0019a,Vout_0019b,Vout_0020a,Vout_0020b,Vout_0021a,Vout_0021b,Vout_0023a,Vout_0023b,Vout_0024a,Vout_0024b,Vout_0025a,Vout_0025b,Vout_0026a,Vout_0026b,Vout_0027a,Vout_0027b,Vout_0028a,Vout_0028b,Vout_0029a,Vout_0029b,Vout_0030a,Vout_0030b,Vout_0031a,Vout_0031b,Vout_0032a,Vout_0032b,Vout_0033a,Vout_0033b,Vout_0035a,Vout_0035b,Vout_0036a,Vout_0036b,Vout_0037a,Vout_0037b,Vout_0038a,Vout_0038b,Vout_0040a,Vout_0040b,Vout_0041a,Vout_0041b,Vout_0042a,Vout_0042b,Vout_0043a,Vout_0043b,Vout_0044a,Vout_0044b,Vout_0045a,Vout_0045b,Vout_0046a,Vout_0046b,Vout_0047a,Vout_0047b,Vout_0048a,Vout_0048b,driver_0005a,driver_0005b,driver_0008a,driver_0008b,driver_0012a,driver_0012b,driver_0022a,driver_0022b,driver_0034a,driver_0034b,driver_0039a,driver_0039b,Out_0038a,Out_0038b,Out_0011a,Out_0011b
433,-2,-2,0,0,0,0,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,0,0,0,0,-2,-2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,2,2,0,0,2,2,2,2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.158950e-02,8.188945e-02,-5.069997e-01,8.057430e-01,1.051604e-01,4.829457e-01,-1.387612e-01,-9.989705e-02,-3.030518e-01,4.811270e-01,9.504786e-02,9.727467e-02,-7.024836e-02,8.726113e-02,1.803712e-01,-2.878073e-01,-9.338941e-02,-9.087760e-02,-5.968503e-01,8.203725e-02,-6.320218e-01,6.710910e-01,9.077072e-02,9.325234e-02,-3.518488e-01,8.080066e-01,-7.224464e-01,2.927664e-01,-6.501204e-01,2.533203e-01,-3.566128e-01,7.816533e-01,-7.412069e-01,4.339354e-01,-8.319555e-01,7.104801e-01,-6.761407e-01,6.828699e-01,-6.888087e-01,7.540048e-01,-7.132856e-01,6.192211e-01,-2.468609e-01,2.468764e-01,-3.146989e-01,7.910946e-01,8.085787e-01,-1.474592e-01,-6.735510e-01,2.703029e-01,-8.879272e-02,-8.496053e-02,-7.180069e-01,9.165387e-01,-6.857136e-01,3.028740e-01,-9.232494e-01,6.043881e-01,-6.280671e-01,9.127139e-01,1.005065e-01,1.049178e-01,-3.285416e-01,7.775796e-01,-6.312207e-03,5.532885e-01,-4.126793e-01,2.857793e-01,-2.682085e-01,7.896194e-01,-6.541055e-01,2.840617e-01,-3.666919e-01,7.931951e-01,-6.937011e-01,2.934466e-01,-3.183068e-01,4.683853e-01,-6.060408e-01,1.132843e-01,-9.102470e-01,9.192108e-01,9.192108e-01,-9.102470e-01,9.192108e-01,-9.102470e-01,-9.102470e-01,9.192108e-01,9.192108e-01,-9.102470e-01,9.192108e-01,-9.102470e-01,1.004212e-01,1.047626e-01,-7.022811e-02,8.741333e-02
434,-2,-2,-1,-1,-1,-1,-2,-2,1,1,-2,-2,-2,-2,-1,-1,-2,-2,1,1,-1,-1,-2,-2,1,1,1,1,-1,-1,1,1,-1,-1,2,2,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1,1,-2,-2,2,2,1,1,2,2,2,2,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-4.523105e-02,8.179145e-02,-2.639372e-01,1.818753e-01,9.779540e-02,2.761580e-01,-1.211680e-01,-9.764942e-02,-2.971235e-01,4.935051e-01,9.317557e-02,9.382686e-02,-8.899090e-02,-6.269838e-02,6.377368e-02,-1.432605e-01,-9.316602e-02,-9.173567e-02,-6.119449e-01,6.487612e-02,-2.256744e-01,3.168537e-01,9.040581e-02,9.230735e-02,-3.373768e-01,8.113781e-01,-7.257316e-01,3.235849e-01,-3.361398e-01,-2.514393e-01,-3.486274e-01,7.928410e-01,-1.457934e-01,2.153550e-01,-6.676564e-01,5.483506e-01,-2.587227e-01,2.404169e-01,2.856316e-02,5.036298e-01,-4.878638e-01,2.370398e-02,-1.497245e-01,1.561320e-01,-3.652639e-01,8.190845e-01,5.387144e-01,9.754312e-02,-7.145791e-01,3.137112e-01,-9.110631e-02,-9.061796e-02,-5.029499e-01,8.531352e-01,-7.252498e-01,3.267226e-01,-8.303481e-01,3.966290e-01,-2.737066e-01,8.170941e-01,9.399285e-02,7.686151e-02,1.107930e-01,3.525566e-01,1.297804e-01,1.156336e-01,-1.284877e-01,-1.003102e-01,1.189847e-01,1.186355e-01,-1.078513e-01,-1.060917e-01,1.182062e-01,1.170695e-01,-1.059755e-01,-1.058189e-01,1.119949e-01,1.019801e-01,-1.001286e-01,-1.008388e-01,-9.102470e-01,9.192108e-01,9.192108e-01,-9.102470e-01,9.192108e-01,-9.102470e-01,-9.102470e-01,9.192108e-01,9.192108e-01,-9.102470e-01,9.192108e-01,-9.102470e-01,9.371935e-02,7.658150e-02,-8.909973e-02,-6.268484e-02
435,-2,-2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,2,2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-9.429050e-02,7.463942e-02,-4.016048e-01,-2.436034e-01,1.150929e-01,1.619491e-01,-1.114783e-01,-9.681271e-02,-3.508259e-01,5.455178e-01,9.210999e-02,9.257888e-02,-9.113938e-02,-9.101331e-02,4.660056e-02,-7.428494e-02,-9.357016e-02,-9.225844e-02,-6.511133e-01,8.313668e-02,7.931082e-02,3.726292e-01,8.802674e-02,9.102358e-02,-3.430558e-01,8.292136e-01,-7.702799e-01,3.614888e-01,-6.091093e-01,-5.283703e-01,-3.456298e-01,8.278141e-01,2.303392e-01,3.667370e-01,-5.004174e-01,4.148882e-01,-3.674731e-01,-5.869271e-02,4.722253e-01,6.602484e-01,-5.251429e-01,-4.577265e-01,-5.628929e-02,1.181280e-01,-3.549215e-01,8.326228e-01,4.559449e-01,1.520344e-01,-7.638305e-01,3.570051e-01,-9.164072e-02,-9.132256e-02,-4.187563e-01,8.363766e-01,-7.637322e-01,3.551023e-01,-7.649140e-01,4.057098e-01,-1.433463e-01,7.322965e-01,9.279087e-02,9.287458e-02,3.659545e-01,5.849181e-01,9.287563e-02,9.279717e-02,-9.089933e-02,-9.075831e-02,9.260134e-02,9.217256e-02,-9.053252e-02,-9.009883e-02,9.118608e-02,8.865336e-02,-8.913512e-02,-8.667182e-02,8.134784e-02,6.018290e-02,-7.955585e-02,-5.941682e-02,-9.102470e-01,9.192108e-01,9.192108e-01,-9.102470e-01,9.192108e-01,-9.102470e-01,-9.102470e-01,9.192108e-01,9.192108e-01,-9.102470e-01,9.192108e-01,-9.102470e-01,9.250377e-02,9.260897e-02,-9.116093e-02,-9.095934e-02
436,-2,-2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,2,2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-9.429050e-02,7.463942e-02,-4.016048e-01,-2.436034e-01,1.150929e-01,1.619491e-01,-1.114783e-01,-9.681271e-02,-3.508259e-01,5.455178e-01,9.210999e-02,9.257888e-02,-9.113938e-02,-9.101331e-02,4.660056e-02,-7.428494e-02,-9.357016e-02,-9.225844e-02,-6.511133e-01,8.313669e-02,7.931082e-02,3.726292e-01,8.802674e-02,9.102358e-02,-3.430558e-01,8.292136e-01,-7.702799e-01,3.614888e-01,-6.091093e-01,-5.283703e-01,-3.456298e-01,8.278141e-01,2.303392e-01,3.667370e-01,-5.004174e-01,4.148882e-01,-3.674731e-01,-5.869271e-02,4.722253e-01,6.602484e-01,-5.251429e-01,-4.577265e-01,-5.628929e-02,1.181279e-01,-3.549215e-01,8.326228e-01,4.559449e-01,1.520344e-01,-7.638305e-01,3.570051e-01,-9.164072e-02,-9.132256e-02,-4.187563e-01,8.363766e-01,-7.637322e-01,3.551023e-01,-7.649140e-01,4.057098e-01,-1.433463e-01,7.322965e-01,9.279087e-02,9.287458e-02,3.659545e-01,5.849181e-01,9.287563e-02,9.279717e-02,-9.089933e-02,-9.075831e-02,9.260134e-02,9.217256e-02,-9.053252e-02,-9.009883e-02,9.118608e-02,8.865336e-02,-8.913512e-02,-8.667182e-02,8.134784e-02,6.018290e-02,-7.955585e-02,-5.941682e-02,-9.102470e-01,9.192108e-01,9.192108e-01,-9.102470e-01,9.192108e-01,-9.102470e-01,-9.102470e-01,9.192108e-01,9.192108e-01,-9.102470e-01,9.192108e-01,-9.102470e-01,9.250377e-02,9.260897e-02,-9.116093e-02,-9.095934e-02
437,-1,-1,-2,-2,-2,-2,-1,-1,2,2,-1,-1,-1,-1,-2,-2,-1,-1,2,2,-2,-2,-1,-1,2,2,2,2,-2,-2,2,2,-2,-2,1,1,-2,-2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,-1,-1,1,1,2,2,1,1,1,1,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1.341794e-01,1.811565e-01,-4.081302e-01,-2.514917e-01,1.155857e-01,1.635805e-01,-2.519666e-01,-7.095830e-02,-3.800911e-01,6.588851e-01,1.189944e-01,1.190660e-01,-1.000184e-01,-1.281519e-01,4.584559e-02,-7.597012e-02,-1.135056e-01,-1.052306e-01,-6.997559e-01,1.791327e-01,8.755097e-02,3.817087e-01,1.130486e-01,1.200893e-01,-3.433156e-01,8.287231e-01,-7.771578e-01,3.604890e-01,-5.484814e-01,-4.779991e-01,-3.428729e-01,8.405010e-01,2.388648e-01,3.740294e-01,-4.545288e-01,3.592689e-01,-3.741207e-01,-6.343966e-02,4.239428e-01,6.280834e-01,-4.623138e-01,-3.987647e-01,-6.110252e-02,8.841121e-02,-3.508644e-01,8.302146e-01,4.558852e-01,1.520676e-01,-7.637091e-01,3.571313e-01,-1.065574e-01,-1.077094e-01,-4.025468e-01,8.107175e-01,-7.642647e-01,3.573601e-01,-7.344528e-01,3.852759e-01,-1.334473e-01,6.930716e-01,1.153598e-01,1.294263e-01,3.185667e-01,5.305662e-01,7.638184e-02,9.324434e-02,-6.219183e-02,-8.802832e-02,9.316402e-02,9.252832e-02,-8.948901e-02,-8.949548e-02,9.142286e-02,8.882098e-02,-8.874858e-02,-8.640955e-02,8.147196e-02,6.027833e-02,-7.936969e-02,-5.927904e-02,-9.102470e-01,9.192108e-01,9.192108e-01,-9.102470e-01,9.192108e-01,-9.102470e-01,-9.102470e-01,9.192108e-01,9.192108e-01,-9.102470e-01,9.192108e-01,-9.102470e-01,1.150787e-01,1.291697e-01,-1.000289e-01,-1.280888e-01
438,0,0,-2,-2,-2,-2,0,0,2,2,0,0,0,0,-2,-2,0,0,2,2,-2,-2,0,0,2,2,2,2,-2,-2,2,2,-2,-2,0,0,-2,-2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,0,0,0,0,2,2,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-3.464888e-01,8.024144e-01,-4.154842e-01,-2.610151e-01,1.133138e-01,1.422024e-01,-6.742279e-01,2.791271e-01,-3.442084e-01,8.448921e-01,-3.577002e-01,7.824781e-01,-5.965369e-01,8.233555e-02,4.573824e-02,-7.594718e-02,-6.670309e-01,2.720383e-01,-7.473126e-01,3.142394e-01,9.378518e-02,3.906843e-01,-3.453629e-01,8.055711e-01,-3.429079e-01,8.290176e-01,-7.888138e-01,3.577764e-01,-4.839611e-01,-4.223061e-01,-3.423824e-01,8.298644e-01,2.483699e-01,3.819038e-01,-4.223834e-01,3.477619e-01,-3.830017e-01,-6.921171e-02,3.650671e-01,6.066749e-01,-4.210808e-01,-3.357509e-01,-5.955768e-02,1.002359e-01,-3.611025e-01,8.328880e-01,4.559124e-01,1.518119e-01,-7.627563e-01,3.575234e-01,-6.871606e-01,3.023611e-01,-3.403957e-01,7.780228e-01,-7.643873e-01,3.583117e-01,-7.035940e-01,3.764835e-01,-8.572092e-02,6.032107e-01,-3.027659e-01,4.811689e-01,2.650713e-01,4.292724e-01,-4.182048e-02,8.122154e-02,-1.387701e-01,-9.991399e-02,8.947032e-02,9.086201e-02,-9.358450e-02,-9.134148e-02,9.056787e-02,8.835002e-02,-8.968762e-02,-8.692511e-02,8.119893e-02,6.011308e-02,-7.966903e-02,-5.946118e-02,-9.102470e-01,9.192108e-01,9.192108e-01,-9.102470e-01,9.192108e-01,-9.102470e-01,-9.102470e-01,9.192108e-01,9.192108e-01,-9.102470e-01,9.192108e-01,-9.102470e-01,-3.030452e-01,4.809151e-01,-5.965437e-01,8.240176e-02
439,1,1,-2,-2,-2,-2,1,1,2,2,1,1,1,1,-2,-2,1,1,2,2,-2,-2,1,1,2,2,2,2,-2,-2,2,2,-2,-2,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,1,1,-1,-1,2,2,-1,-1,-1,-1,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-3.433426e-01,8.110392e-01,-4.351466e-01,-2.887917e-01,9.952738e-02,6.328675e-02,-7.164078e-01,3.114740e-01,-3.447174e-01,8.350037e-01,-3.494990e-01,7.926954e-01,-6.117572e-01,6.451781e-02,4.299931e-02,-8.177310e-02,-7.140509e-01,3.088270e-01,-7.547929e-01,3.318361e-01,1.224257e-01,4.219498e-01,-3.411068e-01,8.121507e-01,-3.507512e-01,8.311805e-01,-5.861050e-01,3.806258e-01,-2.058044e-01,-3.194718e-01,-3.430932e-01,8.295059e-01,2.770029e-01,4.030356e-01,-9.046091e-02,-4.102552e-02,-4.142170e-01,-9.866329e-02,2.162720e-01,3.179412e-01,-1.759723e-01,-1.826476e-01,-7.740185e-02,-4.592738e-02,-1.490104e-01,7.523667e-01,4.531442e-01,1.463248e-01,-7.702809e-01,3.563174e-01,-7.243869e-01,3.255322e-01,6.431006e-02,2.356249e-01,-7.637243e-01,3.570442e-01,-1.198791e-01,1.696015e-01,8.641164e-02,7.570145e-02,-2.976346e-01,4.931382e-01,1.536509e-01,1.800901e-01,-4.563279e-02,8.123939e-02,-1.211308e-01,-9.759154e-02,8.958602e-02,9.094102e-02,-9.289833e-02,-9.107036e-02,9.061365e-02,8.837464e-02,-8.956535e-02,-8.686592e-02,8.121107e-02,6.011802e-02,-7.963957e-02,-5.944666e-02,-9.102470e-01,9.192108e-01,9.192108e-01,-9.102470e-01,9.192108e-01,-9.102470e-01,-9.102470e-01,9.192108e-01,9.192108e-01,-9.102470e-01,9.192108e-01,-9.102470e-01,-2.979060e-01,4.928896e-01,-6.117587e-01,6.458897e-02
440,2,2,-2,-2,-2,-2,2,2,2,2,2,2,2,2,-2,-2,2,2,2,2,-2,-2,2,2,2,2,2,2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,2,2,-2,-2,2,2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-3.445575e-01,8.287484e-01,-4.578544e-01,-3.160016e-01,9.631641e-02,6.402910e-02,-7.638616e-01,3.546753e-01,-3.440997e-01,8.287543e-01,-3.467693e-01,8.276469e-01,-6.509768e-01,8.277475e-02,4.337464e-02,-8.088092e-02,-7.639181e-01,3.544435e-01,-7.638756e-01,3.550393e-01,1.444832e-01,4.480007e-01,-3.450490e-01,8.289830e-01,-3.550222e-01,8.330651e-01,-4.872784e-01,3.497146e-01,-1.631888e-02,-1.954893e-01,-3.430958e-01,8.287061e-01,3.016419e-01,4.224887e-01,-1.658814e-02,3.923198e-03,-4.422283e-01,-1.212897e-01,1.147065e-02,1.449586e-01,-1.441653e-02,1.324305e-02,-7.522381e-02,-5.385649e-02,-1.058010e-01,7.314860e-01,4.526223e-01,1.450766e-01,-7.585260e-01,3.579504e-01,-7.637286e-01,3.543211e-01,2.671568e-02,1.106773e-01,-7.637684e-01,3.558887e-01,1.625027e-02,1.520428e-01,2.565235e-02,1.297493e-02,-3.509487e-01,5.450745e-01,-6.220331e-03,-1.988325e-02,-9.427874e-02,7.429675e-02,-1.113110e-01,-9.657646e-02,8.746888e-02,9.004432e-02,-9.310755e-02,-9.136570e-02,9.015868e-02,8.811478e-02,-8.979369e-02,-8.702847e-02,8.104949e-02,6.001041e-02,-7.975492e-02,-5.953036e-02,-9.102470e-01,9.192108e-01,9.192108e-01,-9.102470e-01,9.192108e-01,-9.102470e-01,-9.102470e-01,9.192108e-01,9.192108e-01,-9.102470e-01,9.192108e-01,-9.102470e-01,-3.512382e-01,5.448180e-01,-6.509927e-01,8.283907e-02
441,2,2,-2,-2,-2,-2,2,2,2,2,2,2,2,2,-2,-2,2,2,2,2,-2,-2,2,2,2,2,2,2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,2,2,-2,-2,2,2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-3.445548e-01,8.287514e-01,-4.470424e-01,-3.316488e-01,9.580931e-02,6.379268e-02,-7.638583e-01,3.546864e-01,-3.441409e-01,8.287581e-01,-3.467523e-01,8.276559e-01,-6.509827e-01,8.279970e-02,2.245502e-02,-8.304081e-02,-7.639153e-01,3.544601e-01,-7.638723e-01,3.550265e-01,1.566179e-01,4.348829e-01,-3.450343e-01,8.289851e-01,-3.554357e-01,8.330253e-01,-4.884582e-01,3.496794e-01,-1.815174e-02,-1.982411e-01,-3.432767e-01,8.287124e-01,3.032379e-01,4.010447e-01,-1.687223e-02,3.465009e-03,-4.430681e-01,-1.450321e-01,9.527494e-03,1.423476e-01,-1.417811e-02,1.241721e-02,-7.577502e-02,-5.410575e-02,-1.070357e-01,7.315850e-01,4.321948e-01,1.430097e-01,-7.588130e-01,3.576169e-01,-7.637258e-01,3.543355e-01,2.608698e-02,1.103730e-01,-7.637647e-01,3.557962e-01,1.565250e-02,1.518581e-01,2.536115e-02,1.249840e-02,-3.509538e-01,5.450984e-01,-6.148034e-03,-2.097753e-02,-9.428469e-02,7.430452e-02,-1.113091e-01,-9.656744e-02,8.747769e-02,9.005287e-02,-9.309841e-02,-9.135702e-02,9.016668e-02,8.812218e-02,-8.978562e-02,-8.702103e-02,8.105628e-02,6.001668e-02,-7.974809e-02,-5.952407e-02,-7.942488e-01,8.346750e-01,8.346750e-01,-7.942488e-01,8.346750e-01,-7.942488e-01,-7.942488e-01,8.346750e-01,8.346750e-01,-7.942488e-01,8.346750e-01,-7.942488e-01,-3.512575e-01,5.448285e-01,-6.510128e-01,8.285055e-02
442,2,2,-1,-1,-1,-1,2,2,1,1,2,2,2,2,-1,-1,2,2,1,1,-1,-1,2,2,1,1,1,1,-1,-1,1,1,-1,-1,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1,1,2,2,-2,-2,1,1,-2,-2,-2,-2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-3.426040e-01,8.276139e-01,-3.350029e-01,2.792586e-02,1.226346e-01,5.018811e-02,-7.656526e-01,3.548470e-01,-3.408813e-01,8.060034e-01,-3.438123e-01,8.404840e-01,-6.997543e-01,1.790247e-01,4.596381e-02,-1.608319e-01,-7.638976e-01,3.548414e-01,-7.267180e-01,3.352541e-01,-7.524886e-02,3.230701e-01,-3.446819e-01,8.284227e-01,-3.481018e-01,8.136415e-01,-4.178566e-01,3.024736e-01,1.598183e-01,-7.499765e-02,-3.389444e-01,8.087311e-01,2.523960e-02,2.474549e-01,1.070811e-01,1.783285e-01,-3.726044e-01,1.172136e-01,-2.065572e-01,1.015480e-01,-1.534152e-02,1.616815e-01,-9.025083e-02,-7.356267e-02,-1.411876e-01,7.164519e-01,5.167053e-01,9.089667e-02,-7.085915e-01,3.154409e-01,-7.642462e-01,3.566699e-01,-1.785637e-01,1.305777e-02,-7.148582e-01,3.112128e-01,1.849492e-01,2.272902e-01,-1.235261e-01,-1.839902e-01,-3.804892e-01,6.588520e-01,-8.699387e-02,-7.724759e-02,-1.343747e-01,1.810095e-01,-2.519196e-01,-7.085745e-02,1.128052e-01,1.196799e-01,-1.133416e-01,-1.048898e-01,1.182341e-01,1.171733e-01,-1.061492e-01,-1.056946e-01,1.120692e-01,1.020586e-01,-1.000784e-01,-1.007627e-01,-7.942488e-01,8.346750e-01,8.346750e-01,-7.942488e-01,8.346750e-01,-7.942488e-01,-7.942488e-01,8.346750e-01,8.346750e-01,-7.942488e-01,8.346750e-01,-7.942488e-01,-3.808125e-01,6.585264e-01,-6.998297e-01,1.790561e-01
443,2,2,0,0,0,0,2,2,0,0,2,2,2,2,0,0,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,-2,-2,0,0,-2,-2,-2,-2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.463725e-01,8.288169e-01,-5.071505e-01,5.406714e-01,7.110359e-01,-2.976973e-01,-7.669741e-01,3.551074e-01,-3.470092e-01,7.932681e-01,-3.431332e-01,8.298542e-01,-7.473001e-01,3.142090e-01,2.231582e-01,-6.285697e-01,-7.635767e-01,3.555149e-01,-6.887606e-01,3.195502e-01,-5.466388e-01,8.125376e-01,-3.437068e-01,8.286833e-01,-2.870283e-01,7.880803e-01,-2.583675e-01,2.673094e-01,-2.634597e-01,3.573475e-01,-3.527691e-01,8.043291e-01,-5.766906e-01,5.462344e-01,2.578811e-01,4.396027e-01,-6.975326e-01,4.312156e-01,-6.561765e-01,2.735083e-01,-3.601035e-01,8.325023e-01,2.707347e-01,-4.508252e-01,-8.129160e-02,6.183176e-01,8.583717e-01,-3.094815e-01,-6.412834e-01,2.998639e-01,-7.643491e-01,3.577741e-01,-4.148676e-01,-8.885619e-02,-6.795135e-01,2.695166e-01,3.042363e-01,4.111221e-01,-1.783313e-01,-3.038892e-01,-3.444900e-01,8.449365e-01,-4.329846e-01,2.666179e-01,-3.465902e-01,8.025128e-01,-6.741829e-01,2.790953e-01,-3.456256e-01,8.052589e-01,-6.676723e-01,2.735921e-01,-3.567195e-01,7.896301e-01,-6.845059e-01,2.984211e-01,-3.193885e-01,4.691152e-01,-6.087906e-01,1.121547e-01,-7.942488e-01,8.346750e-01,8.346750e-01,-7.942488e-01,8.346750e-01,-7.942488e-01,-7.942488e-01,8.346750e-01,8.346750e-01,-7.942488e-01,8.346750e-01,-7.942488e-01,-3.448037e-01,8.445544e-01,-7.474446e-01,3.142012e-01
444,2,2,1,1,1,1,2,2,-1,-1,2,2,2,2,1,1,2,2,-1,-1,1,1,2,2,-1,-1,-1,-1,1,1,-1,-1,1,1,-2,-2,1,1,1,1,1,1,1,1,-1,-1,1,1,-1,-1,2,2,-2,-2,-1,-1,-2,-2,-2,-2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1.401388e-01,7.490820e-01,-5.693912e-01,6.724881e-01,7.631943e-01,-3.141783e-01,-5.980028e-01,3.738468e-01,1.068898e-01,2.690731e-01,-3.442257e-01,8.294883e-01,-7.547822e-01,3.316243e-01,2.263660e-01,-6.718757e-01,-7.705074e-01,3.537039e-01,-1.678893e-01,1.414415e-01,-5.989814e-01,8.073553e-01,-3.526486e-01,8.308865e-01,1.248766e-01,1.236778e-01,6.939014e-02,-1.329108e-01,-2.780222e-01,4.959907e-01,1.225571e-01,1.251795e-01,-6.582049e-01,5.566268e-01,3.065320e-01,4.795833e-01,-7.613886e-01,4.505440e-01,-6.800570e-01,2.213467e-01,-3.919326e-01,8.406488e-01,2.990337e-01,-4.905109e-01,8.976396e-02,1.305487e-01,8.950623e-01,-3.299280e-01,-9.480918e-02,-1.053992e-01,-7.637012e-01,3.562419e-01,-4.786016e-01,-2.214345e-01,-1.086927e-01,-8.270535e-02,3.556731e-01,3.423922e-01,-2.128824e-01,-3.480021e-01,-3.451988e-01,8.350535e-01,-4.724028e-01,3.081914e-01,-3.436087e-01,8.111039e-01,-7.164591e-01,3.115082e-01,-3.413626e-01,8.125315e-01,-7.140389e-01,3.088912e-01,-3.509738e-01,7.922767e-01,-7.250080e-01,3.266629e-01,-3.034096e-01,4.687635e-01,-6.193799e-01,9.385715e-02,-7.942488e-01,8.346750e-01,8.346750e-01,-7.942488e-01,8.346750e-01,-7.942488e-01,-7.942488e-01,8.346750e-01,8.346750e-01,-7.942488e-01,8.346750e-01,-7.942488e-01,-3.453623e-01,8.349142e-01,-7.547639e-01,3.316328e-01
