#time,CK_0003a,CK_0003b,CK_0004a,CK_0004b,CK_0005a,CK_0005b,CK_0006a,CK_0006b,CK_0007a,CK_0007b,CK_0008a,CK_0008b,CK_0009a,CK_0009b,CK_0010a,CK_0010b,CK_0011a,CK_0011b,CK_0012a,CK_0012b,CK_0014a,CK_0014b,CK_0015a,CK_0015b,CK_0016a,CK_0016b,CK_0017a,CK_0017b,CK_0018a,CK_0018b,CK_0019a,CK_0019b,CK_0020a,CK_0020b,CK_0021a,CK_0021b,CK_0022a,CK_0022b,CK_0023a,CK_0023b,CK_0024a,CK_0024b,CK_0025a,CK_0025b,CK_0026a,CK_0026b,CK_0027a,CK_0027b,CK_0028a,CK_0028b,CK_0029a,CK_0029b,CK_0030a,CK_0030b,CK_0031a,CK_0031b,CK_0033a,CK_0033b,CK_0034a,CK_0034b,CK_0035a,CK_0035b,CK_0036a,CK_0036b,CK_0037a,CK_0037b,CK_0038a,CK_0038b,CK_0039a,CK_0039b,CK_0040a,CK_0040b,CK_0041a,CK_0041b,CK_0042a,CK_0042b,Vout_0003a,Vout_0003b,Vout_0004a,Vout_0004b,Vout_0005a,Vout_0005b,Vout_0006a,Vout_0006b,Vout_0007a,Vout_0007b,Vout_0008a,Vout_0008b,Vout_0009a,Vout_0009b,Vout_0010a,Vout_0010b,Vout_0011a,Vout_0011b,Vout_0012a,Vout_0012b,Vout_0014a,Vout_0014b,Vout_0015a,Vout_0015b,Vout_0016a,Vout_0016b,Vout_0017a,Vout_0017b,Vout_0018a,Vout_0018b,Vout_0019a,Vout_0019b,Vout_0020a,Vout_0020b,Vout_0021a,Vout_0021b,Vout_0022a,Vout_0022b,Vout_0023a,Vout_0023b,Vout_0024a,Vout_0024b,Vout_0025a,Vout_0025b,Vout_0026a,Vout_0026b,Vout_0027a,Vout_0027b,Vout_0028a,Vout_0028b,Vout_0029a,Vout_0029b,Vout_0030a,Vout_0030b,Vout_0031a,Vout_0031b,Vout_0033a,Vout_0033b,Vout_0034a,Vout_0034b,Vout_0035a,Vout_0035b,Vout_0036a,Vout_0036b,Vout_0037a,Vout_0037b,Vout_0038a,Vout_0038b,Vout_0039a,Vout_0039b,Vout_0040a,Vout_0040b,Vout_0041a,Vout_0041b,Vout_0042a,Vout_0042b,driver_0013a,driver_0013b,driver_0032a,driver_0032b,Out_0014a,Out_0014b,Out_0009a,Out_0009b
11,-2,-2,2,2,2,2,-2,-2,2,2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,2,2,2,2,-2,-2,2,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,2,2,2,2,-2,-2,2,2,2,2,2,2,2,2,2,2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-3.822459e-02,-3.472914e-02,-3.486728e-01,8.303453e-01,-8.865763e-01,3.455270e-01,-9.310776e-02,6.026158e-02,-3.455292e-01,8.290975e-01,-4.358471e-02,-8.546263e-02,-5.350569e-01,-5.814193e-01,-7.638658e-01,3.542558e-01,5.892568e-02,3.230392e-02,-1.056865e-01,-1.089708e-01,-4.304881e-01,-6.598983e-01,-3.483325e-01,8.234399e-01,-3.425171e-01,5.311502e-01,-1.038421e-01,-8.017504e-02,-7.638104e-01,3.548255e-01,-6.464775e-01,7.147237e-02,-3.442463e-01,8.287486e-01,-7.638335e-01,3.546165e-01,-2.306683e-01,7.869185e-01,-9.514358e-02,-8.502285e-02,-1.120453e-01,-1.117505e-01,-3.438767e-01,8.287260e-01,-7.639141e-01,3.535756e-01,-1.117344e-02,-3.348418e-02,-7.635319e-01,3.549512e-01,-7.623979e-01,3.540639e-01,-3.448545e-01,8.287365e-01,-7.640378e-01,3.531485e-01,-3.445053e-01,8.287429e-01,-1.135985e-01,-1.048298e-01,7.591916e-02,-7.082914e-01,3.582650e-01,-6.429546e-01,4.230095e-01,-8.123643e-01,7.451435e-01,-6.080590e-01,6.314899e-01,-7.168205e-01,8.726973e-01,-3.925848e-01,7.175630e-01,-2.626263e-01,7.955755e-01,-7.805481e-03,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,-4.309157e-01,-6.600667e-01,-5.354822e-01,-5.815843e-01
12,-1,-1,1,1,1,1,-1,-1,2,2,-2,-2,-2,-2,2,2,-1,-1,-1,-1,-2,-2,2,2,2,2,-1,-1,1,1,2,2,1,1,1,1,1,1,-2,-2,-1,-1,1,1,2,2,-1,-1,1,1,1,1,2,2,2,2,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3.438553e-02,3.004993e-02,-3.498972e-01,8.136880e-01,-8.507420e-01,2.921314e-01,-1.397948e-01,1.731406e-01,-3.451515e-01,8.284106e-01,1.733397e-01,1.246290e-01,-4.466007e-01,-5.168225e-01,-7.656598e-01,3.545314e-01,9.691989e-02,8.681916e-02,-1.222619e-01,-1.206757e-01,-3.350250e-01,-5.614814e-01,-3.447703e-01,8.405481e-01,-3.831322e-01,6.569970e-01,-1.302225e-01,-1.303841e-01,-7.152115e-01,3.100217e-01,-6.998698e-01,1.755253e-01,-3.417688e-01,8.094964e-01,-7.264385e-01,3.350189e-01,-2.336764e-01,7.856977e-01,1.033852e-01,7.083068e-02,-1.328765e-01,-1.372679e-01,-3.390982e-01,8.095880e-01,-7.639253e-01,3.541994e-01,4.829682e-02,3.579621e-02,-7.145282e-01,3.127883e-01,-7.110455e-01,3.112716e-01,-3.429849e-01,8.276138e-01,-7.642941e-01,3.552125e-01,-3.412719e-01,8.059955e-01,-2.538561e-01,-7.698008e-02,9.112606e-02,-6.751534e-01,3.330674e-01,-6.139173e-01,3.746935e-01,-7.569131e-01,6.869782e-01,-5.654750e-01,5.670871e-01,-6.202266e-01,8.326598e-01,-3.613615e-01,6.610485e-01,-2.496507e-01,7.886928e-01,-3.090004e-02,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,-3.354550e-01,-5.616534e-01,-4.470281e-01,-5.169905e-01
13,0,0,0,0,0,0,0,0,2,2,-2,-2,-2,-2,2,2,0,0,0,0,-2,-2,2,2,2,2,0,0,0,0,2,2,0,0,0,0,0,0,-2,-2,0,0,0,0,2,2,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.293369e-01,4.287997e-01,-3.553713e-01,8.062207e-01,-8.147571e-01,2.480848e-01,-3.471348e-01,8.118476e-01,-3.441765e-01,8.286662e-01,3.674925e-01,4.527069e-01,-3.588677e-01,-4.026481e-01,-7.664408e-01,3.549252e-01,-3.776744e-01,7.894658e-01,-6.783591e-01,2.537990e-01,-2.316409e-01,-4.679760e-01,-3.440840e-01,8.298030e-01,-3.465835e-01,8.436655e-01,-6.277754e-01,8.873450e-02,-6.694491e-01,2.732392e-01,-7.480871e-01,3.134004e-01,-3.470368e-01,8.023331e-01,-6.909150e-01,3.184788e-01,-2.357688e-01,7.871498e-01,2.673334e-01,3.316157e-01,-6.745404e-01,2.604820e-01,-3.419247e-01,8.013091e-01,-7.636395e-01,3.549021e-01,-4.399404e-01,7.201813e-01,-6.694077e-01,2.820738e-01,-6.651479e-01,2.799078e-01,-3.465970e-01,8.287850e-01,-7.643967e-01,3.564161e-01,-3.484333e-01,7.936394e-01,-6.689090e-01,2.637515e-01,1.235320e-01,-6.381849e-01,2.651921e-01,-4.877220e-01,3.463622e-01,-6.598135e-01,5.453748e-01,-4.559460e-01,5.138084e-01,-5.687711e-01,7.843207e-01,-3.702436e-01,5.814074e-01,-1.887340e-01,7.886610e-01,-6.467170e-02,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,-2.320862e-01,-4.681602e-01,-3.593049e-01,-4.028296e-01
14,1,1,-1,-1,-1,-1,1,1,2,2,-2,-2,-2,-2,2,2,1,1,1,1,-2,-2,2,2,2,2,1,1,-1,-1,2,2,-1,-1,-1,-1,-1,-1,-2,-2,1,1,-1,-1,2,2,1,1,-1,-1,-1,-1,2,2,2,2,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-4.020966e-01,4.512232e-01,1.165729e-01,1.205567e-01,-4.990888e-01,-6.042795e-02,-3.469531e-01,8.151030e-01,-3.531784e-01,8.308714e-01,4.463022e-01,5.469998e-01,-1.383918e-01,-1.112711e-01,-5.980960e-01,3.736252e-01,-3.598377e-01,8.097170e-01,-7.150672e-01,2.902861e-01,-7.632708e-02,-1.261967e-01,-3.450814e-01,8.294557e-01,-3.469057e-01,8.352664e-01,-6.428533e-01,6.630994e-02,-1.095820e-01,-8.275722e-02,-7.548908e-01,3.296094e-01,1.206579e-01,1.240260e-01,-1.680154e-01,1.413904e-01,-2.106505e-02,1.589738e-01,3.629750e-01,4.051762e-01,-7.263729e-01,2.905123e-01,1.200971e-01,1.203788e-01,-7.705623e-01,3.531872e-01,-4.323419e-01,7.773374e-01,-1.070811e-01,-1.048609e-01,-1.191852e-01,-1.046455e-01,-1.405789e-01,7.490512e-01,-7.637746e-01,3.552253e-01,1.061878e-01,2.687117e-01,-7.154515e-01,3.040598e-01,-6.931025e-02,-7.683373e-02,-7.758343e-02,-8.169742e-02,-1.782330e-03,-1.077516e-02,-7.514882e-03,-1.299903e-02,5.336721e-02,4.864276e-02,4.788223e-02,4.239645e-02,1.808324e-01,1.896067e-01,1.862125e-01,1.674960e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,-7.669226e-02,-1.263167e-01,-1.387769e-01,-1.114046e-01
15,2,2,-2,-2,-2,-2,2,2,2,2,-2,-2,-2,-2,2,2,2,2,2,2,-2,-2,2,2,2,2,2,2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,2,2,-2,-2,-2,-2,2,2,2,2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-3.530446e-01,4.342390e-01,9.244867e-02,9.264354e-02,-4.204046e-01,-1.438235e-01,-3.475809e-01,8.299988e-01,-3.555006e-01,8.319107e-01,5.231593e-01,6.247036e-01,8.200147e-02,6.427609e-02,-5.227158e-01,3.613754e-01,-3.571771e-01,8.376702e-01,-7.623449e-01,3.366655e-01,1.012869e-01,9.489233e-02,-3.450907e-01,8.287173e-01,-3.457738e-01,8.287915e-01,-6.437000e-01,4.819106e-02,-8.784033e-02,-8.317188e-02,-7.639589e-01,3.533957e-01,9.629700e-02,9.944053e-02,-6.696192e-02,1.081245e-01,-6.088921e-03,9.394414e-02,4.552618e-01,4.615661e-01,-7.798253e-01,3.350434e-01,9.352277e-02,9.464011e-02,-7.655697e-01,3.540491e-01,-4.245389e-01,7.894583e-01,-9.256304e-02,-9.029025e-02,-1.061806e-01,-9.636689e-02,-9.445803e-02,7.291820e-01,-7.636116e-01,3.542863e-01,1.078057e-01,1.598952e-01,-7.639178e-01,3.510716e-01,3.242527e-02,2.986081e-02,2.597500e-02,2.084547e-02,1.685639e-02,1.606375e-02,1.429801e-02,1.167728e-02,2.017863e-02,2.134080e-02,1.971206e-02,1.563975e-02,8.452313e-02,1.004436e-01,9.663965e-02,7.344023e-02,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,1.009317e-01,9.477934e-02,8.162175e-02,6.414673e-02
16,2,2,-2,-2,-2,-2,2,2,2,2,-2,-2,-2,-2,2,2,2,2,2,2,-2,-2,2,2,2,2,2,2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,2,2,-2,-2,-2,-2,2,2,2,2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-3.530439e-01,4.342383e-01,9.244867e-02,9.264354e-02,-4.204046e-01,-1.438235e-01,-3.475809e-01,8.299988e-01,-3.555005e-01,8.319107e-01,5.231593e-01,6.247037e-01,8.200147e-02,6.427607e-02,-5.227161e-01,3.613757e-01,-3.571771e-01,8.376702e-01,-7.623449e-01,3.366655e-01,1.012869e-01,9.489233e-02,-3.450907e-01,8.287173e-01,-3.457738e-01,8.287915e-01,-6.436996e-01,4.819066e-02,-8.784033e-02,-8.317187e-02,-7.639589e-01,3.533957e-01,9.629700e-02,9.944053e-02,-6.696189e-02,1.081247e-01,-6.088921e-03,9.394414e-02,4.552619e-01,4.615658e-01,-7.798253e-01,3.350435e-01,9.352277e-02,9.464012e-02,-7.655698e-01,3.540490e-01,-4.245389e-01,7.894580e-01,-9.256304e-02,-9.029025e-02,-1.061806e-01,-9.636689e-02,-9.445816e-02,7.291821e-01,-7.636116e-01,3.542863e-01,1.078057e-01,1.598952e-01,-7.639178e-01,3.510716e-01,3.242526e-02,2.986080e-02,2.597499e-02,2.084546e-02,1.685639e-02,1.606375e-02,1.429800e-02,1.167728e-02,2.017863e-02,2.134080e-02,1.971206e-02,1.563975e-02,8.452313e-02,1.004436e-01,9.663965e-02,7.344023e-02,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,1.009317e-01,9.477934e-02,8.162175e-02,6.414672e-02
17,2,2,-2,-2,-2,-2,2,2,1,1,-1,-1,-1,-1,1,1,2,2,2,2,-1,-1,1,1,1,1,2,2,-2,-2,1,1,-2,-2,-2,-2,-2,-2,-1,-1,2,2,-2,-2,1,1,2,2,-2,-2,-2,-2,1,1,1,1,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-4.372968e-01,4.132066e-01,9.233903e-02,9.250528e-02,-4.204990e-01,-1.439414e-01,-3.482610e-01,8.293839e-01,-3.421469e-01,8.098501e-01,3.073397e-01,3.831815e-01,1.754583e-01,1.779922e-01,-4.580859e-01,2.943970e-01,-3.641636e-01,8.452891e-01,-7.614751e-01,3.301106e-01,2.230459e-01,2.214053e-01,-3.437538e-01,8.099652e-01,-3.439365e-01,8.062812e-01,-6.631420e-01,3.037804e-02,-8.882588e-02,-8.529267e-02,-7.265285e-01,3.326655e-01,9.599444e-02,9.910347e-02,-7.303722e-02,6.869986e-02,-6.164415e-03,9.385503e-02,1.083475e-01,3.046225e-01,-7.865608e-01,3.201044e-01,9.334444e-02,9.440602e-02,-7.056969e-01,3.131561e-01,-4.686201e-01,8.019064e-01,-9.289221e-02,-9.082786e-02,-1.063385e-01,-9.658708e-02,-7.436526e-02,6.787592e-01,-7.159319e-01,3.082248e-01,1.076168e-01,1.575152e-01,-7.656609e-01,3.502033e-01,2.296371e-01,2.737844e-01,2.625947e-01,2.074941e-01,4.809965e-02,5.342988e-02,5.106627e-02,4.157575e-02,2.996936e-02,3.226508e-02,3.051980e-02,2.513391e-02,8.861887e-02,1.048309e-01,1.009961e-01,7.745403e-02,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,2.227269e-01,2.213167e-01,1.751080e-01,1.778807e-01
18,2,2,-2,-2,-2,-2,2,2,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,2,2,-2,-2,0,0,-2,-2,-2,-2,-2,-2,0,0,2,2,-2,-2,0,0,2,2,-2,-2,-2,-2,0,0,0,0,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-7.295174e-01,3.898407e-01,9.234365e-02,9.249613e-02,-4.204975e-01,-1.439436e-01,-3.514755e-01,8.318904e-01,-2.682021e-01,7.865504e-01,1.181423e-01,5.438759e-01,-1.588856e-01,4.982376e-01,-4.122824e-01,2.849787e-01,-3.664042e-01,8.574737e-01,-7.565573e-01,3.124875e-01,1.954555e-01,4.974279e-01,-3.574060e-01,8.060235e-01,-3.493537e-01,7.934647e-01,-7.076252e-01,-4.781978e-03,-8.889701e-02,-8.506616e-02,-6.885984e-01,3.173105e-01,9.555460e-02,9.757735e-02,-7.032558e-02,8.732744e-02,-6.153161e-03,9.386474e-02,-4.423347e-01,4.911216e-01,-8.013892e-01,2.742533e-01,9.329935e-02,9.426307e-02,-6.569134e-01,2.905480e-01,-5.823535e-01,7.839626e-01,-9.293410e-02,-9.089794e-02,-1.063476e-01,-9.660842e-02,-6.107144e-03,5.531523e-01,-6.778189e-01,2.671134e-01,1.007093e-01,1.049248e-01,-7.666443e-01,3.507232e-01,4.293005e-01,5.370962e-01,4.145899e-01,4.359631e-01,7.757173e-02,8.816968e-02,8.458042e-02,7.080553e-02,3.803312e-02,4.139799e-02,3.966752e-02,3.332192e-02,9.168700e-02,1.081857e-01,1.043757e-01,8.060005e-02,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,1.951746e-01,4.973713e-01,-1.592138e-01,4.981379e-01
19,2,2,-2,-2,-2,-2,2,2,-1,-1,1,1,1,1,-1,-1,2,2,2,2,1,1,-1,-1,-1,-1,2,2,-2,-2,-1,-1,-2,-2,-2,-2,-2,-2,1,1,2,2,-2,-2,-1,-1,2,2,-2,-2,-2,-2,-1,-1,-1,-1,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-7.882450e-01,3.536235e-01,9.194994e-02,9.192788e-02,-4.207033e-01,-1.442190e-01,-1.435941e-01,7.545955e-01,1.193918e-01,1.194887e-01,-9.675831e-02,7.498898e-01,-3.019973e-01,5.965572e-01,-1.286739e-01,-1.003249e-01,-3.811280e-01,8.371710e-01,-7.622437e-01,2.982745e-01,5.135157e-02,7.312761e-01,1.198037e-01,1.231008e-01,1.048601e-01,2.683391e-01,-7.032037e-01,-2.149680e-02,-9.161701e-02,-9.101655e-02,-1.688148e-01,1.406485e-01,9.338735e-02,9.390483e-02,-8.930132e-02,-6.289537e-02,-6.364577e-03,9.358279e-02,-6.474129e-01,5.442064e-01,-8.096474e-01,2.602853e-01,9.244876e-02,9.293488e-02,-1.080912e-01,-1.050147e-01,-6.971086e-01,7.632873e-01,-9.382375e-02,-9.237608e-02,-1.067397e-01,-9.718313e-02,1.298658e-01,1.158276e-01,-1.101242e-01,-8.296023e-02,9.404155e-02,7.691094e-02,-5.980248e-01,3.684009e-01,4.538393e-01,6.472026e-01,4.772408e-01,5.099930e-01,8.240407e-02,9.788181e-02,9.463570e-02,7.921306e-02,3.879172e-02,4.297282e-02,4.167322e-02,3.532465e-02,9.171857e-02,1.084727e-01,1.048391e-01,8.114047e-02,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,5.132050e-02,7.312451e-01,-3.020305e-01,5.965212e-01
20,2,2,-2,-2,-2,-2,2,2,-2,-2,2,2,2,2,-2,-2,2,2,2,2,2,2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,2,2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-8.216990e-01,3.500862e-01,9.185619e-02,9.179273e-02,-4.207222e-01,-1.442435e-01,-9.730865e-02,7.364564e-01,9.397972e-02,9.462460e-02,-1.417216e-01,7.622053e-01,-3.530414e-01,6.796004e-01,-9.076696e-02,-9.048091e-02,-3.878181e-01,8.229836e-01,-7.575958e-01,2.946700e-01,6.422061e-02,7.715419e-01,9.590131e-02,9.871701e-02,1.068374e-01,1.596694e-01,-7.027348e-01,-2.341854e-02,-9.179679e-02,-9.141957e-02,-6.732693e-02,1.070687e-01,9.286334e-02,9.302926e-02,-9.117540e-02,-9.097750e-02,-6.414824e-03,9.351550e-02,-7.608477e-01,5.700686e-01,-8.110796e-01,2.541107e-01,9.224616e-02,9.261683e-02,-9.001852e-02,-8.917234e-02,-7.490924e-01,7.280239e-01,-9.389166e-02,-9.248084e-02,-1.067732e-01,-9.722984e-02,9.341710e-02,9.362739e-02,-8.743229e-02,-8.318355e-02,9.315540e-02,9.327411e-02,-5.221740e-01,3.550670e-01,4.872648e-01,6.851636e-01,5.310666e-01,5.860567e-01,8.586921e-02,1.040023e-01,1.033577e-01,8.901408e-02,3.966251e-02,4.446869e-02,4.363747e-02,3.743449e-02,9.193517e-02,1.089020e-01,1.054237e-01,8.179987e-02,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,6.425659e-02,7.715799e-01,-3.530032e-01,6.796394e-01
21,2,2,-2,-2,-2,-2,2,2,-2,-2,2,2,2,2,-2,-2,2,2,2,2,2,2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,2,2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-8.217009e-01,3.500662e-01,8.952175e-02,9.056208e-02,-4.502885e-01,-1.495216e-01,-9.733592e-02,7.364604e-01,9.392535e-02,9.458089e-02,-1.417362e-01,7.622034e-01,-3.530500e-01,6.795916e-01,-9.085759e-02,-9.055159e-02,-3.878318e-01,8.229755e-01,-7.576034e-01,2.946575e-01,6.420768e-02,7.715443e-01,9.586584e-02,9.868824e-02,1.068148e-01,1.596603e-01,-7.027331e-01,-2.343312e-02,-9.211193e-02,-9.163965e-02,-6.734994e-02,1.070613e-01,9.255764e-02,9.281585e-02,-9.133465e-02,-9.109617e-02,-3.630407e-02,8.788374e-02,-7.608469e-01,5.700537e-01,-8.110784e-01,2.541020e-01,9.152247e-02,9.215927e-02,-9.007458e-02,-8.921742e-02,-7.491073e-01,7.280114e-01,-9.463548e-02,-9.295212e-02,-1.091315e-01,-9.848853e-02,9.332921e-02,9.355885e-02,-8.746886e-02,-8.321319e-02,9.300099e-02,9.315904e-02,-5.221999e-01,3.550643e-01,4.872533e-01,6.851542e-01,5.310571e-01,5.860495e-01,8.586413e-02,1.039972e-01,1.033528e-01,8.900964e-02,3.965978e-02,4.446591e-02,4.363471e-02,3.743181e-02,9.193427e-02,1.089009e-01,1.054225e-01,8.179849e-02,9.192108e-01,-9.102470e-01,9.192108e-01,-9.102470e-01,6.425163e-02,7.715895e-01,-3.530053e-01,6.796364e-01
22,1,1,-1,-1,-1,-1,1,1,-2,-2,2,2,2,2,-2,-2,1,1,1,1,2,2,-2,-2,-2,-2,1,1,-1,-1,-2,-2,-1,-1,-1,-1,-1,-1,2,2,1,1,-1,-1,-2,-2,1,1,-1,-1,-1,-1,-2,-2,-2,-2,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-7.557820e-01,2.219303e-01,1.146019e-01,1.199850e-01,-5.457350e-01,-4.015416e-02,-8.381314e-02,7.012103e-01,9.441399e-02,9.484490e-02,-2.057442e-01,7.128601e-01,-4.718003e-01,6.429340e-01,-6.212318e-02,-8.786108e-02,-3.977144e-01,7.633116e-01,-7.032185e-01,2.527798e-01,-2.688168e-02,8.039053e-01,9.600759e-02,9.885169e-02,1.074335e-01,1.605841e-01,-6.430377e-01,-5.229514e-02,-1.063830e-01,-1.078205e-01,-7.287878e-02,6.792454e-02,1.191239e-01,1.191195e-01,-1.000220e-01,-1.281035e-01,-5.654397e-02,1.763471e-01,-7.650803e-01,4.703230e-01,-7.491659e-01,2.049549e-01,1.192569e-01,1.192943e-01,-8.916790e-02,-8.893096e-02,-7.381725e-01,6.063926e-01,-1.079169e-01,-1.066478e-01,-1.278513e-01,-1.036634e-01,7.674658e-02,9.394541e-02,-8.780126e-02,-8.474434e-02,1.154579e-01,1.296690e-01,-4.565295e-01,2.848179e-01,2.024206e-01,4.257414e-01,8.183232e-02,4.104746e-01,1.070062e-01,1.494356e-01,1.052581e-01,1.468928e-01,1.013954e-01,1.071680e-01,1.034972e-01,1.023999e-01,2.008012e-01,2.119560e-01,2.095047e-01,1.908460e-01,9.192108e-01,-9.102470e-01,9.192108e-01,-9.102470e-01,-2.687026e-02,8.039224e-01,-4.717788e-01,6.429590e-01
23,0,0,0,0,0,0,0,0,-2,-2,2,2,2,2,-2,-2,0,0,0,0,2,2,-2,-2,-2,-2,0,0,0,0,-2,-2,0,0,0,0,0,0,2,2,0,0,0,0,-2,-2,0,0,0,0,0,0,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.224582e-01,6.171320e-02,-3.592483e-01,8.071533e-01,-8.379396e-01,2.402891e-01,-8.234978e-03,5.453139e-01,9.136698e-02,9.375084e-02,-4.572408e-01,6.905396e-01,-7.602497e-01,5.022665e-01,-1.385256e-01,-9.951252e-02,-2.331942e-01,5.925596e-01,-6.452008e-01,2.036960e-01,-4.475548e-01,8.453150e-01,9.542640e-02,9.747876e-02,1.004983e-01,1.056738e-01,-6.036558e-01,-8.552677e-02,-6.878210e-01,3.023278e-01,-7.119552e-02,8.580935e-02,-3.577502e-01,7.830752e-01,-5.964955e-01,8.234408e-02,-2.659717e-01,7.823339e-01,-7.991713e-01,3.024596e-01,-7.137719e-01,1.591488e-01,-3.416320e-01,8.042267e-01,-9.308794e-02,-9.073107e-02,-7.253353e-01,4.563084e-01,-6.652135e-01,2.736603e-01,-6.660269e-01,2.786638e-01,-4.036314e-02,8.261470e-02,-8.887485e-02,-8.538631e-02,-3.016110e-01,4.819404e-01,-4.111175e-01,2.735652e-01,-4.345044e-01,8.034933e-01,-6.458205e-01,5.496958e-01,-3.812212e-01,8.502005e-01,-5.511185e-01,5.344761e-01,-2.897576e-01,7.748782e-01,-4.576587e-01,5.042845e-01,4.000107e-02,6.286978e-01,-6.965707e-02,5.035650e-01,9.192108e-01,-9.102470e-01,9.192108e-01,-9.102470e-01,-4.475773e-01,8.453063e-01,-7.602492e-01,5.022751e-01
24,-1,-1,1,1,1,1,-1,-1,-2,-2,2,2,2,2,-2,-2,-1,-1,-1,-1,2,2,-2,-2,-2,-2,-1,-1,1,1,-2,-2,1,1,1,1,1,1,2,2,-1,-1,1,1,-2,-2,-1,-1,1,1,1,1,-2,-2,-2,-2,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-4.205916e-01,-2.662101e-01,-3.519168e-01,8.140643e-01,-8.788991e-01,2.844074e-01,1.279936e-01,1.091316e-01,9.115216e-02,9.316427e-02,-5.659240e-01,3.924035e-01,-7.878417e-01,3.642030e-01,-1.210707e-01,-9.748175e-02,9.584061e-02,3.620509e-02,-1.247795e-01,-1.539986e-01,-6.456216e-01,7.427254e-01,9.411690e-02,9.478061e-02,9.477090e-02,7.711603e-02,-2.412495e-01,-2.300381e-01,-7.244531e-01,3.258262e-01,-8.982441e-02,-6.391221e-02,-3.489765e-01,7.928366e-01,-6.117801e-01,6.484063e-02,-2.641320e-01,7.874029e-01,-7.075916e-01,6.410673e-02,-2.547435e-01,-2.355672e-01,-3.393967e-01,8.116158e-01,-9.296496e-02,-9.157112e-02,-3.979049e-01,-1.904337e-01,-7.132432e-01,3.094718e-01,-7.092732e-01,3.106063e-01,-4.477489e-02,8.241462e-02,-9.108221e-02,-9.090011e-02,-2.969872e-01,4.938430e-01,-1.318790e-01,-1.081714e-01,-5.470814e-01,8.245107e-01,-7.293199e-01,4.913005e-01,-4.740393e-01,8.023553e-01,-7.245913e-01,5.592895e-01,-2.995258e-01,8.399134e-01,-6.073601e-01,6.433310e-01,2.237067e-03,7.800823e-01,-2.438407e-01,6.918834e-01,9.192108e-01,-9.102470e-01,9.192108e-01,-9.102470e-01,-6.456416e-01,7.427206e-01,-7.878378e-01,3.642141e-01
