#time,CK_0005a,CK_0005b,CK_0006a,CK_0006b,CK_0007a,CK_0007b,CK_0008a,CK_0008b,CK_0009a,CK_0009b,CK_0010a,CK_0010b,CK_0011a,CK_0011b,CK_0012a,CK_0012b,CK_0013a,CK_0013b,CK_0014a,CK_0014b,CK_0015a,CK_0015b,CK_0016a,CK_0016b,CK_0017a,CK_0017b,CK_0018a,CK_0018b,CK_0019a,CK_0019b,CK_0020a,CK_0020b,CK_0021a,CK_0021b,CK_0022a,CK_0022b,CK_0023a,CK_0023b,CK_0024a,CK_0024b,CK_0025a,CK_0025b,CK_0026a,CK_0026b,CK_0027a,CK_0027b,CK_0028a,CK_0028b,CK_0029a,CK_0029b,CK_0030a,CK_0030b,CK_0031a,CK_0031b,CK_0032a,CK_0032b,CK_0033a,CK_0033b,CK_0034a,CK_0034b,CK_0035a,CK_0035b,CK_0036a,CK_0036b,CK_0037a,CK_0037b,CK_0038a,CK_0038b,CK_0039a,CK_0039b,CK_0040a,CK_0040b,CK_0041a,CK_0041b,CK_0042a,CK_0042b,CK_0043a,CK_0043b,CK_0044a,CK_0044b,Vout_0005a,Vout_0005b,Vout_0006a,Vout_0006b,Vout_0007a,Vout_0007b,Vout_0008a,Vout_0008b,Vout_0009a,Vout_0009b,Vout_0010a,Vout_0010b,Vout_0011a,Vout_0011b,Vout_0012a,Vout_0012b,Vout_0013a,Vout_0013b,Vout_0014a,Vout_0014b,Vout_0015a,Vout_0015b,Vout_0016a,Vout_0016b,Vout_0017a,Vout_0017b,Vout_0018a,Vout_0018b,Vout_0019a,Vout_0019b,Vout_0020a,Vout_0020b,Vout_0021a,Vout_0021b,Vout_0022a,Vout_0022b,Vout_0023a,Vout_0023b,Vout_0024a,Vout_0024b,Vout_0025a,Vout_0025b,Vout_0026a,Vout_0026b,Vout_0027a,Vout_0027b,Vout_0028a,Vout_0028b,Vout_0029a,Vout_0029b,Vout_0030a,Vout_0030b,Vout_0031a,Vout_0031b,Vout_0032a,Vout_0032b,Vout_0033a,Vout_0033b,Vout_0034a,Vout_0034b,Vout_0035a,Vout_0035b,Vout_0036a,Vout_0036b,Vout_0037a,Vout_0037b,Vout_0038a,Vout_0038b,Vout_0039a,Vout_0039b,Vout_0040a,Vout_0040b,Vout_0041a,Vout_0041b,Vout_0042a,Vout_0042b,Vout_0043a,Vout_0043b,Vout_0044a,Vout_0044b,driver_0003a,driver_0003b,driver_0004a,driver_0004b,Out_0009a,Out_0009b,Out_0010a,Out_0010b
79,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,6.728235e-01,2.008795e-01,8.205456e-01,-2.026177e-01,1.978285e-01,-7.189497e-01,-2.530677e-01,-5.757842e-01,6.617873e-01,-7.973590e-02,3.018516e-01,-4.582910e-01,8.635685e-01,-4.709051e-01,6.070633e-01,-7.472141e-01,8.286750e-01,-6.494998e-01,4.745612e-01,-8.631808e-01,4.124201e-01,-2.664821e-01,1.236597e-01,-6.664154e-01,-9.541703e-02,-2.047962e-01,1.188147e-01,-9.567451e-02,-1.085700e-01,1.366765e-01,1.433013e-01,2.125237e-01,1.518096e-01,1.495073e-01,-3.950663e-02,-4.228356e-02,1.606730e-01,1.481299e-01,-2.694699e-03,-4.969935e-02,-1.341647e-01,-1.357246e-01,4.540438e-02,5.282107e-02,-1.521625e-01,-1.259912e-01,1.519791e-03,4.894036e-02,-1.748732e-01,-1.989001e-01,1.739326e-01,1.940884e-01,-9.501827e-02,-1.555240e-01,7.918911e-02,2.383342e-02,1.057249e-01,1.037910e-01,9.267004e-02,1.536443e-01,-8.388512e-02,-2.551681e-02,-3.068329e-01,-1.244938e-01,1.579927e-01,1.060445e-01,7.142981e-02,-6.919196e-02,9.767934e-02,9.472807e-02,-8.166019e-02,-8.520122e-02,9.268507e-02,8.962471e-02,-8.615053e-02,-8.473548e-02,8.202238e-02,6.067704e-02,-7.823624e-02,-5.847572e-02,5.073752e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,6.617308e-01,-7.979344e-02,3.018019e-01,-4.583495e-01
80,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,7.055591e-01,1.947535e-01,8.195015e-01,-2.290002e-01,2.281076e-01,-7.802044e-01,-2.108208e-01,-6.177996e-01,7.491518e-01,-9.869984e-02,3.446945e-01,-5.127926e-01,9.523954e-01,-5.285825e-01,6.442242e-01,-8.632947e-01,8.589029e-01,-6.450625e-01,5.334259e-01,-9.332910e-01,4.448763e-01,-2.760330e-01,1.048299e-01,-6.930362e-01,-1.154285e-01,-1.209071e-01,5.653467e-03,-1.134578e-01,7.534274e-03,1.620697e-01,1.228576e-01,1.299774e-01,1.149944e-01,1.177118e-01,1.529675e-02,2.275440e-03,9.462029e-02,1.106222e-01,4.659192e-02,2.582935e-02,-1.109334e-01,-1.123282e-01,-1.349196e-02,1.804449e-03,-9.229331e-02,-1.072925e-01,-4.638126e-02,-2.468717e-02,-4.213429e-03,-2.493947e-02,2.217145e-03,1.894958e-02,2.652438e-02,7.095056e-03,8.685162e-02,6.330983e-02,1.059259e-01,1.051851e-01,-2.727735e-02,-8.020755e-03,-9.165537e-02,-6.452072e-02,-3.073896e-01,-1.261931e-01,1.631369e-01,1.075091e-01,1.036940e-01,-6.507111e-02,9.847343e-02,9.517258e-02,-8.037953e-02,-8.467529e-02,9.293536e-02,8.976656e-02,-8.591376e-02,-8.462775e-02,8.210296e-02,6.072207e-02,-7.819064e-02,-5.846178e-02,5.073752e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,7.491393e-01,-9.871075e-02,3.446671e-01,-5.128255e-01
81,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,7.055540e-01,1.947725e-01,8.195140e-01,-2.289760e-01,2.281255e-01,-7.801985e-01,-2.107597e-01,-6.178099e-01,7.491494e-01,-9.868935e-02,3.447065e-01,-5.127863e-01,9.523978e-01,-5.285603e-01,6.442453e-01,-8.632795e-01,8.589672e-01,-6.450199e-01,5.334830e-01,-9.333042e-01,4.450108e-01,-2.760762e-01,1.049614e-01,-6.930995e-01,-1.154144e-01,-1.208844e-01,5.733716e-03,-1.133790e-01,7.599322e-03,1.621433e-01,1.228501e-01,1.299832e-01,1.149130e-01,1.176793e-01,1.538680e-02,2.352131e-03,9.423880e-02,1.104425e-01,4.661325e-02,2.591738e-02,-1.109775e-01,-1.123325e-01,-1.337056e-02,1.903402e-03,-9.260657e-02,-1.074221e-01,-4.629134e-02,-2.455385e-02,-3.908490e-03,-2.474858e-02,2.534892e-03,1.915018e-02,2.741590e-02,7.601615e-03,9.051589e-02,6.500799e-02,1.880613e-01,1.159584e-01,-2.635554e-02,-7.495138e-03,-8.788864e-02,-6.277039e-02,-2.248774e-01,-1.152163e-01,1.631383e-01,1.075136e-01,1.036976e-01,-6.506579e-02,9.847765e-02,9.517629e-02,-8.037472e-02,-8.467110e-02,9.293858e-02,8.976933e-02,-8.591013e-02,-8.462462e-02,8.210535e-02,6.072415e-02,-7.818793e-02,-5.845941e-02,2.021276e-01,-9.831209e-02,2.021276e-01,-9.831209e-02,7.491245e-01,-9.871018e-02,3.446654e-01,-5.128299e-01
82,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7.117859e-01,1.982828e-01,7.875234e-01,-2.436483e-01,2.371764e-01,-7.869152e-01,-1.911330e-01,-5.909373e-01,7.739656e-01,-1.484398e-01,3.591464e-01,-5.918188e-01,9.353305e-01,-5.335730e-01,6.313223e-01,-8.710720e-01,8.032452e-01,-6.571578e-01,4.890735e-01,-8.470930e-01,4.520994e-01,-3.053144e-01,1.208596e-01,-6.308362e-01,-1.282184e-01,-1.246567e-01,-4.817399e-02,-1.078415e-01,6.278373e-02,1.679778e-01,1.362099e-01,1.353797e-01,1.444728e-01,1.400433e-01,2.149663e-01,1.562624e-01,1.300038e-01,1.442666e-01,2.654257e-01,2.383039e-01,-1.417879e-01,-1.352004e-01,-2.153644e-01,-1.546477e-01,-1.302431e-01,-1.429071e-01,-2.672664e-01,-2.389042e-01,7.052741e-02,4.299205e-02,-6.490602e-02,-5.290507e-02,8.146823e-02,7.281674e-02,1.194406e-01,1.076780e-01,1.979578e-01,1.196604e-01,-7.217164e-02,-6.557838e-02,-1.122928e-01,-9.376977e-02,-2.622571e-01,-6.898849e-02,2.735783e-01,1.052753e-01,1.402777e-01,-1.663205e-01,1.236511e-01,1.198388e-01,-8.236727e-02,-1.085514e-01,1.189981e-01,1.175537e-01,-1.038058e-01,-1.052592e-01,1.123219e-01,1.022520e-01,-9.956914e-02,-1.003768e-01,2.021276e-01,-9.831209e-02,2.021276e-01,-9.831209e-02,7.738346e-01,-1.485599e-01,3.590928e-01,-5.918858e-01
83,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.168455e-01,2.008188e-01,7.624273e-01,-2.504896e-01,2.419085e-01,-7.974492e-01,-1.449437e-01,-5.712069e-01,8.570269e-01,-3.534966e-01,3.412989e-01,-7.594662e-01,9.145998e-01,-5.354893e-01,6.159710e-01,-8.649156e-01,7.860329e-01,-6.628216e-01,4.684680e-01,-8.036448e-01,4.586398e-01,-3.379936e-01,1.282831e-01,-6.296148e-01,-1.399172e-01,-1.268197e-01,-7.745711e-02,-9.931819e-02,1.668096e-01,1.825210e-01,1.572257e-01,1.457693e-01,1.797653e-01,1.703795e-01,3.602189e-01,4.002977e-01,1.706163e-01,1.840401e-01,4.458449e-01,5.505258e-01,-1.793236e-01,-1.602413e-01,-5.300124e-01,-2.869056e-01,-1.751906e-01,-1.856311e-01,-5.799553e-01,-4.265554e-01,-3.864757e-01,4.572547e-01,-6.350571e-01,1.622588e-01,-4.039659e-01,8.065137e-01,-2.667652e-01,7.840897e-01,9.162165e-02,5.111796e-01,-6.931851e-01,3.409288e-01,-6.710924e-01,2.996098e-01,-5.190978e-01,3.025388e-01,7.946927e-01,-3.471051e-01,3.222326e-01,-6.891513e-01,8.059717e-01,-3.584857e-01,2.693875e-01,-6.780894e-01,7.842955e-01,-2.865490e-01,2.891701e-01,-6.607605e-01,6.062624e-01,-6.289934e-02,3.017935e-01,-4.112243e-01,2.021276e-01,-9.831209e-02,2.021276e-01,-9.831209e-02,8.567936e-01,-3.539265e-01,3.411554e-01,-7.596265e-01
84,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6.925830e-01,1.873409e-01,4.034074e-01,-2.076201e-01,1.198777e-01,-7.508493e-01,-1.322489e-01,-2.686087e-01,8.604967e-01,-3.515100e-01,3.427927e-01,-7.597534e-01,7.277552e-01,-5.779838e-01,5.095081e-01,-8.205675e-01,5.151040e-02,-4.465685e-01,1.327180e-01,-2.521797e-01,8.428535e-02,8.700192e-02,-8.741529e-02,-1.089370e-01,-1.405749e-01,-1.194420e-01,-9.199847e-02,-7.752596e-02,1.588105e-01,9.089166e-02,1.506381e-01,1.279623e-01,1.876512e-01,1.726325e-01,4.216812e-01,4.348355e-01,1.801422e-01,1.938464e-01,4.996189e-01,6.027710e-01,-1.874236e-01,-1.658881e-01,-5.834281e-01,-3.404161e-01,-1.839188e-01,-1.945049e-01,-6.377068e-01,-4.820339e-01,-3.583154e-01,4.516072e-01,-6.391903e-01,1.544806e-01,-3.950799e-01,8.073892e-01,-3.239186e-01,8.089014e-01,1.721386e-02,6.331755e-01,-7.327498e-01,3.803073e-01,-7.308654e-01,3.249861e-01,-5.984080e-01,3.534994e-01,8.081595e-01,-3.417953e-01,3.382892e-01,-7.271822e-01,8.094410e-01,-3.424270e-01,3.114544e-01,-7.158430e-01,8.118928e-01,-3.471479e-01,3.144292e-01,-7.081759e-01,6.933999e-01,-1.056064e-01,2.987107e-01,-4.412235e-01,2.021276e-01,-9.831209e-02,2.021276e-01,-9.831209e-02,8.602562e-01,-3.519161e-01,3.427323e-01,-7.598826e-01
85,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6.461828e-01,1.723648e-01,2.215258e-01,-1.772539e-01,5.890868e-02,-7.284360e-01,-3.916722e-02,-1.030330e-01,8.577506e-01,-3.568377e-01,3.453300e-01,-7.601417e-01,5.432735e-01,-5.653206e-01,4.483656e-01,-7.879739e-01,-2.321249e-01,-4.510280e-01,1.955545e-01,7.582953e-02,2.234981e-02,-2.486059e-02,-3.064314e-02,2.013658e-02,-1.383926e-01,-1.082667e-01,-1.006339e-01,-2.527417e-02,1.543386e-01,3.820475e-02,1.464482e-01,1.162454e-01,1.931405e-01,1.741319e-01,4.811901e-01,4.633668e-01,1.893270e-01,2.018830e-01,5.545944e-01,6.540314e-01,-1.951314e-01,-1.701533e-01,-6.394913e-01,-3.976281e-01,-1.936355e-01,-2.039274e-01,-6.995721e-01,-5.378820e-01,-3.288748e-01,4.375439e-01,-6.400041e-01,1.333178e-01,-3.989992e-01,8.029106e-01,-3.561049e-01,8.408589e-01,-1.686976e-02,7.084697e-01,-7.660701e-01,4.226695e-01,-7.774170e-01,3.690849e-01,-6.419578e-01,3.812194e-01,8.316354e-01,-3.458195e-01,3.581747e-01,-7.640945e-01,8.289393e-01,-3.451263e-01,3.565500e-01,-7.639380e-01,8.329800e-01,-3.586566e-01,3.565488e-01,-7.600329e-01,7.310953e-01,-1.115747e-01,3.492769e-01,-4.919281e-01,2.021276e-01,-9.831209e-02,2.021276e-01,-9.831209e-02,8.574777e-01,-3.572655e-01,3.453104e-01,-7.602958e-01
86,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6.461828e-01,1.723648e-01,2.215258e-01,-1.772538e-01,5.890868e-02,-7.284360e-01,-3.916723e-02,-1.030330e-01,8.577506e-01,-3.568377e-01,3.453300e-01,-7.601417e-01,5.432735e-01,-5.653206e-01,4.483656e-01,-7.879739e-01,-2.321250e-01,-4.510280e-01,1.955545e-01,7.582953e-02,2.234981e-02,-2.486060e-02,-3.064314e-02,2.013657e-02,-1.383926e-01,-1.082667e-01,-1.006338e-01,-2.527417e-02,1.543386e-01,3.820475e-02,1.464483e-01,1.162454e-01,1.931405e-01,1.741319e-01,4.811901e-01,4.633669e-01,1.893270e-01,2.018830e-01,5.545944e-01,6.540314e-01,-1.951314e-01,-1.701533e-01,-6.394913e-01,-3.976281e-01,-1.936355e-01,-2.039274e-01,-6.995721e-01,-5.378820e-01,-3.288749e-01,4.375440e-01,-6.400042e-01,1.333179e-01,-3.989992e-01,8.029106e-01,-3.561049e-01,8.408588e-01,-1.686976e-02,7.084697e-01,-7.660701e-01,4.226695e-01,-7.774170e-01,3.690849e-01,-6.419578e-01,3.812194e-01,8.316354e-01,-3.458195e-01,3.581747e-01,-7.640945e-01,8.289393e-01,-3.451263e-01,3.565500e-01,-7.639380e-01,8.329800e-01,-3.586566e-01,3.565488e-01,-7.600329e-01,7.310953e-01,-1.115747e-01,3.492768e-01,-4.919281e-01,2.021276e-01,-9.831209e-02,2.021276e-01,-9.831209e-02,8.574777e-01,-3.572655e-01,3.453104e-01,-7.602958e-01
87,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4.733876e-01,2.623593e-01,1.803783e-01,-8.570150e-02,1.575922e-01,-7.209063e-01,5.745040e-02,-2.363561e-01,8.006308e-01,-3.648414e-01,3.206220e-01,-7.258678e-01,4.287062e-01,-4.410124e-01,3.996774e-01,-7.061399e-01,-1.870921e-01,-3.478412e-01,1.815923e-01,2.431440e-03,-2.111267e-02,-2.169257e-02,1.691644e-02,3.298585e-02,-1.046112e-01,-1.457406e-01,9.762050e-02,4.120672e-02,-2.065709e-02,-5.341964e-02,1.762589e-01,1.512857e-01,2.496661e-01,2.454102e-01,1.499182e-01,2.926218e-01,2.961092e-01,3.034609e-01,3.499921e-01,4.189688e-01,-2.390803e-01,-2.247266e-01,-4.086188e-01,-1.915059e-01,-3.156157e-01,-2.304864e-01,-5.691133e-01,-1.479102e-01,-3.735861e-01,3.771118e-01,-6.946413e-01,1.994179e-01,-4.223739e-01,8.186693e-01,-3.646170e-01,8.416824e-01,-1.897651e-02,7.100696e-01,-7.938298e-01,4.771912e-01,-7.762858e-01,3.698663e-01,-6.414228e-01,3.850602e-01,8.425176e-01,-3.471968e-01,3.310920e-01,-7.537832e-01,8.296920e-01,-3.449403e-01,3.578336e-01,-7.643048e-01,8.328969e-01,-3.587113e-01,3.565338e-01,-7.600398e-01,7.310994e-01,-1.116052e-01,3.492739e-01,-4.919310e-01,2.021276e-01,-9.831209e-02,2.021276e-01,-9.831209e-02,8.004189e-01,-3.651666e-01,3.202830e-01,-7.264506e-01
88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4.729303e-01,2.268921e-01,1.910486e-01,-1.062403e-01,2.058913e-01,-6.917976e-01,8.615037e-02,-2.848281e-01,7.896093e-01,-3.777329e-01,2.838319e-01,-6.907184e-01,4.434380e-01,-4.362401e-01,3.923257e-01,-6.671018e-01,-1.463207e-01,-3.310884e-01,1.536533e-01,-5.460066e-02,-4.157851e-02,-1.325584e-02,2.306962e-02,2.788509e-02,1.782114e-01,-4.200082e-01,4.532901e-01,-1.494885e-01,-6.033284e-01,1.758864e-01,-1.971744e-01,4.890883e-01,-9.020616e-02,8.227729e-01,-4.572378e-01,7.530756e-01,3.054256e-01,5.011337e-01,2.182359e-01,5.720440e-01,-5.568026e-01,-2.926278e-01,-6.188649e-01,-1.323028e-01,-6.322035e-01,1.850243e-01,-7.846294e-01,4.437446e-01,-6.009996e-01,3.667299e-01,-8.143937e-01,3.107760e-01,-4.581251e-01,9.076837e-01,-3.656408e-01,8.452173e-01,-1.928318e-02,7.103042e-01,-8.165103e-01,7.262337e-01,-7.754988e-01,3.633630e-01,-6.413337e-01,3.842835e-01,8.601798e-01,-3.467623e-01,3.069034e-01,-7.438443e-01,8.300338e-01,-3.446066e-01,3.592959e-01,-7.646683e-01,8.328096e-01,-3.587180e-01,3.565458e-01,-7.600535e-01,7.311038e-01,-1.116370e-01,3.492788e-01,-4.919602e-01,2.021276e-01,-9.831209e-02,2.021276e-01,-9.831209e-02,7.890709e-01,-3.777485e-01,2.831783e-01,-6.914164e-01
89,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.596328e-01,2.660563e-01,8.352258e-02,8.160302e-02,-1.231989e-01,-2.680393e-01,-8.283852e-02,-6.286501e-02,1.670705e-01,-1.427053e-01,-5.851555e-02,-2.508150e-01,1.401534e-02,4.648035e-02,-1.150550e-02,-8.496971e-02,-5.104784e-02,-5.826009e-02,4.536024e-02,5.205410e-02,-3.941269e-02,1.606666e-02,9.294640e-02,-4.985526e-03,-5.894538e-01,5.109557e-02,-3.045014e-01,3.921718e-01,-5.836801e-01,1.840741e-01,-1.918322e-01,4.961362e-01,-1.908985e-01,8.554923e-01,-6.104743e-01,8.373538e-01,1.850152e-01,7.486973e-01,1.186814e-02,7.540720e-01,-7.477161e-01,2.127362e-01,-8.265155e-01,5.332320e-01,-6.592335e-01,1.379299e-01,-7.935861e-01,4.692185e-01,-6.745276e-01,4.359046e-01,-8.689356e-01,5.194749e-01,-5.551584e-01,9.355906e-01,-3.663859e-01,8.574646e-01,-1.787734e-02,7.114250e-01,-8.489492e-01,7.126657e-01,-7.695122e-01,3.392665e-01,-6.410175e-01,3.838826e-01,6.577147e-01,-3.828130e-01,1.857962e-01,-7.016050e-01,8.409080e-01,-3.445946e-01,3.580280e-01,-7.644423e-01,8.325397e-01,-3.590028e-01,3.561807e-01,-7.601332e-01,7.311106e-01,-1.117843e-01,3.490869e-01,-4.920783e-01,2.021276e-01,-9.831209e-02,2.021276e-01,-9.831209e-02,1.663378e-01,-1.424194e-01,-5.938985e-02,-2.508147e-01
90,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.146239e-01,1.243869e-01,1.055544e-01,1.108194e-01,-1.139407e-01,-1.211694e-01,-1.122190e-01,-1.124130e-01,5.455830e-02,-9.563428e-02,-7.711937e-02,-1.049761e-01,2.172161e-02,3.609985e-02,-2.543484e-02,-4.352623e-02,3.113049e-02,2.045910e-02,-3.027969e-02,-2.234300e-02,-4.564143e-02,4.330843e-02,9.194732e-02,-3.300877e-02,-6.217231e-01,2.070557e-02,-3.539713e-01,4.120734e-01,-6.284791e-01,2.041887e-01,-2.571557e-01,5.447178e-01,-2.016973e-01,8.803927e-01,-6.506901e-01,8.797155e-01,1.860125e-01,7.552670e-01,-3.968563e-02,7.920800e-01,-8.094612e-01,2.722741e-01,-9.630470e-01,6.766668e-01,-7.117402e-01,2.091506e-01,-8.795991e-01,5.802086e-01,-7.133209e-01,4.707014e-01,-8.822549e-01,6.284113e-01,-6.124387e-01,9.271604e-01,-3.690257e-01,8.494799e-01,-1.787663e-02,7.121057e-01,-8.368240e-01,7.796326e-01,-7.697029e-01,3.335131e-01,-6.409893e-01,3.821108e-01,5.352153e-01,-3.439748e-01,8.379315e-02,-6.498129e-01,8.248629e-01,-3.475013e-01,3.552912e-01,-7.640226e-01,8.331951e-01,-3.592918e-01,3.554264e-01,-7.601520e-01,7.311059e-01,-1.120385e-01,3.488836e-01,-4.923029e-01,2.021276e-01,-9.831209e-02,2.021276e-01,-9.831209e-02,5.374486e-02,-9.519162e-02,-7.804241e-02,-1.047911e-01
91,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.146239e-01,1.243869e-01,1.055544e-01,1.108194e-01,-1.139407e-01,-1.211694e-01,-1.122190e-01,-1.124130e-01,5.455831e-02,-9.563421e-02,-7.711937e-02,-1.049760e-01,2.172161e-02,3.609985e-02,-2.543484e-02,-4.352622e-02,3.113049e-02,2.045910e-02,-3.027969e-02,-2.234299e-02,-4.564140e-02,4.330844e-02,9.194732e-02,-3.300877e-02,-6.217231e-01,2.070557e-02,-3.539713e-01,4.120734e-01,-6.284793e-01,2.041888e-01,-2.571560e-01,5.447180e-01,-2.016973e-01,8.803928e-01,-6.506901e-01,8.797155e-01,1.860125e-01,7.552670e-01,-3.968563e-02,7.920800e-01,-8.094612e-01,2.722741e-01,-9.630470e-01,6.766668e-01,-7.117402e-01,2.091506e-01,-8.795991e-01,5.802086e-01,-7.133209e-01,4.707014e-01,-8.822549e-01,6.284113e-01,-6.124387e-01,9.271604e-01,-3.690257e-01,8.494799e-01,-1.787663e-02,7.121057e-01,-8.368240e-01,7.796326e-01,-7.697029e-01,3.335131e-01,-6.409893e-01,3.821108e-01,5.352152e-01,-3.439747e-01,8.379310e-02,-6.498129e-01,8.248629e-01,-3.475013e-01,3.552912e-01,-7.640226e-01,8.331951e-01,-3.592918e-01,3.554264e-01,-7.601520e-01,7.311059e-01,-1.120385e-01,3.488836e-01,-4.923029e-01,2.021276e-01,-9.831209e-02,2.021276e-01,-9.831209e-02,5.374487e-02,-9.519156e-02,-7.804241e-02,-1.047911e-01
