#time,CK_0001a,CK_0001b,CK_0002a,CK_0002b,CK_0003a,CK_0003b,CK_0004a,CK_0004b,CK_0005a,CK_0005b,CK_0006a,CK_0006b,CK_0007a,CK_0007b,CK_0008a,CK_0008b,CK_0009a,CK_0009b,CK_0010a,CK_0010b,CK_0011a,CK_0011b,CK_0013a,CK_0013b,CK_0014a,CK_0014b,CK_0015a,CK_0015b,CK_0016a,CK_0016b,CK_0017a,CK_0017b,CK_0018a,CK_0018b,CK_0019a,CK_0019b,CK_0020a,CK_0020b,CK_0022a,CK_0022b,CK_0023a,CK_0023b,CK_0024a,CK_0024b,CK_0025a,CK_0025b,CK_0026a,CK_0026b,CK_0027a,CK_0027b,CK_0028a,CK_0028b,CK_0029a,CK_0029b,CK_0030a,CK_0030b,CK_0031a,CK_0031b,CK_0032a,CK_0032b,CK_0033a,CK_0033b,CK_0034a,CK_0034b,CK_0035a,CK_0035b,CK_0036a,CK_0036b,CK_0039a,CK_0039b,CK_0040a,CK_0040b,CK_0041a,CK_0041b,CK_0042a,CK_0042b,CK_0043a,CK_0043b,CK_0044a,CK_0044b,CK_0045a,CK_0045b,CK_0046a,CK_0046b,Vout_0001a,Vout_0001b,Vout_0002a,Vout_0002b,Vout_0003a,Vout_0003b,Vout_0004a,Vout_0004b,Vout_0005a,Vout_0005b,Vout_0006a,Vout_0006b,Vout_0007a,Vout_0007b,Vout_0008a,Vout_0008b,Vout_0009a,Vout_0009b,Vout_0010a,Vout_0010b,Vout_0011a,Vout_0011b,Vout_0013a,Vout_0013b,Vout_0014a,Vout_0014b,Vout_0015a,Vout_0015b,Vout_0016a,Vout_0016b,Vout_0017a,Vout_0017b,Vout_0018a,Vout_0018b,Vout_0019a,Vout_0019b,Vout_0020a,Vout_0020b,Vout_0022a,Vout_0022b,Vout_0023a,Vout_0023b,Vout_0024a,Vout_0024b,Vout_0025a,Vout_0025b,Vout_0026a,Vout_0026b,Vout_0027a,Vout_0027b,Vout_0028a,Vout_0028b,Vout_0029a,Vout_0029b,Vout_0030a,Vout_0030b,Vout_0031a,Vout_0031b,Vout_0032a,Vout_0032b,Vout_0033a,Vout_0033b,Vout_0034a,Vout_0034b,Vout_0035a,Vout_0035b,Vout_0036a,Vout_0036b,Vout_0039a,Vout_0039b,Vout_0040a,Vout_0040b,Vout_0041a,Vout_0041b,Vout_0042a,Vout_0042b,Vout_0043a,Vout_0043b,Vout_0044a,Vout_0044b,Vout_0045a,Vout_0045b,Vout_0046a,Vout_0046b,driver_0037a,driver_0037b,driver_0038a,driver_0038b,Out_0033a,Out_0033b,Out_0019a,Out_0019b
121,2,2,2,2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,2,2,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,2,2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-3.470830e-01,8.248103e-01,-7.964560e-01,3.630376e-01,9.343069e-02,1.095961e-01,-2.258714e-01,8.262464e-01,-1.283022e-02,1.894841e-04,4.758387e-02,2.709994e-02,-6.161605e-02,-9.286113e-02,-5.332479e-01,9.539788e-01,1.888150e-01,7.063231e-01,-3.424896e-03,1.055705e-01,-6.501830e-03,-1.716677e-01,3.509903e-01,1.380774e-01,-6.107099e-01,-2.383861e-01,1.133548e-01,1.144507e-01,-6.427610e-01,8.813354e-01,-9.356169e-02,-1.084714e-01,2.319046e-03,-1.314842e-02,-6.532945e-01,8.483642e-02,-7.787034e-01,2.272787e-01,3.118797e-02,1.183610e-02,-7.966498e-02,-5.810338e-02,-1.220695e-01,-1.312744e-01,9.869487e-02,6.969240e-02,-4.545508e-02,-2.359310e-02,-8.507990e-01,6.483481e-01,8.558075e-03,3.030751e-02,1.166851e-01,1.199381e-01,-9.153145e-01,5.048106e-01,-4.540621e-01,3.170008e-01,-2.263930e-02,-3.367325e-03,-3.562149e-01,5.450162e-01,1.630009e-02,1.286781e-03,-1.296408e-01,7.539390e-01,-1.128194e-01,-1.159515e-01,-9.573781e-02,7.313138e-02,-1.110462e-01,-9.584325e-02,8.669459e-02,8.954216e-02,-9.257909e-02,-9.100762e-02,8.982936e-02,8.789556e-02,-8.954859e-02,-8.685580e-02,8.090077e-02,5.990714e-02,-7.962964e-02,-5.943614e-02,-4.038565e-01,5.073752e-01,-4.038565e-01,5.073752e-01,-3.562499e-01,5.449903e-01,-6.533542e-01,8.477738e-02
122,2,2,2,2,-2,-2,2,2,-2,-2,-2,-2,-1,-1,1,1,2,2,-2,-2,-2,-2,-1,-1,2,2,-2,-2,2,2,-2,-2,-1,-1,2,2,2,2,-1,-1,-1,-1,-2,-2,-1,-1,-2,-2,1,1,-1,-1,-2,-2,2,2,1,1,-1,-1,2,2,-2,-2,1,1,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-3.415055e-01,8.370847e-01,-8.015870e-01,3.652608e-01,1.300640e-01,1.439896e-01,-2.376770e-01,8.323601e-01,-2.131569e-01,-1.524864e-01,2.668353e-01,2.402773e-01,-4.788625e-02,-1.241423e-01,-5.362758e-01,8.965244e-01,1.503357e-01,6.937306e-01,5.202245e-02,1.042051e-01,-5.947450e-02,-1.699169e-01,4.155420e-01,7.120889e-02,-6.185159e-01,-2.322543e-01,1.433251e-01,1.369482e-01,-6.439621e-01,8.833725e-01,-1.304730e-01,-1.434348e-01,7.288742e-02,6.082887e-02,-7.019655e-01,1.810780e-01,-7.363967e-01,2.434857e-01,8.290660e-02,7.532516e-02,-1.011524e-01,-9.520674e-02,-1.349809e-01,-1.357204e-01,1.273363e-01,1.077611e-01,-2.661059e-01,-2.371631e-01,-7.784060e-01,6.296461e-01,-6.563544e-02,-3.687372e-02,1.295864e-01,1.240563e-01,-8.795415e-01,5.146215e-01,-4.212766e-01,2.890536e-01,-7.060531e-02,-6.263149e-02,-3.855536e-01,6.594351e-01,2.176743e-01,1.584261e-01,-1.372681e-01,7.135197e-01,-1.431684e-01,-1.385152e-01,-1.356422e-01,1.805151e-01,-2.520318e-01,-7.034070e-02,1.123974e-01,1.194389e-01,-1.131052e-01,-1.047151e-01,1.180757e-01,1.170706e-01,-1.060348e-01,-1.056062e-01,1.120001e-01,1.020020e-01,-1.000191e-01,-1.006981e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,5.073752e-01,-3.855883e-01,6.594095e-01,-7.020285e-01,1.810159e-01
123,2,2,2,2,-2,-2,2,2,-2,-2,-2,-2,0,0,0,0,2,2,-2,-2,-2,-2,0,0,2,2,-2,-2,2,2,-2,-2,0,0,2,2,2,2,0,0,0,0,-2,-2,0,0,-2,-2,0,0,0,0,-2,-2,2,2,0,0,0,0,2,2,-2,-2,0,0,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.391721e-01,8.256506e-01,-8.055818e-01,3.658463e-01,1.724279e-01,1.834517e-01,-2.407530e-01,8.340274e-01,-3.768561e-01,-4.082892e-01,5.913496e-01,4.210008e-01,1.313868e-01,-6.350901e-01,-4.770562e-01,8.081074e-01,1.065016e-01,7.148117e-01,6.279806e-02,1.009729e-01,-1.674968e-01,-1.853545e-01,7.971443e-01,-3.545656e-01,-6.239944e-01,-2.259290e-01,1.761403e-01,1.566942e-01,-6.746547e-01,8.879045e-01,-1.750687e-01,-1.878778e-01,7.539908e-01,-2.136465e-01,-7.486524e-01,3.156243e-01,-6.915571e-01,2.586628e-01,7.996922e-01,-4.168170e-01,2.835219e-01,-6.879242e-01,-1.582108e-01,-1.469910e-01,8.126287e-01,-3.584174e-01,-4.606691e-01,-5.422753e-01,-6.849796e-01,6.376000e-01,3.445430e-01,-4.361620e-01,1.373623e-01,1.242431e-01,-8.473951e-01,5.231609e-01,-3.921122e-01,3.110593e-01,3.242565e-01,-6.882774e-01,-3.491658e-01,8.458552e-01,5.380514e-01,2.459557e-01,-6.473756e-02,5.743572e-01,-1.831024e-01,-1.723763e-01,-3.477588e-01,8.028721e-01,-6.746846e-01,2.794594e-01,-3.457944e-01,8.053029e-01,-6.677236e-01,2.738731e-01,-3.568157e-01,7.896700e-01,-6.845915e-01,2.985484e-01,-3.194284e-01,4.691133e-01,-6.088065e-01,1.122498e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,5.073752e-01,-3.495000e-01,8.455975e-01,-7.490076e-01,3.153345e-01
124,2,2,2,2,-2,-2,2,2,-2,-2,-2,-2,1,1,-1,-1,2,2,-2,-2,-2,-2,1,1,2,2,-2,-2,2,2,-2,-2,1,1,2,2,2,2,1,1,1,1,-2,-2,1,1,-2,-2,-1,-1,1,1,-2,-2,2,2,-1,-1,1,1,2,2,-2,-2,-1,-1,-2,-2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-3.316828e-01,8.225568e-01,-8.261049e-01,3.619735e-01,1.817518e-01,1.927706e-01,-1.188466e-01,7.883157e-01,-4.376315e-01,-4.482578e-01,6.358988e-01,4.679302e-01,1.399173e-01,-6.574694e-01,-1.223643e-01,2.656217e-01,1.312467e-01,3.315235e-01,8.386177e-02,8.037688e-02,-1.603683e-01,-8.823350e-02,8.065467e-01,-3.516321e-01,-6.084854e-01,-2.047921e-01,1.855356e-01,1.640774e-01,-4.904365e-01,8.725319e-01,-1.840992e-01,-1.958396e-01,7.309833e-01,-1.827545e-01,-7.556241e-01,3.329722e-01,-3.782674e-01,2.275590e-01,8.139787e-01,-4.111206e-01,3.162452e-01,-7.290757e-01,-1.501938e-01,-1.277442e-01,8.193230e-01,-3.534663e-01,-5.180639e-01,-6.017941e-01,-7.330623e-02,4.353195e-01,3.576502e-01,-4.385320e-01,1.398811e-01,1.190878e-01,-7.245302e-01,5.625005e-01,-7.831657e-02,-7.420715e-02,3.602219e-01,-7.233086e-01,-3.497687e-01,8.359014e-01,5.811289e-01,3.129201e-01,9.732065e-02,1.167867e-01,-1.885901e-01,-1.728162e-01,-3.446330e-01,8.113674e-01,-7.168047e-01,3.119868e-01,-3.415819e-01,8.125877e-01,-7.141407e-01,3.091586e-01,-3.510428e-01,7.923057e-01,-7.250660e-01,3.268143e-01,-3.034287e-01,4.687740e-01,-6.194030e-01,9.396097e-02,-4.038565e-01,5.073752e-01,-4.038565e-01,5.073752e-01,-3.500443e-01,8.356922e-01,-7.559279e-01,3.327261e-01
125,2,2,2,2,-2,-2,2,2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,2,2,2,2,-2,-2,2,2,-2,-2,2,2,2,2,2,2,2,2,2,2,-2,-2,2,2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,2,2,-2,-2,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-3.295907e-01,8.222330e-01,-8.211745e-01,3.628964e-01,1.902268e-01,2.006707e-01,-1.120017e-01,7.804500e-01,-4.959979e-01,-4.928572e-01,6.858121e-01,5.169168e-01,1.586546e-01,-6.911891e-01,-2.023518e-01,-1.342784e-02,3.013792e-02,2.138823e-01,9.260024e-02,2.924418e-02,-1.628458e-01,-3.608019e-02,8.257697e-01,-3.587193e-01,-5.598573e-01,-2.033129e-01,1.927214e-01,1.684754e-01,-4.941613e-01,8.744083e-01,-1.932880e-01,-2.046317e-01,7.371099e-01,-1.629141e-01,-7.649011e-01,3.567902e-01,-1.797235e-01,1.754363e-01,8.357208e-01,-4.191753e-01,3.612330e-01,-7.709195e-01,-1.473985e-01,-1.163978e-01,8.385741e-01,-3.597398e-01,-5.770602e-01,-6.633525e-01,2.229355e-01,4.504077e-01,3.866728e-01,-4.511751e-01,1.380595e-01,1.085747e-01,-5.715046e-01,5.596951e-01,-1.439730e-02,2.812997e-02,4.051266e-01,-7.568560e-01,-3.478615e-01,8.294064e-01,6.286102e-01,3.694774e-01,3.911452e-02,-1.910055e-02,-1.960264e-01,-1.765244e-01,-3.453939e-01,8.289355e-01,-7.640015e-01,3.556308e-01,-3.454282e-01,8.296553e-01,-7.638784e-01,3.549715e-01,-3.492767e-01,8.107352e-01,-7.655431e-01,3.603747e-01,-3.072615e-01,4.862869e-01,-6.417271e-01,8.685238e-02,-4.038565e-01,5.073752e-01,-4.038565e-01,5.073752e-01,-3.481099e-01,8.292180e-01,-7.651848e-01,3.565606e-01
126,2,2,2,2,-2,-2,2,2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,2,2,2,2,-2,-2,2,2,-2,-2,2,2,2,2,2,2,2,2,2,2,-2,-2,2,2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,2,2,-2,-2,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-3.295907e-01,8.222330e-01,-8.211745e-01,3.628964e-01,1.902268e-01,2.006707e-01,-1.120028e-01,7.804506e-01,-4.959978e-01,-4.928574e-01,6.858121e-01,5.169168e-01,1.586546e-01,-6.911891e-01,-2.023520e-01,-1.342730e-02,3.013699e-02,2.138837e-01,9.260021e-02,2.924419e-02,-1.628459e-01,-3.608021e-02,8.257697e-01,-3.587193e-01,-5.598573e-01,-2.033129e-01,1.927214e-01,1.684754e-01,-4.941616e-01,8.744084e-01,-1.932880e-01,-2.046317e-01,7.371101e-01,-1.629143e-01,-7.649011e-01,3.567902e-01,-1.797234e-01,1.754362e-01,8.357208e-01,-4.191753e-01,3.612330e-01,-7.709195e-01,-1.473986e-01,-1.163978e-01,8.385741e-01,-3.597398e-01,-5.770602e-01,-6.633524e-01,2.229355e-01,4.504077e-01,3.866731e-01,-4.511755e-01,1.380595e-01,1.085747e-01,-5.715049e-01,5.596951e-01,-1.439730e-02,2.812997e-02,4.051265e-01,-7.568562e-01,-3.478615e-01,8.294064e-01,6.286102e-01,3.694773e-01,3.911452e-02,-1.910065e-02,-1.960264e-01,-1.765244e-01,-3.453939e-01,8.289355e-01,-7.640015e-01,3.556308e-01,-3.454282e-01,8.296553e-01,-7.638784e-01,3.549715e-01,-3.492766e-01,8.107356e-01,-7.655431e-01,3.603747e-01,-3.072624e-01,4.862877e-01,-6.417276e-01,8.685288e-02,-4.038565e-01,5.073752e-01,-4.038565e-01,5.073752e-01,-3.481099e-01,8.292180e-01,-7.651848e-01,3.565606e-01
127,1,1,1,1,-1,-1,1,1,-1,-1,-1,-1,2,2,-2,-2,1,1,-1,-1,-1,-1,2,2,1,1,-1,-1,1,1,-1,-1,2,2,1,1,1,1,2,2,2,2,-1,-1,2,2,-1,-1,-2,-2,2,2,-1,-1,1,1,-2,-2,2,2,1,1,-1,-1,-2,-2,-1,-1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-3.523410e-01,8.132498e-01,-7.306083e-01,3.206701e-01,3.113909e-01,2.484950e-01,-1.371709e-01,7.546381e-01,-1.475972e-01,-3.508989e-01,5.519956e-01,1.523023e-01,1.620325e-01,-6.918792e-01,-1.673849e-01,8.762782e-03,1.593207e-02,2.227472e-01,-7.063428e-02,-4.073527e-02,5.413537e-02,4.556482e-02,8.261767e-01,-3.613790e-01,-4.304409e-01,-2.672114e-01,3.012711e-01,2.193251e-01,-4.485566e-01,7.971204e-01,-3.080504e-01,-2.662935e-01,7.803658e-01,-2.668236e-01,-7.286903e-01,3.379378e-01,-1.747674e-01,1.516177e-01,8.440666e-01,-4.901299e-01,3.682894e-01,-7.703984e-01,-1.279484e-01,-1.506624e-01,8.410019e-01,-3.728258e-01,-3.862998e-01,-3.959960e-01,1.759406e-01,3.668361e-01,4.130560e-01,-4.230539e-01,1.523938e-01,1.461316e-01,-4.321659e-01,4.133642e-01,2.997624e-02,2.361227e-02,4.089489e-01,-7.690364e-01,-3.421043e-01,8.061243e-01,4.307018e-01,1.308957e-01,-6.321449e-03,-1.949398e-02,-2.171513e-01,-2.401669e-01,-3.435579e-01,8.277981e-01,-7.661548e-01,3.559665e-01,-3.454136e-01,8.297415e-01,-7.638649e-01,3.552036e-01,-3.491365e-01,8.107857e-01,-7.655211e-01,3.605201e-01,-3.072852e-01,4.864125e-01,-6.417622e-01,8.701344e-02,-4.038565e-01,5.073752e-01,-4.038565e-01,5.073752e-01,-3.424562e-01,8.058589e-01,-7.293399e-01,3.373709e-01
128,0,0,0,0,0,0,0,0,0,0,0,0,2,2,-2,-2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,2,2,2,0,0,2,2,0,0,-2,-2,2,2,0,0,0,0,-2,-2,2,2,0,0,0,0,-2,-2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-3.721655e-01,8.113365e-01,-6.957586e-01,2.754693e-01,7.498454e-01,-1.937106e-01,-2.871241e-01,7.971126e-01,4.816739e-01,-7.255728e-01,8.094934e-01,-4.990541e-01,1.643070e-01,-6.923351e-01,-1.550927e-01,7.522759e-02,-1.093813e-01,4.134408e-01,2.681810e-01,-2.962267e-01,4.848412e-01,-1.314831e-01,8.265812e-01,-3.594245e-01,-4.201140e-01,-2.207006e-01,8.319115e-01,-1.419011e-01,-4.733373e-01,7.583200e-01,-2.918230e-01,-5.684567e-01,9.007200e-01,-5.307538e-01,-6.879939e-01,3.245027e-01,-2.199731e-01,2.399165e-01,8.329502e-01,-7.316390e-01,3.740435e-01,-7.633975e-01,1.804665e-01,-4.282652e-01,8.411666e-01,-3.647326e-01,-2.231820e-01,-5.327784e-01,1.122274e-01,3.486327e-01,6.997054e-01,-5.075033e-01,4.921435e-01,4.602446e-03,-4.216219e-01,3.585805e-01,3.493286e-02,-1.080670e-03,4.087829e-01,-8.669405e-01,-3.446135e-01,7.924970e-01,8.408743e-01,-4.641712e-01,-7.773044e-02,-3.652892e-02,1.524159e-01,-7.081213e-01,-3.472567e-01,8.291184e-01,-7.686697e-01,3.562600e-01,-3.446298e-01,8.297705e-01,-7.635410e-01,3.558017e-01,-3.487029e-01,8.109112e-01,-7.654874e-01,3.608255e-01,-3.073182e-01,4.867531e-01,-6.418465e-01,8.738873e-02,-4.038565e-01,5.073752e-01,-4.038565e-01,5.073752e-01,-3.449883e-01,7.918207e-01,-6.885011e-01,3.235298e-01
129,-1,-1,-1,-1,1,1,-1,-1,1,1,1,1,2,2,-2,-2,-1,-1,1,1,1,1,2,2,-1,-1,1,1,-1,-1,1,1,2,2,-1,-1,-1,-1,2,2,2,2,1,1,2,2,1,1,-2,-2,2,2,1,1,-1,-1,-2,-2,2,2,-1,-1,1,1,-2,-2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.065568e-01,1.215822e-01,-9.724773e-02,-8.153640e-02,7.312270e-01,-1.746270e-01,1.635739e-01,2.639486e-01,5.428865e-01,-7.769344e-01,8.362221e-01,-5.092337e-01,1.614612e-01,-6.923839e-01,-4.807200e-02,-5.534893e-02,9.463092e-02,8.420403e-02,3.981379e-01,-4.221437e-01,5.366884e-01,-1.367719e-01,8.259444e-01,-3.615394e-01,-1.174012e-01,-2.610604e-01,8.625290e-01,-2.408682e-01,1.837380e-02,5.469591e-02,-2.403729e-01,-5.934820e-01,8.860129e-01,-6.262743e-01,-1.656997e-01,1.416695e-01,-7.186721e-02,-6.084501e-02,8.659496e-01,-7.454437e-01,3.675317e-01,-8.015244e-01,1.839761e-01,-4.491241e-01,8.329837e-01,-3.424794e-01,-9.913238e-02,-6.348383e-01,4.810922e-02,5.467664e-02,7.218332e-01,-5.086329e-01,7.069621e-01,-6.703478e-02,-7.376573e-03,-7.518297e-02,3.990169e-02,-1.339659e-02,5.174575e-01,-9.048873e-01,1.060790e-01,2.685730e-01,9.064114e-01,-6.201391e-01,-1.003153e-01,6.267307e-03,1.633101e-01,-7.358095e-01,-1.405910e-01,7.492168e-01,-5.974742e-01,3.745150e-01,-3.535156e-01,8.318670e-01,-7.705048e-01,3.537804e-01,-3.493923e-01,8.107940e-01,-7.651098e-01,3.605043e-01,-3.073170e-01,4.863728e-01,-6.417757e-01,8.695648e-02,-4.038565e-01,5.073752e-01,-4.038565e-01,5.073752e-01,1.058528e-01,2.678834e-01,-1.660627e-01,1.407563e-01
130,-2,-2,-2,-2,2,2,-2,-2,2,2,2,2,2,2,-2,-2,-2,-2,2,2,2,2,2,2,-2,-2,2,2,-2,-2,2,2,2,2,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,-2,-2,2,2,2,2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7.893595e-02,9.640968e-02,-6.684529e-02,-7.733731e-02,7.505373e-01,-1.955031e-01,1.158680e-01,1.162489e-01,6.481402e-01,-9.015307e-01,8.720576e-01,-5.743235e-01,1.594312e-01,-6.923670e-01,3.228447e-02,2.469211e-02,1.176196e-01,1.165874e-01,3.999485e-01,-4.272363e-01,6.658004e-01,-2.264290e-01,8.254540e-01,-3.632493e-01,-1.077261e-01,-1.108537e-01,8.821916e-01,-2.659183e-01,2.769169e-02,4.561907e-02,-2.173032e-01,-6.686216e-01,8.739270e-01,-6.449770e-01,-6.498560e-02,1.086729e-01,-1.001754e-01,-1.054268e-01,8.847101e-01,-7.701687e-01,3.628421e-01,-8.292095e-01,2.833729e-01,-5.408116e-01,8.272517e-01,-3.272721e-01,1.296283e-02,-7.447530e-01,-2.911805e-02,-1.847833e-02,7.615908e-01,-4.596402e-01,7.148999e-01,-5.901209e-02,-2.037878e-02,-3.688232e-02,3.590514e-02,-4.266836e-02,5.955740e-01,-9.245241e-01,1.078147e-01,1.600724e-01,9.548622e-01,-6.450470e-01,-1.051532e-01,3.284058e-02,2.182322e-01,-8.091396e-01,-9.374637e-02,7.291210e-01,-5.216559e-01,3.615049e-01,-3.557921e-01,8.328269e-01,-7.653122e-01,3.545079e-01,-3.491056e-01,8.107398e-01,-7.652473e-01,3.605287e-01,-3.072816e-01,4.863765e-01,-6.417821e-01,8.693212e-02,-4.038565e-01,5.073752e-01,-4.038565e-01,5.073752e-01,1.077415e-01,1.594767e-01,-6.504247e-02,1.078693e-01
131,-2,-2,-2,-2,2,2,-2,-2,2,2,2,2,2,2,-2,-2,-2,-2,2,2,2,2,2,2,-2,-2,2,2,-2,-2,2,2,2,2,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,-2,-2,2,2,2,2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7.893595e-02,9.640968e-02,-6.684529e-02,-7.733732e-02,7.505373e-01,-1.955031e-01,1.158680e-01,1.162489e-01,6.481402e-01,-9.015307e-01,8.720576e-01,-5.743235e-01,1.594312e-01,-6.923670e-01,3.228447e-02,2.469211e-02,1.176196e-01,1.165874e-01,3.999485e-01,-4.272363e-01,6.658005e-01,-2.264291e-01,8.254540e-01,-3.632493e-01,-1.077261e-01,-1.108537e-01,8.821916e-01,-2.659183e-01,2.769169e-02,4.561907e-02,-2.173032e-01,-6.686216e-01,8.739270e-01,-6.449770e-01,-6.498562e-02,1.086728e-01,-1.001754e-01,-1.054268e-01,8.847101e-01,-7.701687e-01,3.628421e-01,-8.292095e-01,2.833731e-01,-5.408118e-01,8.272517e-01,-3.272721e-01,1.296283e-02,-7.447530e-01,-2.911805e-02,-1.847833e-02,7.615908e-01,-4.596402e-01,7.148999e-01,-5.901209e-02,-2.037878e-02,-3.688232e-02,3.590511e-02,-4.266837e-02,5.955740e-01,-9.245241e-01,1.078147e-01,1.600723e-01,9.548622e-01,-6.450470e-01,-1.051533e-01,3.284058e-02,2.182322e-01,-8.091397e-01,-9.374630e-02,7.291209e-01,-5.216558e-01,3.615047e-01,-3.557922e-01,8.328269e-01,-7.653122e-01,3.545079e-01,-3.491056e-01,8.107404e-01,-7.652473e-01,3.605286e-01,-3.072827e-01,4.863776e-01,-6.417827e-01,8.693276e-02,-4.038565e-01,5.073752e-01,-4.038565e-01,5.073752e-01,1.077415e-01,1.594767e-01,-6.504248e-02,1.078692e-01
132,-2,-2,-2,-2,2,2,-2,-2,2,2,2,2,1,1,-1,-1,-2,-2,2,2,2,2,1,1,-2,-2,2,2,-2,-2,2,2,1,1,-2,-2,-2,-2,1,1,1,1,2,2,1,1,2,2,-1,-1,1,1,2,2,-2,-2,-1,-1,1,1,-2,-2,2,2,-1,-1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8.000767e-02,9.671149e-02,-6.760875e-02,-7.906132e-02,7.462239e-01,-2.026712e-01,1.735646e-01,1.308273e-01,6.836334e-01,-8.599582e-01,8.337173e-01,-6.032701e-01,1.406140e-01,-6.624727e-01,8.089108e-02,8.329543e-02,3.154498e-01,2.737983e-01,3.630689e-01,-3.485517e-01,7.026872e-01,-2.917472e-01,8.064061e-01,-3.548559e-01,-1.658605e-01,-1.253594e-01,8.866509e-01,-2.689035e-01,2.847491e-02,4.899670e-02,-2.027516e-01,-6.707142e-01,8.060413e-01,-6.528829e-01,-7.065998e-02,7.001533e-02,-3.021550e-01,-2.648741e-01,8.037088e-01,-7.738774e-01,3.271116e-01,-7.329047e-01,2.819926e-01,-5.739961e-01,8.166658e-01,-3.405394e-01,3.848817e-02,-7.128367e-01,-6.788742e-02,-7.645701e-02,7.455068e-01,-4.255340e-01,7.001030e-01,-2.210337e-02,-1.294578e-02,-3.816559e-02,-4.554534e-02,-1.076501e-01,5.595191e-01,-8.061921e-01,1.079962e-01,1.578236e-01,9.394624e-01,-6.467131e-01,-4.873535e-02,1.392707e-01,2.245352e-01,-8.089271e-01,-7.353645e-02,6.785412e-01,-4.574138e-01,2.955286e-01,-3.414098e-01,8.120760e-01,-7.043296e-01,3.110706e-01,-3.513730e-01,7.923724e-01,-7.259395e-01,3.266584e-01,-3.033981e-01,4.688020e-01,-6.193117e-01,9.399432e-02,-4.038565e-01,5.073752e-01,-4.038565e-01,5.073752e-01,1.079396e-01,1.573011e-01,-7.067977e-02,6.922147e-02
