#time,CK_0001a,CK_0001b,CK_0002a,CK_0002b,CK_0003a,CK_0003b,CK_0004a,CK_0004b,CK_0005a,CK_0005b,CK_0006a,CK_0006b,CK_0007a,CK_0007b,CK_0008a,CK_0008b,CK_0009a,CK_0009b,CK_0010a,CK_0010b,CK_0012a,CK_0012b,CK_0013a,CK_0013b,CK_0016a,CK_0016b,CK_0017a,CK_0017b,CK_0018a,CK_0018b,CK_0019a,CK_0019b,CK_0020a,CK_0020b,CK_0023a,CK_0023b,CK_0025a,CK_0025b,CK_0026a,CK_0026b,CK_0027a,CK_0027b,CK_0028a,CK_0028b,CK_0029a,CK_0029b,CK_0030a,CK_0030b,CK_0031a,CK_0031b,CK_0032a,CK_0032b,CK_0033a,CK_0033b,CK_0036a,CK_0036b,CK_0037a,CK_0037b,CK_0038a,CK_0038b,CK_0039a,CK_0039b,CK_0040a,CK_0040b,CK_0041a,CK_0041b,CK_0042a,CK_0042b,CK_0043a,CK_0043b,CK_0044a,CK_0044b,Vout_0001a,Vout_0001b,Vout_0002a,Vout_0002b,Vout_0003a,Vout_0003b,Vout_0004a,Vout_0004b,Vout_0005a,Vout_0005b,Vout_0006a,Vout_0006b,Vout_0007a,Vout_0007b,Vout_0008a,Vout_0008b,Vout_0009a,Vout_0009b,Vout_0010a,Vout_0010b,Vout_0012a,Vout_0012b,Vout_0013a,Vout_0013b,Vout_0016a,Vout_0016b,Vout_0017a,Vout_0017b,Vout_0018a,Vout_0018b,Vout_0019a,Vout_0019b,Vout_0020a,Vout_0020b,Vout_0023a,Vout_0023b,Vout_0025a,Vout_0025b,Vout_0026a,Vout_0026b,Vout_0027a,Vout_0027b,Vout_0028a,Vout_0028b,Vout_0029a,Vout_0029b,Vout_0030a,Vout_0030b,Vout_0031a,Vout_0031b,Vout_0032a,Vout_0032b,Vout_0033a,Vout_0033b,Vout_0036a,Vout_0036b,Vout_0037a,Vout_0037b,Vout_0038a,Vout_0038b,Vout_0039a,Vout_0039b,Vout_0040a,Vout_0040b,Vout_0041a,Vout_0041b,Vout_0042a,Vout_0042b,Vout_0043a,Vout_0043b,Vout_0044a,Vout_0044b,driver_0014a,driver_0014b,driver_0015a,driver_0015b,driver_0021a,driver_0021b,driver_0024a,driver_0024b,driver_0034a,driver_0034b,driver_0035a,driver_0035b,Out_0004a,Out_0004b,Out_0001a,Out_0001b
546,2,2,2,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,2,2,2,2,2,2,-2,-2,2,2,-2,-2,2,2,2,2,2,2,-2,-2,2,2,-2,-2,-2,-2,2,2,2,2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,8.290594e-01,-3.448976e-01,3.547592e-01,-7.638725e-01,5.372941e-01,-3.448545e-01,3.544921e-01,-7.638775e-01,8.255192e-01,-3.466222e-01,8.307519e-02,-6.497631e-01,7.316210e-02,-9.252357e-02,-9.847114e-02,-1.099402e-01,3.710250e-01,-6.035372e-01,-3.571701e-01,-5.318120e-01,5.285132e-01,2.652985e-01,-8.862128e-01,3.556728e-01,7.723863e-01,-1.858725e-01,5.308804e-01,-7.332163e-01,-2.182321e-03,-8.535096e-02,-2.272123e-01,7.730918e-01,-9.771200e-02,-9.807531e-02,4.276102e-01,-7.987305e-01,-3.220127e-01,5.213008e-01,6.102859e-01,-8.461907e-01,-1.312184e-01,4.006974e-02,8.444683e-01,-5.117382e-01,2.799808e-01,3.880197e-01,7.794772e-02,8.438617e-02,-7.180834e-01,2.926870e-01,7.502792e-01,-6.269311e-01,-4.337774e-01,-4.820417e-01,4.618470e-01,-2.954494e-01,3.548347e-01,-7.638987e-01,8.287845e-01,-3.447353e-01,3.553186e-01,-7.638297e-01,8.287535e-01,-3.447422e-01,3.561212e-01,-7.599985e-01,8.329139e-01,-3.584817e-01,3.491219e-01,-4.919541e-01,7.310693e-01,-1.114713e-01,-7.942488e-01,8.346750e-01,8.346750e-01,-7.942488e-01,-7.942488e-01,8.346750e-01,8.346750e-01,-7.942488e-01,-7.942488e-01,8.346750e-01,-7.942488e-01,8.346750e-01,3.544678e-01,-7.639459e-01,8.287342e-01,-3.451733e-01
547,1,1,1,1,1,1,1,1,1,1,1,1,-2,-2,-2,-2,2,2,-1,-1,-1,-1,2,2,2,2,2,2,-2,-2,2,2,-2,-2,2,2,2,2,2,2,-2,-2,2,2,-1,-1,-2,-2,2,2,2,2,-1,-1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,8.135150e-01,-3.451632e-01,3.272402e-01,-7.239325e-01,4.911612e-01,-2.969249e-01,3.078979e-01,-7.160607e-01,7.931090e-01,-3.481845e-01,6.746450e-02,-6.117842e-01,8.174663e-02,-4.683604e-02,-9.920570e-02,-1.207400e-01,5.078888e-01,-6.340028e-01,-1.456089e-01,-2.729177e-01,3.445385e-01,-8.532924e-02,-8.826616e-01,3.528150e-01,7.832319e-01,-3.370356e-01,4.603798e-01,-7.297157e-01,-6.947334e-02,-9.871959e-02,-2.239779e-01,7.958139e-01,-9.849073e-02,-9.713970e-02,5.111705e-01,-8.635698e-01,-3.768105e-01,6.689638e-01,6.651540e-01,-8.066259e-01,3.236697e-02,6.869755e-02,8.352501e-01,-5.772172e-01,9.836928e-02,1.013005e-02,8.682494e-02,8.973157e-02,-6.938900e-01,2.149868e-01,8.140069e-01,-6.028049e-01,5.902418e-02,-3.579364e-01,3.439674e-01,-3.740846e-01,3.327376e-01,-7.548951e-01,8.354279e-01,-3.454108e-01,3.568996e-01,-7.641224e-01,8.295103e-01,-3.442103e-01,3.563311e-01,-7.599731e-01,8.328481e-01,-3.583468e-01,3.491885e-01,-4.918718e-01,7.310662e-01,-1.113606e-01,-7.942488e-01,8.346750e-01,8.346750e-01,-7.942488e-01,-7.942488e-01,8.346750e-01,8.346750e-01,-7.942488e-01,-7.942488e-01,8.346750e-01,-7.942488e-01,8.346750e-01,3.076016e-01,-7.163464e-01,8.129772e-01,-3.456089e-01
548,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-2,-2,2,2,0,0,0,0,2,2,2,2,2,2,-2,-2,2,2,-2,-2,2,2,2,2,2,2,-2,-2,2,2,0,0,-2,-2,2,2,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,8.063301e-01,-3.493056e-01,3.065219e-01,-6.864165e-01,4.811026e-01,-3.010752e-01,2.694532e-01,-6.724074e-01,7.841027e-01,-3.559342e-01,8.547431e-02,-5.964164e-01,8.447002e-02,-4.034907e-02,-9.849937e-02,-1.377093e-01,8.307085e-01,-6.021672e-01,4.761658e-01,-7.331352e-01,7.926083e-01,-6.156052e-01,-8.642503e-01,3.077022e-01,8.597006e-01,-6.482162e-01,4.012919e-01,-8.026784e-01,7.024289e-02,-7.900477e-02,-2.379277e-01,6.919493e-01,-8.838356e-02,-9.186610e-02,7.472380e-01,-8.261685e-01,-1.252437e-01,2.268860e-01,7.397995e-01,-7.461484e-01,1.860416e-01,8.920174e-02,7.696247e-01,-7.022482e-01,5.141124e-01,-6.614963e-01,9.324354e-02,9.306372e-02,-4.529446e-01,-1.491016e-01,8.878597e-01,-5.614146e-01,7.338449e-01,-6.115417e-01,3.288351e-01,-6.702748e-01,3.164305e-01,-7.475650e-01,8.460584e-01,-3.448157e-01,3.585588e-01,-7.643898e-01,8.299066e-01,-3.436223e-01,3.566158e-01,-7.599354e-01,8.328009e-01,-3.581628e-01,3.492783e-01,-4.917555e-01,7.310598e-01,-1.112092e-01,-7.942488e-01,8.346750e-01,8.346750e-01,-7.942488e-01,-7.942488e-01,8.346750e-01,8.346750e-01,-7.942488e-01,-7.942488e-01,8.346750e-01,-7.942488e-01,8.346750e-01,2.686572e-01,-6.730781e-01,8.054491e-01,-3.500261e-01
549,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,-2,-2,2,2,1,1,1,1,2,2,2,2,2,2,-2,-2,2,2,-2,-2,2,2,2,2,2,2,-2,-2,2,2,1,1,-2,-2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.809626e-01,-1.383111e-01,-1.057301e-01,-1.126920e-01,1.320466e-01,1.169341e-01,-6.916428e-02,-2.506565e-01,1.210037e-01,1.132628e-01,-1.267683e-01,-9.983031e-02,9.705064e-02,7.910296e-02,-8.673517e-02,-6.127632e-02,8.555007e-01,-5.867214e-01,6.951549e-01,-7.898096e-01,7.946651e-01,-6.533385e-01,-8.110757e-01,1.708472e-01,8.466695e-01,-6.763211e-01,3.911849e-01,-8.044533e-01,7.462092e-02,-7.801634e-02,-2.500301e-01,5.980579e-01,-8.624327e-02,-8.756274e-02,8.152941e-01,-7.877866e-01,6.337159e-02,-1.976627e-02,7.455402e-01,-7.409427e-01,2.027803e-01,9.301774e-02,7.658223e-01,-7.085015e-01,6.879687e-01,-7.913340e-01,9.580445e-02,9.718655e-02,-1.641654e-01,-4.768935e-01,8.916717e-01,-5.570870e-01,7.880516e-01,-6.126982e-01,3.118011e-01,-6.851746e-01,1.848282e-01,-7.012448e-01,6.577518e-01,-3.816698e-01,3.579461e-01,-7.643495e-01,8.408169e-01,-3.440680e-01,3.562898e-01,-7.600595e-01,8.325420e-01,-3.586751e-01,3.491216e-01,-4.919207e-01,7.310917e-01,-1.114946e-01,-7.942488e-01,8.346750e-01,8.346750e-01,-7.942488e-01,-7.942488e-01,8.346750e-01,8.346750e-01,-7.942488e-01,-7.942488e-01,8.346750e-01,-7.942488e-01,8.346750e-01,-6.998611e-02,-2.513458e-01,1.800617e-01,-1.390465e-01
550,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,-2,-2,2,2,-2,-2,2,2,2,2,2,2,-2,-2,2,2,2,2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7.457657e-02,-9.306915e-02,-9.088703e-02,-9.214607e-02,9.500302e-02,9.403120e-02,-9.462871e-02,-1.084899e-01,9.249441e-02,8.895203e-02,-8.943305e-02,-9.006891e-02,9.656619e-02,9.581276e-02,-8.812203e-02,-8.882814e-02,8.700552e-01,-5.746636e-01,8.920073e-01,-7.924097e-01,8.264204e-01,-6.891393e-01,-6.323963e-01,-1.444357e-01,8.258676e-01,-7.141052e-01,3.747184e-01,-8.081866e-01,9.285425e-02,-7.482623e-02,4.550493e-02,3.356350e-02,-8.480191e-02,-8.706853e-02,8.168997e-01,-7.761862e-01,6.600923e-01,-3.504351e-01,7.451749e-01,-7.408275e-01,2.193191e-01,9.675842e-02,7.582355e-01,-7.169438e-01,7.237813e-01,-8.715352e-01,9.697071e-02,9.714392e-02,1.895833e-01,-7.200650e-01,8.923674e-01,-5.550508e-01,8.528715e-01,-6.102256e-01,2.803474e-01,-7.183783e-01,8.567586e-02,-6.505803e-01,5.389712e-01,-3.462492e-01,3.556940e-01,-7.638712e-01,8.260480e-01,-3.468140e-01,3.558772e-01,-7.600579e-01,8.332053e-01,-3.588972e-01,3.490272e-01,-4.920247e-01,7.310888e-01,-1.116472e-01,-7.942488e-01,8.346750e-01,8.346750e-01,-7.942488e-01,-7.942488e-01,8.346750e-01,8.346750e-01,-7.942488e-01,-7.942488e-01,8.346750e-01,-7.942488e-01,8.346750e-01,-9.556397e-02,-1.092719e-01,7.356940e-02,-9.389384e-02
551,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,-2,-2,2,2,-2,-2,2,2,2,2,2,2,-2,-2,2,2,2,2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7.457657e-02,-9.306916e-02,-9.088703e-02,-9.214607e-02,9.500302e-02,9.403120e-02,-9.462871e-02,-1.084899e-01,9.249441e-02,8.895203e-02,-8.943305e-02,-9.006891e-02,9.656619e-02,9.581276e-02,-8.812203e-02,-8.882814e-02,8.700552e-01,-5.746636e-01,8.920073e-01,-7.924097e-01,8.264204e-01,-6.891393e-01,-6.323963e-01,-1.444357e-01,8.258676e-01,-7.141052e-01,3.747184e-01,-8.081866e-01,9.285425e-02,-7.482623e-02,4.550493e-02,3.356350e-02,-8.480191e-02,-8.706853e-02,8.168997e-01,-7.761862e-01,6.600923e-01,-3.504351e-01,7.451749e-01,-7.408275e-01,2.193191e-01,9.675842e-02,7.582355e-01,-7.169438e-01,7.237813e-01,-8.715352e-01,9.697071e-02,9.714392e-02,1.895833e-01,-7.200650e-01,8.923674e-01,-5.550508e-01,8.528715e-01,-6.102256e-01,2.803474e-01,-7.183783e-01,8.567587e-02,-6.505804e-01,5.389712e-01,-3.462492e-01,3.556940e-01,-7.638712e-01,8.260480e-01,-3.468140e-01,3.558772e-01,-7.600579e-01,8.332053e-01,-3.588972e-01,3.490272e-01,-4.920247e-01,7.310888e-01,-1.116472e-01,-7.942488e-01,8.346750e-01,8.346750e-01,-7.942488e-01,-7.942488e-01,8.346750e-01,8.346750e-01,-7.942488e-01,-7.942488e-01,8.346750e-01,-7.942488e-01,8.346750e-01,-9.556397e-02,-1.092719e-01,7.356940e-02,-9.389385e-02
552,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,1,1,2,2,2,2,1,1,1,1,1,1,-1,-1,1,1,-1,-1,1,1,1,1,1,1,-1,-1,1,1,2,2,-1,-1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8.165600e-02,-4.725135e-02,-9.040234e-02,-9.226014e-02,7.731077e-02,9.405142e-02,-9.651374e-02,-1.196847e-01,9.338062e-02,9.113031e-02,-6.187283e-02,-8.807079e-02,1.166732e-01,1.307830e-01,-9.815322e-02,-1.275148e-01,8.065934e-01,-4.380350e-01,8.841454e-01,-7.554067e-01,8.100099e-01,-7.302314e-01,-6.296965e-01,-7.485314e-02,7.310952e-01,-7.533922e-01,3.849126e-01,-7.696744e-01,1.345240e-01,-1.783658e-01,-2.551910e-02,1.470689e-01,-8.091222e-02,-1.117120e-01,7.833491e-01,-7.268543e-01,5.011260e-01,-2.621237e-01,6.984383e-01,-7.101113e-01,3.457211e-01,6.407005e-02,7.125445e-01,-6.750396e-01,6.724883e-01,-8.874569e-01,1.264210e-01,1.192976e-01,1.210728e-01,-6.713463e-01,8.255395e-01,-5.064270e-01,8.860437e-01,-5.894097e-01,2.477840e-01,-7.100493e-01,6.832297e-02,-6.118879e-01,4.908687e-01,-2.974605e-01,3.274569e-01,-7.251204e-01,7.930770e-01,-3.488926e-01,3.108554e-01,-7.068789e-01,8.136336e-01,-3.471342e-01,2.984917e-01,-4.413891e-01,6.931903e-01,-1.056780e-01,-7.942488e-01,8.346750e-01,8.346750e-01,-7.942488e-01,-7.942488e-01,8.346750e-01,8.346750e-01,-7.942488e-01,-7.942488e-01,8.346750e-01,-7.942488e-01,8.346750e-01,-9.713788e-02,-1.201198e-01,8.088099e-02,-4.787177e-02
553,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.361648e-02,-4.171141e-02,-8.480534e-02,-9.057817e-02,1.047579e-01,1.006620e-01,-9.821056e-02,-1.380092e-01,9.689163e-02,9.331739e-02,8.836269e-02,-6.916979e-02,5.527981e-01,-4.215565e-03,2.851414e-01,-4.118258e-01,7.620795e-01,-2.892686e-01,9.075269e-01,-7.201043e-01,6.983798e-01,-8.509657e-01,-6.049506e-01,-5.685254e-02,6.064827e-01,-7.180691e-01,4.139612e-01,-7.263614e-01,2.789785e-01,-6.961114e-01,-4.716726e-02,1.391003e-01,2.750981e-01,-6.530757e-01,7.374820e-01,-6.932549e-01,4.782680e-01,-2.657393e-01,6.516254e-01,-6.660139e-01,8.024358e-01,-3.818268e-01,6.619709e-01,-6.112609e-01,6.257172e-01,-9.281122e-01,7.937611e-01,-2.667608e-01,1.267899e-01,-6.637366e-01,7.886350e-01,-4.912509e-01,9.202188e-01,-6.646276e-01,2.531109e-01,-6.468331e-01,8.625528e-02,-5.936879e-01,4.804308e-01,-3.010124e-01,3.004334e-01,-6.969325e-01,7.899769e-01,-3.688578e-01,2.804816e-01,-6.571996e-01,7.879661e-01,-2.870037e-01,3.021980e-01,-4.116656e-01,6.061430e-01,-6.284544e-02,-7.942488e-01,8.346750e-01,8.346750e-01,-7.942488e-01,-7.942488e-01,8.346750e-01,8.346750e-01,-7.942488e-01,-7.942488e-01,8.346750e-01,-7.942488e-01,8.346750e-01,-9.841778e-02,-1.383995e-01,8.307197e-02,-4.218325e-02
554,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,1,1,-1,-1,2,2,2,2,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,2,2,1,1,-1,-1,-1,-1,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9.608636e-02,7.805500e-02,-8.401679e-02,-8.691634e-02,1.591139e-01,1.087271e-01,-8.683264e-02,-6.156212e-02,1.000674e-01,9.741523e-02,6.720020e-02,-7.263472e-02,6.791635e-01,-7.195950e-02,2.934916e-01,-4.599835e-01,3.509232e-01,1.947470e-01,6.898110e-01,-5.499696e-01,5.026554e-01,-8.115238e-01,-4.886871e-01,-6.757096e-02,1.257640e-02,-5.582381e-01,2.328955e-01,-1.354734e-01,3.376821e-01,-7.299629e-01,-1.550611e-02,1.465295e-01,3.106552e-01,-7.052073e-01,4.608031e-01,-2.441200e-02,1.814126e-01,-1.629250e-01,2.101123e-01,-2.660220e-01,8.177487e-01,-3.538170e-01,2.790675e-01,-2.393130e-01,2.884897e-01,-7.666771e-01,8.111187e-01,-3.446354e-01,-6.677143e-02,-2.558034e-01,1.681134e-01,-2.295246e-01,8.951223e-01,-4.455003e-01,-1.311934e-01,-3.756350e-01,-1.274551e-01,-9.989977e-02,1.308116e-01,1.161535e-01,-1.074781e-01,-1.058299e-01,1.193860e-01,1.189379e-01,-1.057675e-01,-1.056466e-01,1.184431e-01,1.172615e-01,-9.999507e-02,-1.006877e-01,1.121497e-01,1.021371e-01,-7.942488e-01,8.346750e-01,8.346750e-01,-7.942488e-01,-7.942488e-01,8.346750e-01,8.346750e-01,-7.942488e-01,-7.942488e-01,8.346750e-01,-7.942488e-01,8.346750e-01,-8.698240e-02,-6.179648e-02,9.571945e-02,7.768574e-02
555,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,2,2,-2,-2,2,2,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,2,2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,9.516877e-02,9.436688e-02,-8.295970e-02,-8.697486e-02,1.623388e-01,1.091335e-01,-8.865846e-02,-8.947624e-02,9.992084e-02,9.666589e-02,1.067037e-01,-6.792483e-02,7.289428e-01,-9.174027e-02,3.629073e-01,-5.278656e-01,5.939625e-01,5.048621e-01,5.145011e-01,-3.927326e-01,4.174716e-01,-7.661091e-01,-4.150417e-01,-1.408936e-01,-4.974116e-01,-6.756500e-01,3.772177e-01,2.423934e-01,3.652860e-01,-7.670237e-01,-4.462401e-03,8.610501e-02,3.526999e-01,-7.666802e-01,5.060435e-01,4.353108e-01,6.693751e-02,-9.530874e-02,-1.064623e-01,-3.756001e-01,8.381332e-01,-3.507103e-01,3.526409e-01,6.893731e-02,1.311032e-01,-6.493059e-01,8.317859e-01,-3.572414e-01,-1.006700e-01,-1.104822e-01,-2.496167e-01,-3.611153e-01,8.239741e-01,-3.983317e-01,-3.935680e-01,-5.992712e-01,-8.988530e-02,-9.005557e-02,9.386894e-02,9.349003e-02,-9.002536e-02,-8.972038e-02,9.310339e-02,9.254788e-02,-8.884639e-02,-8.644568e-02,9.147372e-02,8.887883e-02,-7.937534e-02,-5.926964e-02,8.152791e-02,6.032977e-02,-7.942488e-01,8.346750e-01,8.346750e-01,-7.942488e-01,-7.942488e-01,8.346750e-01,8.346750e-01,-7.942488e-01,-7.942488e-01,8.346750e-01,-7.942488e-01,8.346750e-01,-8.851910e-02,-8.944306e-02,9.497935e-02,9.412672e-02
556,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,2,2,-2,-2,2,2,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,2,2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,9.516854e-02,9.436661e-02,-8.295947e-02,-8.697481e-02,1.623392e-01,1.091333e-01,-8.865834e-02,-8.947625e-02,9.992067e-02,9.666567e-02,1.067040e-01,-6.792476e-02,7.289431e-01,-9.174022e-02,3.629068e-01,-5.278652e-01,5.939639e-01,5.048615e-01,5.144860e-01,-3.927166e-01,4.174727e-01,-7.661101e-01,-4.150413e-01,-1.408933e-01,-4.974103e-01,-6.756493e-01,3.772184e-01,2.423938e-01,3.652858e-01,-7.670239e-01,-4.462614e-03,8.610515e-02,3.527000e-01,-7.666801e-01,5.060366e-01,4.353141e-01,6.693896e-02,-9.529728e-02,-1.064639e-01,-3.756009e-01,8.381341e-01,-3.507103e-01,3.526415e-01,6.893800e-02,1.310947e-01,-6.492975e-01,8.317864e-01,-3.572416e-01,-1.006694e-01,-1.104801e-01,-2.496173e-01,-3.611159e-01,8.239665e-01,-3.983327e-01,-3.935707e-01,-5.992707e-01,-8.988519e-02,-9.005562e-02,9.386868e-02,9.348973e-02,-9.002531e-02,-8.972008e-02,9.310311e-02,9.254767e-02,-8.884683e-02,-8.644598e-02,9.147340e-02,8.887859e-02,-7.937558e-02,-5.926985e-02,8.152772e-02,6.032961e-02,-7.942488e-01,8.346750e-01,8.346750e-01,-7.942488e-01,-7.942488e-01,8.346750e-01,8.346750e-01,-7.942488e-01,-7.942488e-01,8.346750e-01,-7.942488e-01,8.346750e-01,-8.851910e-02,-8.944306e-02,9.497935e-02,9.412673e-02
557,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,-2,-2,1,1,1,1,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,1,1,2,2,-2,-2,-2,-2,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1.161424e-01,1.299896e-01,-8.223924e-02,-1.109924e-01,2.710755e-01,1.063735e-01,-9.845009e-02,-1.278362e-01,1.239681e-01,1.202497e-01,1.382144e-01,-1.695507e-01,7.483348e-01,-1.372537e-01,3.718403e-01,-6.007154e-01,5.503827e-01,4.625796e-01,4.845141e-01,-3.620132e-01,3.825663e-01,-7.331804e-01,-4.151274e-01,-1.412828e-01,-4.418556e-01,-6.290694e-01,3.828807e-01,2.493658e-01,3.386723e-01,-7.568581e-01,-3.798353e-03,8.761237e-02,3.530528e-01,-7.710025e-01,4.484363e-01,3.815231e-01,7.138584e-02,-6.755908e-02,-1.129680e-01,-3.837775e-01,8.440769e-01,-3.523086e-01,3.598472e-01,7.420553e-02,1.202945e-01,-6.290247e-01,8.317984e-01,-3.545783e-01,-1.023863e-01,-1.199931e-01,-2.572906e-01,-3.662859e-01,8.084110e-01,-3.971993e-01,-3.453771e-01,-5.457804e-01,-6.191814e-02,-8.777420e-02,7.668339e-02,9.352206e-02,-8.928957e-02,-8.933826e-02,9.337965e-02,9.269667e-02,-8.862291e-02,-8.630762e-02,9.155634e-02,8.892844e-02,-7.928592e-02,-5.920902e-02,8.155973e-02,6.035129e-02,-7.942488e-01,8.346750e-01,8.346750e-01,-7.942488e-01,-7.942488e-01,8.346750e-01,8.346750e-01,-7.942488e-01,-7.942488e-01,8.346750e-01,-7.942488e-01,8.346750e-01,-9.829298e-02,-1.278097e-01,1.159379e-01,1.297383e-01
558,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,-2,-2,0,0,0,0,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,0,0,2,2,-2,-2,-2,-2,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,5.523693e-01,-4.740997e-03,2.806691e-01,-6.550819e-01,7.970892e-01,-3.592003e-01,2.840841e-01,-4.116838e-01,7.844120e-01,-2.693124e-01,3.112280e-01,-6.989742e-01,8.280029e-01,-3.417270e-01,3.559608e-01,-7.612360e-01,5.060514e-01,4.199725e-01,4.819056e-01,-3.674599e-01,3.513110e-01,-6.970288e-01,-4.153343e-01,-1.418761e-01,-3.861921e-01,-5.853465e-01,3.897054e-01,2.571742e-01,3.176874e-01,-7.486960e-01,-3.468091e-03,8.824497e-02,3.562334e-01,-7.648570e-01,4.027628e-01,3.229920e-01,7.269711e-02,-6.251832e-02,-1.194914e-01,-3.920870e-01,8.505747e-01,-3.525251e-01,3.670319e-01,7.923099e-02,1.268442e-01,-6.208978e-01,8.302978e-01,-3.449511e-01,-1.043483e-01,-1.321447e-01,-2.651279e-01,-3.720624e-01,8.018724e-01,-4.004355e-01,-2.917932e-01,-4.933146e-01,8.845008e-02,-6.855914e-02,1.048015e-01,1.004305e-01,-8.313658e-02,-8.649798e-02,9.703955e-02,9.480651e-02,-8.707709e-02,-8.537842e-02,9.283555e-02,8.974473e-02,-7.868632e-02,-5.879870e-02,8.210594e-02,6.073397e-02,-7.942488e-01,8.346750e-01,8.346750e-01,-7.942488e-01,-7.942488e-01,8.346750e-01,8.346750e-01,-7.942488e-01,-7.942488e-01,8.346750e-01,-7.942488e-01,8.346750e-01,2.842483e-01,-4.116675e-01,5.521427e-01,-5.004194e-03
