#time,CK_0007a,CK_0007b,CK_0008a,CK_0008b,CK_0009a,CK_0009b,CK_0010a,CK_0010b,CK_0011a,CK_0011b,CK_0012a,CK_0012b,CK_0013a,CK_0013b,CK_0014a,CK_0014b,CK_0015a,CK_0015b,CK_0016a,CK_0016b,CK_0017a,CK_0017b,CK_0018a,CK_0018b,CK_0019a,CK_0019b,CK_0020a,CK_0020b,CK_0021a,CK_0021b,CK_0022a,CK_0022b,CK_0023a,CK_0023b,CK_0024a,CK_0024b,CK_0025a,CK_0025b,CK_0026a,CK_0026b,CK_0027a,CK_0027b,CK_0028a,CK_0028b,CK_0029a,CK_0029b,CK_0030a,CK_0030b,CK_0031a,CK_0031b,CK_0032a,CK_0032b,CK_0033a,CK_0033b,CK_0034a,CK_0034b,CK_0027a,CK_0027b,CK_0028a,CK_0028b,CK_0029a,CK_0029b,CK_0030a,CK_0030b,CK_0031a,CK_0031b,CK_0032a,CK_0032b,CK_0033a,CK_0033b,CK_0034a,CK_0034b,Vout_0007a,Vout_0007b,Vout_0008a,Vout_0008b,Vout_0009a,Vout_0009b,Vout_0010a,Vout_0010b,Vout_0011a,Vout_0011b,Vout_0012a,Vout_0012b,Vout_0013a,Vout_0013b,Vout_0014a,Vout_0014b,Vout_0015a,Vout_0015b,Vout_0016a,Vout_0016b,Vout_0017a,Vout_0017b,Vout_0018a,Vout_0018b,Vout_0019a,Vout_0019b,Vout_0020a,Vout_0020b,Vout_0021a,Vout_0021b,Vout_0022a,Vout_0022b,Vout_0023a,Vout_0023b,Vout_0024a,Vout_0024b,Vout_0025a,Vout_0025b,Vout_0026a,Vout_0026b,Vout_0027a,Vout_0027b,Vout_0028a,Vout_0028b,Vout_0029a,Vout_0029b,Vout_0030a,Vout_0030b,Vout_0031a,Vout_0031b,Vout_0032a,Vout_0032b,Vout_0033a,Vout_0033b,Vout_0034a,Vout_0034b,Vout_0027a,Vout_0027b,Vout_0028a,Vout_0028b,Vout_0029a,Vout_0029b,Vout_0030a,Vout_0030b,Vout_0031a,Vout_0031b,Vout_0032a,Vout_0032b,Vout_0033a,Vout_0033b,Vout_0034a,Vout_0034b,driver_0001a,driver_0001b,driver_0002a,driver_0002b,Out_0015a,Out_0015b,Out_0024a,Out_0024b,Out_0020a,Out_0020b,Out_0008a,Out_0008b
130,2,2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,2,2,2,2,-2,-2,2,2,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,8.250837e-01,-3.602177e-01,-1.011773e-01,-1.102336e-01,3.547499e-01,-7.640579e-01,-1.658660e-02,3.371739e-03,8.288595e-02,-4.552055e-02,9.694317e-02,-5.350600e-03,1.569146e-01,-6.907275e-01,3.585541e-01,-5.646025e-01,-5.150616e-01,-5.614005e-01,8.347468e-01,-3.476514e-01,8.313279e-01,-3.662709e-01,-1.058165e-01,-1.071623e-01,-1.047231e-01,-1.020591e-01,6.268173e-02,-9.209008e-02,3.479147e-01,-7.707364e-01,9.350768e-02,-9.038255e-02,-6.651370e-02,-3.675688e-02,-3.888680e-01,-6.348897e-01,4.412886e-02,6.541674e-02,7.396041e-01,-1.591488e-01,3.655963e-01,-6.364644e-01,9.384647e-02,-7.101188e-01,7.509916e-01,-5.988243e-01,4.350384e-01,-8.132905e-01,8.735984e-01,-3.859701e-01,6.404237e-01,-7.114753e-01,7.949487e-01,-2.943217e-03,7.188528e-01,-2.602923e-01,5.268956e-01,-3.389252e-01,7.609642e-02,-6.467362e-01,8.224270e-01,-3.480463e-01,3.547800e-01,-7.641230e-01,8.333167e-01,-3.591575e-01,3.552383e-01,-7.600523e-01,7.310936e-01,-1.117233e-01,3.488457e-01,-4.920899e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,5.073752e-01,-5.156193e-01,-5.624376e-01,-3.897463e-01,-6.359798e-01,6.328362e-02,-9.173820e-02,-9.924853e-02,-1.086256e-01
131,2,2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,2,2,2,2,-2,-2,2,2,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,8.250837e-01,-3.602177e-01,-1.011774e-01,-1.102339e-01,3.547499e-01,-7.640579e-01,-1.658661e-02,3.371727e-03,8.288595e-02,-4.552055e-02,9.694317e-02,-5.350604e-03,1.569146e-01,-6.907275e-01,3.585541e-01,-5.646025e-01,-5.150616e-01,-5.614005e-01,8.347468e-01,-3.476514e-01,8.313279e-01,-3.662709e-01,-1.058165e-01,-1.071623e-01,-1.047231e-01,-1.020591e-01,6.268157e-02,-9.209117e-02,3.479147e-01,-7.707364e-01,9.350768e-02,-9.038256e-02,-6.651370e-02,-3.675688e-02,-3.888680e-01,-6.348897e-01,4.412883e-02,6.541669e-02,7.396041e-01,-1.591488e-01,3.655963e-01,-6.364644e-01,9.384647e-02,-7.101188e-01,7.509916e-01,-5.988243e-01,4.350384e-01,-8.132905e-01,8.735984e-01,-3.859701e-01,6.404237e-01,-7.114753e-01,7.949487e-01,-2.943214e-03,7.188528e-01,-2.602923e-01,5.268968e-01,-3.389267e-01,7.609723e-02,-6.467370e-01,8.224276e-01,-3.480463e-01,3.547799e-01,-7.641230e-01,8.333167e-01,-3.591575e-01,3.552383e-01,-7.600523e-01,7.310936e-01,-1.117233e-01,3.488457e-01,-4.920899e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,5.073752e-01,-5.156193e-01,-5.624376e-01,-3.897463e-01,-6.359798e-01,6.328348e-02,-9.173910e-02,-9.924857e-02,-1.086258e-01
132,1,1,-2,-2,1,1,-1,-1,-2,-2,-1,-1,1,1,2,2,-2,-2,1,1,2,2,-1,-1,-2,-2,-2,-2,2,2,-1,-1,-2,-2,-2,-2,-2,-2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8.065458e-01,-3.537067e-01,-1.008434e-01,-1.216010e-01,3.106414e-01,-7.173700e-01,4.705717e-02,5.603406e-02,2.607104e-01,1.559354e-01,2.223207e-01,1.514885e-02,1.382185e-01,-6.573544e-01,3.621201e-01,-6.214169e-01,-4.278425e-01,-4.982500e-01,8.173524e-01,-3.466475e-01,8.371686e-01,-3.646412e-01,-8.204869e-02,-1.648036e-01,-6.333392e-02,-9.687517e-02,7.150072e-02,-5.297390e-02,3.254612e-01,-7.624399e-01,1.302896e-01,-2.151685e-01,1.309119e-01,1.217681e-01,-3.062425e-01,-5.415485e-01,5.007876e-02,7.303260e-02,7.507714e-01,-1.768762e-01,3.414955e-01,-6.104061e-01,1.028969e-01,-6.772859e-01,6.946000e-01,-5.586059e-01,3.854343e-01,-7.590429e-01,8.338249e-01,-3.549055e-01,5.754519e-01,-6.199853e-01,7.880186e-01,-2.691533e-02,6.654719e-01,-2.487103e-01,4.870178e-01,-2.994613e-01,6.554473e-02,-6.116077e-01,7.927134e-01,-3.497230e-01,3.264025e-01,-7.251710e-01,8.137868e-01,-3.472128e-01,3.103692e-01,-7.067724e-01,6.931859e-01,-1.056361e-01,2.983986e-01,-4.413619e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,5.073752e-01,-4.283940e-01,-4.992738e-01,-3.071231e-01,-5.426392e-01,7.211024e-02,-5.262864e-02,-9.896148e-02,-1.200897e-01
133,0,0,-2,-2,0,0,0,0,-2,-2,0,0,0,0,2,2,-2,-2,0,0,2,2,0,0,-2,-2,-2,-2,2,2,0,0,-2,-2,-2,-2,-2,-2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.982454e-01,-3.583896e-01,-9.793429e-02,-1.385163e-01,2.784212e-01,-6.767834e-01,5.753579e-01,-9.746988e-02,5.523215e-01,3.099284e-01,7.630874e-01,-3.877701e-01,1.283840e-01,-6.366894e-01,3.444999e-01,-7.668130e-01,-3.527998e-01,-3.961052e-01,8.092797e-01,-3.489422e-01,8.443678e-01,-3.537311e-01,2.235548e-01,-4.334168e-01,6.032003e-02,-8.151954e-02,7.925730e-02,-4.584161e-02,3.107241e-01,-7.466138e-01,2.841152e-01,-6.973613e-01,3.828287e-01,2.421436e-01,-2.203811e-01,-4.625866e-01,1.380549e-01,9.064838e-02,8.392637e-01,-3.986367e-01,2.679016e-01,-4.858652e-01,1.273473e-01,-6.380206e-01,5.505221e-01,-4.524413e-01,3.488218e-01,-6.609494e-01,7.846979e-01,-3.674853e-01,5.166878e-01,-5.668015e-01,7.882711e-01,-6.291827e-02,5.813952e-01,-1.880340e-01,4.787209e-01,-3.034332e-01,8.581919e-02,-5.937123e-01,7.897265e-01,-3.693508e-01,2.997835e-01,-6.969889e-01,7.881485e-01,-2.869274e-01,2.801840e-01,-6.571261e-01,6.062284e-01,-6.276570e-02,3.022541e-01,-4.116385e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,5.073752e-01,-3.533376e-01,-3.971344e-01,-2.212719e-01,-4.636845e-01,7.999341e-02,-4.541243e-02,-9.606675e-02,-1.370733e-01
134,-1,-1,-2,-2,-1,-1,1,1,-2,-2,1,1,-1,-1,2,2,-2,-2,-1,-1,2,2,1,1,-2,-2,-2,-2,2,2,1,1,-2,-2,-2,-2,-2,-2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4.156911e-01,6.334539e-02,-8.404547e-02,-6.065901e-02,-6.879858e-02,-2.514525e-01,6.536700e-01,-1.398998e-01,6.077453e-01,4.140290e-01,7.832860e-01,-4.332584e-01,-4.780037e-02,-1.332674e-01,3.453527e-01,-7.692139e-01,-1.304225e-01,-1.049282e-01,1.903202e-01,-1.411217e-01,6.576792e-01,-3.890762e-01,2.766205e-01,-4.872967e-01,7.090259e-02,-7.486722e-02,9.694890e-02,7.824970e-02,1.805291e-01,-7.004696e-01,3.081613e-01,-7.307063e-01,5.282198e-01,3.377446e-01,-6.842377e-02,-1.196359e-01,1.647857e-01,1.029896e-01,8.480207e-01,-3.898705e-01,-7.590796e-02,-7.805854e-02,-6.776427e-02,-7.505791e-02,-7.169134e-03,-9.975879e-03,-1.233769e-03,-9.373988e-03,4.876280e-02,4.472139e-02,5.391006e-02,4.968209e-02,1.868819e-01,1.685756e-01,1.811484e-01,1.901310e-01,1.310189e-01,1.163068e-01,-1.269573e-01,-9.976940e-02,1.195488e-01,1.190956e-01,-1.073246e-01,-1.057107e-01,1.185904e-01,1.173938e-01,-1.056566e-01,-1.055462e-01,1.122638e-01,1.022568e-01,-9.991002e-02,-1.005874e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,5.073752e-01,-1.310192e-01,-1.054620e-01,-6.926633e-02,-1.203932e-01,9.710225e-02,7.833276e-02,-8.309828e-02,-6.007032e-02
135,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,2,2,2,2,-2,-2,-2,-2,2,2,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,3.486713e-01,1.342742e-01,-8.323301e-02,-8.685024e-02,-9.602154e-02,-1.086707e-01,7.260093e-01,-1.591044e-01,6.589207e-01,4.899092e-01,8.246297e-01,-4.446252e-01,-6.493523e-02,-9.969647e-02,3.465731e-01,-7.658966e-01,8.870025e-02,7.040299e-02,8.678283e-02,-9.196555e-02,5.422971e-01,-3.531406e-01,3.457881e-01,-5.506785e-01,1.073997e-01,-6.914678e-02,9.888862e-02,9.643785e-02,8.544737e-02,-6.507928e-01,3.280708e-01,-7.867161e-01,6.224012e-01,4.117771e-01,1.034231e-01,9.745747e-02,1.705509e-01,1.062461e-01,8.320821e-01,-3.816470e-01,2.759318e-02,2.309897e-02,3.214373e-02,3.067451e-02,1.484425e-02,1.259443e-02,1.637099e-02,1.616194e-02,1.988382e-02,1.602412e-02,1.977813e-02,2.125663e-02,9.667240e-02,7.359606e-02,8.423530e-02,1.003303e-01,9.518618e-02,9.439482e-02,-8.836239e-02,-8.907218e-02,9.375869e-02,9.304095e-02,-8.934135e-02,-8.921877e-02,9.185558e-02,8.918075e-02,-8.846269e-02,-8.614460e-02,8.177076e-02,6.052886e-02,-7.913383e-02,-5.907160e-02,-4.038565e-01,5.073752e-01,-4.038565e-01,5.073752e-01,8.823722e-02,7.002051e-02,1.027565e-01,9.690353e-02,9.902739e-02,9.640305e-02,-8.257399e-02,-8.661704e-02
136,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,2,2,2,2,-2,-2,-2,-2,2,2,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,3.486713e-01,1.342741e-01,-8.323301e-02,-8.685024e-02,-9.602155e-02,-1.086707e-01,7.260093e-01,-1.591044e-01,6.589207e-01,4.899092e-01,8.246297e-01,-4.446252e-01,-6.493524e-02,-9.969647e-02,3.465731e-01,-7.658966e-01,8.870025e-02,7.040299e-02,8.678279e-02,-9.196578e-02,5.422974e-01,-3.531409e-01,3.457881e-01,-5.506785e-01,1.073997e-01,-6.914678e-02,9.888862e-02,9.643785e-02,8.544754e-02,-6.507929e-01,3.280708e-01,-7.867161e-01,6.224012e-01,4.117771e-01,1.034231e-01,9.745747e-02,1.705509e-01,1.062461e-01,8.320823e-01,-3.816469e-01,2.759318e-02,2.309897e-02,3.214373e-02,3.067451e-02,1.484425e-02,1.259443e-02,1.637099e-02,1.616194e-02,1.988382e-02,1.602412e-02,1.977813e-02,2.125663e-02,9.667240e-02,7.359606e-02,8.423530e-02,1.003303e-01,9.518618e-02,9.439482e-02,-8.836239e-02,-8.907218e-02,9.375869e-02,9.304095e-02,-8.934135e-02,-8.921877e-02,9.185558e-02,8.918075e-02,-8.846269e-02,-8.614460e-02,8.177076e-02,6.052886e-02,-7.913383e-02,-5.907160e-02,-4.038565e-01,5.073752e-01,-4.038565e-01,5.073752e-01,8.823722e-02,7.002051e-02,1.027565e-01,9.690353e-02,9.902739e-02,9.640305e-02,-8.257399e-02,-8.661704e-02
137,-2,-2,-1,-1,-2,-2,2,2,-1,-1,2,2,-2,-2,1,1,-1,-1,-2,-2,1,1,2,2,-1,-1,-1,-1,1,1,2,2,-1,-1,-1,-1,-1,-1,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,3.489527e-01,1.357041e-01,-7.543959e-02,-1.314051e-01,-9.828268e-02,-1.198861e-01,7.665894e-01,-2.657698e-01,5.009215e-01,1.074955e-01,8.402807e-01,-5.330697e-01,-6.522526e-02,-1.003068e-01,3.155824e-01,-7.267547e-01,2.296457e-01,1.936745e-01,9.303136e-02,-4.527774e-02,4.896700e-01,-3.044352e-01,3.278157e-01,-6.289029e-01,1.313235e-01,-1.743390e-01,1.187947e-01,1.288726e-01,6.640248e-02,-6.088047e-01,2.867072e-01,-7.949157e-01,4.102516e-01,2.329370e-01,2.404918e-01,1.904547e-01,2.918698e-01,8.977286e-02,7.976688e-01,-4.032837e-01,2.761288e-01,2.209159e-01,2.320360e-01,2.768164e-01,5.433955e-02,4.565291e-02,4.889412e-02,5.548964e-02,3.190617e-02,2.688273e-02,3.035552e-02,3.318851e-02,1.016772e-01,7.831567e-02,8.882248e-02,1.052910e-01,7.607616e-02,9.303271e-02,-6.086596e-02,-8.745758e-02,9.303235e-02,9.244518e-02,-8.913898e-02,-8.926438e-02,9.137008e-02,8.878741e-02,-8.858925e-02,-8.629593e-02,8.145041e-02,6.026417e-02,-7.928645e-02,-5.921609e-02,-4.038565e-01,5.073752e-01,-4.038565e-01,5.073752e-01,2.291834e-01,1.932916e-01,2.398252e-01,1.899002e-01,1.189419e-01,1.287996e-01,-7.488082e-02,-1.312131e-01
138,-2,-2,0,0,-2,-2,2,2,0,0,2,2,-2,-2,0,0,0,0,-2,-2,0,0,2,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,3.487631e-01,1.356623e-01,2.793087e-01,-4.100011e-01,-1.011673e-01,-1.373330e-01,7.848011e-01,-5.845458e-01,7.091604e-01,-4.468306e-01,7.922037e-01,-8.066859e-01,-6.569356e-02,-1.013032e-01,2.940759e-01,-6.836850e-01,4.885184e-01,1.837875e-01,9.366127e-02,-3.925507e-02,4.832087e-01,-3.144770e-01,2.644118e-01,-8.009430e-01,2.918942e-01,-6.626654e-01,5.459234e-01,-5.581489e-03,7.979491e-02,-5.977319e-01,2.492925e-01,-7.938415e-01,5.651007e-01,9.799352e-02,5.853911e-01,-1.273517e-01,7.904486e-01,-2.768444e-01,7.806500e-01,-4.176903e-01,5.534657e-01,4.305809e-01,4.673291e-01,4.484028e-01,9.368345e-02,7.901240e-02,8.173291e-02,9.359867e-02,4.294314e-02,3.677381e-02,4.022312e-02,4.419991e-02,1.060240e-01,8.236734e-02,9.286980e-02,1.096366e-01,1.043654e-01,9.966247e-02,8.901150e-02,-6.838305e-02,9.642849e-02,9.433645e-02,-8.307429e-02,-8.649826e-02,9.247047e-02,8.945669e-02,-8.711153e-02,-8.543013e-02,8.187479e-02,6.054431e-02,-7.874548e-02,-5.885994e-02,-4.038565e-01,5.073752e-01,-4.038565e-01,5.073752e-01,4.880554e-01,1.834051e-01,5.847248e-01,-1.279057e-01,5.461039e-01,-5.619965e-03,2.798470e-01,-4.098161e-01
139,-2,-2,1,1,-2,-2,2,2,1,1,2,2,-2,-2,-1,-1,1,1,-2,-2,-1,-1,2,2,1,1,1,1,-1,-1,2,2,1,1,1,1,1,1,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,3.507045e-01,1.396966e-01,2.886907e-01,-4.586548e-01,-8.947729e-02,-6.273391e-02,7.570384e-01,-6.904275e-01,6.920878e-01,-6.627745e-01,5.102283e-01,-8.520802e-01,-6.357320e-02,-9.699483e-02,-7.250956e-02,-2.265422e-01,7.367757e-01,5.555383e-02,1.063182e-01,7.967293e-02,1.290125e-01,1.043881e-01,2.582622e-01,-8.061843e-01,2.809834e-01,-7.059781e-01,6.912901e-01,-7.576517e-02,-1.273499e-01,-1.088635e-01,8.276022e-02,-7.353644e-01,7.569223e-01,-1.004648e-01,6.674488e-01,-3.020013e-01,8.165557e-01,-3.657256e-01,1.633119e-01,-1.232644e-01,6.583143e-01,4.634247e-01,5.452793e-01,4.954325e-01,1.019580e-01,8.417103e-02,8.792673e-02,1.012765e-01,4.411724e-02,3.764982e-02,4.108789e-02,4.537456e-02,1.061479e-01,8.246048e-02,9.288095e-02,1.097359e-01,1.605141e-01,1.082909e-01,6.710001e-02,-7.238334e-02,9.894392e-02,9.541314e-02,-8.368655e-02,-8.647906e-02,9.305551e-02,8.982427e-02,-8.697717e-02,-8.528859e-02,8.212766e-02,6.072988e-02,-7.861959e-02,-5.875216e-02,-4.038565e-01,5.073752e-01,-4.038565e-01,5.073752e-01,7.363121e-01,5.517174e-02,6.667808e-01,-3.025547e-01,6.913310e-01,-7.575904e-02,2.889126e-01,-4.585182e-01
140,-2,-2,2,2,-2,-2,2,2,2,2,2,2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,2,2,2,2,2,2,-2,-2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,3.501186e-01,1.386988e-01,3.596221e-01,-5.250573e-01,-9.155009e-02,-9.092962e-02,7.337989e-01,-7.387811e-01,6.139525e-01,-7.636175e-01,3.834999e-01,-8.281210e-01,-6.382468e-02,-9.752051e-02,-9.507063e-02,-8.457950e-02,7.676652e-01,7.887188e-02,1.051227e-01,9.507534e-02,8.945066e-02,8.273231e-02,2.532559e-01,-8.106967e-01,2.986093e-01,-7.564810e-01,7.354778e-01,-9.034818e-02,-9.152392e-02,-9.266840e-02,-4.117300e-02,-6.973976e-01,7.641898e-01,-1.283004e-01,6.914827e-01,-3.437207e-01,8.282107e-01,-3.802674e-01,6.668304e-02,-4.797780e-02,6.936460e-01,5.007048e-01,5.882381e-01,5.380926e-01,1.064349e-01,8.754686e-02,9.277412e-02,1.065204e-01,4.493724e-02,3.838072e-02,4.168029e-02,4.617006e-02,1.062931e-01,8.261614e-02,9.291019e-02,1.098405e-01,1.622888e-01,1.091474e-01,1.062573e-01,-6.715529e-02,9.963086e-02,9.587651e-02,-8.201140e-02,-8.572656e-02,9.336068e-02,9.002977e-02,-8.657591e-02,-8.504928e-02,8.227073e-02,6.083331e-02,-7.846480e-02,-5.864528e-02,-4.038565e-01,5.073752e-01,-4.038565e-01,5.073752e-01,7.672019e-01,7.848975e-02,6.908157e-01,-3.442749e-01,7.356019e-01,-9.025536e-02,3.597779e-01,-5.249620e-01
141,-2,-2,2,2,-2,-2,2,2,2,2,2,2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,2,2,2,2,2,2,-2,-2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,4.338670e-01,1.476530e-01,3.596229e-01,-5.250628e-01,-8.861987e-02,-8.970559e-02,7.338143e-01,-7.387714e-01,6.140092e-01,-7.636057e-01,3.835953e-01,-8.281288e-01,2.058096e-02,-8.771200e-02,-9.491904e-02,-8.452742e-02,7.676643e-01,7.887412e-02,1.080436e-01,9.634675e-02,9.006867e-02,8.305152e-02,2.532675e-01,-8.106985e-01,2.986094e-01,-7.564823e-01,7.354782e-01,-9.035217e-02,-9.094360e-02,-9.237485e-02,-4.108957e-02,-6.974122e-01,7.641970e-01,-1.282937e-01,6.914821e-01,-3.437193e-01,8.282141e-01,-3.802660e-01,6.685135e-02,-4.791857e-02,6.936398e-01,5.007018e-01,5.882164e-01,5.380812e-01,1.064288e-01,8.754325e-02,9.275829e-02,1.065103e-01,4.493541e-02,3.837982e-02,4.167592e-02,4.616703e-02,1.062958e-01,8.261855e-02,9.291448e-02,1.098438e-01,1.622881e-01,1.091452e-01,1.062570e-01,-6.715844e-02,9.962838e-02,9.587394e-02,-8.201486e-02,-8.573001e-02,9.335812e-02,9.002727e-02,-8.657925e-02,-8.505247e-02,8.226832e-02,6.083099e-02,-7.846781e-02,-5.864813e-02,-7.942488e-01,8.346750e-01,-7.942488e-01,8.346750e-01,7.672034e-01,7.849293e-02,6.908386e-01,-3.442609e-01,7.356019e-01,-9.025818e-02,3.597805e-01,-5.249642e-01
142,-1,-1,2,2,-1,-1,1,1,2,2,1,1,-1,-1,-2,-2,2,2,-1,-1,-2,-2,1,1,2,2,2,2,-2,-2,1,1,2,2,2,2,2,2,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.163655e-01,9.354636e-02,3.694993e-01,-5.987310e-01,-8.277075e-02,-1.323252e-01,6.159345e-01,-7.232968e-01,5.227167e-01,-7.856214e-01,2.696594e-01,-7.671207e-01,4.732074e-02,-1.632697e-01,-9.450451e-02,-7.504216e-02,7.940945e-01,-8.160578e-04,1.228427e-01,1.277200e-01,7.277224e-02,8.460039e-02,2.073653e-01,-7.527000e-01,2.770027e-01,-7.549569e-01,7.581219e-01,-1.359165e-01,-6.278153e-02,-9.054333e-02,-6.478903e-02,-6.364414e-01,7.113833e-01,-1.776462e-01,6.659277e-01,-4.531714e-01,7.895537e-01,-3.862557e-01,7.040880e-02,-2.490990e-02,4.323259e-01,2.252049e-01,4.146960e-01,9.578148e-02,1.540718e-01,1.145914e-01,1.541130e-01,1.115186e-01,1.090297e-01,1.008842e-01,1.103363e-01,1.079792e-01,2.112010e-01,1.918976e-01,2.038748e-01,2.137137e-01,2.711751e-01,1.069916e-01,1.386080e-01,-1.684783e-01,1.242558e-01,1.202216e-01,-8.230471e-02,-1.091338e-01,1.192017e-01,1.176674e-01,-1.040279e-01,-1.054294e-01,1.123730e-01,1.022706e-01,-9.968200e-02,-1.004866e-01,-7.942488e-01,8.346750e-01,-7.942488e-01,8.346750e-01,7.935084e-01,-1.331918e-03,6.651091e-01,-4.539084e-01,7.581814e-01,-1.358722e-01,3.695392e-01,-5.987882e-01
143,0,0,2,2,0,0,0,0,2,2,0,0,0,0,-2,-2,2,2,0,0,-2,-2,0,0,2,2,2,2,-2,-2,0,0,2,2,2,2,2,2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.608619e-01,-2.322072e-01,3.455387e-01,-7.631300e-01,2.856741e-01,-4.157193e-01,4.551119e-01,-7.727287e-01,3.752828e-01,-8.165082e-01,1.121289e-01,-7.324211e-01,2.173786e-01,-6.430930e-01,-9.333194e-02,-6.959480e-02,8.337054e-01,-4.114710e-01,5.647220e-01,-9.735851e-03,1.058803e-01,9.243823e-02,1.656886e-01,-7.066175e-01,2.468923e-01,-7.466514e-01,8.431520e-01,-3.448020e-01,8.344641e-02,-7.465199e-02,-9.164171e-02,-6.000949e-01,6.600099e-01,-3.794797e-01,5.532223e-01,-7.824802e-01,7.139193e-01,-4.005461e-01,7.255710e-02,-1.129996e-02,8.296378e-01,-3.957710e-01,5.952152e-01,-6.279232e-01,8.449417e-01,-3.818122e-01,5.508065e-01,-5.521618e-01,7.835347e-01,-2.840485e-01,5.106798e-01,-4.523981e-01,6.268061e-01,3.799252e-02,5.110957e-01,-6.560867e-02,7.927286e-01,-3.468898e-01,3.173980e-01,-6.880180e-01,8.059253e-01,-3.572632e-01,2.687278e-01,-6.774980e-01,7.842178e-01,-2.862194e-01,2.893004e-01,-6.609529e-01,6.068761e-01,-6.268990e-02,3.019770e-01,-4.111276e-01,-7.942488e-01,8.346750e-01,-7.942488e-01,8.346750e-01,8.331654e-01,-4.124512e-01,5.523507e-01,-7.835530e-01,8.435069e-01,-3.446434e-01,3.466346e-01,-7.623957e-01
