#time,CK_0001a,CK_0001b,CK_0002a,CK_0002b,CK_0003a,CK_0003b,CK_0004a,CK_0004b,CK_0005a,CK_0005b,CK_0006a,CK_0006b,CK_0007a,CK_0007b,CK_0008a,CK_0008b,CK_0009a,CK_0009b,CK_0010a,CK_0010b,CK_0012a,CK_0012b,CK_0013a,CK_0013b,CK_0016a,CK_0016b,CK_0017a,CK_0017b,CK_0018a,CK_0018b,CK_0019a,CK_0019b,CK_0020a,CK_0020b,CK_0022a,CK_0022b,CK_0024a,CK_0024b,CK_0025a,CK_0025b,CK_0026a,CK_0026b,CK_0027a,CK_0027b,CK_0028a,CK_0028b,CK_0029a,CK_0029b,CK_0030a,CK_0030b,CK_0031a,CK_0031b,CK_0032a,CK_0032b,CK_0035a,CK_0035b,CK_0037a,CK_0037b,CK_0038a,CK_0038b,CK_0039a,CK_0039b,CK_0040a,CK_0040b,CK_0041a,CK_0041b,CK_0042a,CK_0042b,CK_0043a,CK_0043b,CK_0044a,CK_0044b,Vout_0001a,Vout_0001b,Vout_0002a,Vout_0002b,Vout_0003a,Vout_0003b,Vout_0004a,Vout_0004b,Vout_0005a,Vout_0005b,Vout_0006a,Vout_0006b,Vout_0007a,Vout_0007b,Vout_0008a,Vout_0008b,Vout_0009a,Vout_0009b,Vout_0010a,Vout_0010b,Vout_0012a,Vout_0012b,Vout_0013a,Vout_0013b,Vout_0016a,Vout_0016b,Vout_0017a,Vout_0017b,Vout_0018a,Vout_0018b,Vout_0019a,Vout_0019b,Vout_0020a,Vout_0020b,Vout_0022a,Vout_0022b,Vout_0024a,Vout_0024b,Vout_0025a,Vout_0025b,Vout_0026a,Vout_0026b,Vout_0027a,Vout_0027b,Vout_0028a,Vout_0028b,Vout_0029a,Vout_0029b,Vout_0030a,Vout_0030b,Vout_0031a,Vout_0031b,Vout_0032a,Vout_0032b,Vout_0035a,Vout_0035b,Vout_0037a,Vout_0037b,Vout_0038a,Vout_0038b,Vout_0039a,Vout_0039b,Vout_0040a,Vout_0040b,Vout_0041a,Vout_0041b,Vout_0042a,Vout_0042b,Vout_0043a,Vout_0043b,Vout_0044a,Vout_0044b,driver_0014a,driver_0014b,driver_0015a,driver_0015b,driver_0021a,driver_0021b,driver_0023a,driver_0023b,driver_0033a,driver_0033b,driver_0034a,driver_0034b,Out_0006a,Out_0006b,Out_0003a,Out_0003b
54,-2,-2,-2,-2,-2,-2,1,1,-2,-2,-2,-2,1,1,-2,-2,-1,-1,2,2,2,2,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,2,2,1,1,-1,-1,-1,-1,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-9.364599e-02,5.327145e-03,1.248239e-01,9.572557e-02,2.244858e-01,1.804762e-01,-6.160363e-01,8.247891e-02,1.260552e-01,1.322261e-01,1.502126e-01,2.182967e-01,-2.919096e-01,5.062454e-01,-3.014808e-02,1.071527e-01,2.292045e-02,4.994465e-01,-2.754557e-01,8.157174e-01,-8.286185e-01,3.961413e-01,-5.062051e-01,-2.198880e-02,-3.329009e-01,-2.565089e-01,-1.967320e-01,2.824370e-01,-7.246385e-01,3.211524e-01,-1.674485e-02,1.644805e-01,-7.243539e-01,3.334522e-01,1.102994e-01,3.497068e-01,8.013843e-02,2.774694e-01,-2.492635e-01,1.664138e-01,-3.651643e-01,8.209366e-01,-1.265548e-01,1.896325e-01,-6.660022e-01,5.431861e-01,-3.431872e-01,7.930195e-01,-1.920459e-01,1.748296e-01,-2.514220e-01,2.176566e-01,-5.060956e-01,8.540819e-01,-4.769399e-01,1.058219e-02,5.142159e-02,1.101296e-01,1.033262e-01,1.038634e-01,-3.249271e-02,2.421893e-02,-4.584938e-03,1.328540e-02,-7.814309e-02,-3.135947e-02,-5.650989e-02,-3.960629e-02,-1.797160e-01,-1.359142e-01,-1.684198e-01,-1.422812e-01,8.346750e-01,-7.942488e-01,8.346750e-01,-7.942488e-01,8.346750e-01,-7.942488e-01,8.346750e-01,-7.942488e-01,8.346750e-01,-7.942488e-01,8.346750e-01,-7.942488e-01,1.497582e-01,2.180187e-01,2.242154e-01,1.803630e-01
55,-2,-2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,2,2,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,2,2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-9.975569e-02,-5.546708e-02,9.416660e-02,7.059720e-02,1.130631e-02,9.690275e-03,-6.574878e-01,1.007454e-01,9.897265e-02,1.011742e-01,-1.342635e-02,6.718012e-03,-3.601733e-01,5.612575e-01,-9.827011e-02,8.241149e-02,4.689184e-01,6.567245e-01,-1.515750e-01,7.342432e-01,-7.667672e-01,4.039914e-01,-4.127020e-01,-1.342348e-01,-6.114615e-01,-5.313160e-01,9.320602e-02,3.602814e-01,-7.704614e-01,3.612446e-01,-1.828339e-03,9.368574e-02,-7.634593e-01,3.581743e-01,3.628346e-01,5.819603e-01,9.583520e-02,1.562423e-01,-3.893740e-01,-2.589272e-01,-3.561956e-01,8.326502e-01,2.326152e-01,3.461047e-01,-5.091770e-01,4.165178e-01,-3.437412e-01,8.327365e-01,-7.567935e-02,1.134271e-01,-3.682652e-01,-8.282210e-02,-4.204040e-01,8.361372e-01,-5.285196e-01,-4.600638e-01,-3.703773e-02,-9.476028e-03,-1.448646e-03,4.125527e-04,-1.877422e-02,-1.035079e-02,-5.988980e-03,-3.867574e-03,-2.167638e-02,-1.942459e-02,-1.638908e-02,-1.251508e-02,-8.472418e-02,-9.850141e-02,-9.395546e-02,-7.131250e-02,8.346750e-01,-7.942488e-01,8.346750e-01,-7.942488e-01,8.346750e-01,-7.942488e-01,8.346750e-01,-7.942488e-01,8.346750e-01,-7.942488e-01,8.346750e-01,-7.942488e-01,-1.361951e-02,6.668549e-03,1.125240e-02,9.729841e-03
56,-2,-2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,2,2,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,2,2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-9.975571e-02,-5.546708e-02,9.416660e-02,7.059719e-02,1.130630e-02,9.690275e-03,-6.574879e-01,1.007457e-01,9.897262e-02,1.011742e-01,-1.342636e-02,6.718008e-03,-3.601739e-01,5.612580e-01,-9.827067e-02,8.241141e-02,4.689183e-01,6.567244e-01,-1.515759e-01,7.342446e-01,-7.667679e-01,4.039912e-01,-4.127020e-01,-1.342347e-01,-6.114613e-01,-5.313161e-01,9.320595e-02,3.602813e-01,-7.704611e-01,3.612446e-01,-1.828319e-03,9.368578e-02,-7.634591e-01,3.581741e-01,3.628341e-01,5.819602e-01,9.583528e-02,1.562428e-01,-3.893741e-01,-2.589272e-01,-3.561957e-01,8.326505e-01,2.326152e-01,3.461047e-01,-5.091787e-01,4.165194e-01,-3.437412e-01,8.327368e-01,-7.567917e-02,1.134284e-01,-3.682652e-01,-8.282214e-02,-4.204039e-01,8.361375e-01,-5.285202e-01,-4.600634e-01,-3.703773e-02,-9.476016e-03,-1.448656e-03,4.125601e-04,-1.877422e-02,-1.035078e-02,-5.988980e-03,-3.867568e-03,-2.167638e-02,-1.942457e-02,-1.638908e-02,-1.251507e-02,-8.472417e-02,-9.850139e-02,-9.395545e-02,-7.131248e-02,8.346750e-01,-7.942488e-01,8.346750e-01,-7.942488e-01,8.346750e-01,-7.942488e-01,8.346750e-01,-7.942488e-01,8.346750e-01,-7.942488e-01,8.346750e-01,-7.942488e-01,-1.361952e-02,6.668544e-03,1.125240e-02,9.729839e-03
57,-1,-1,-1,-1,-1,-1,2,2,-1,-1,-1,-1,2,2,-1,-1,-2,-2,1,1,1,1,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,1,1,2,2,-2,-2,-2,-2,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2.502168e-01,-4.506226e-02,1.367563e-01,1.214407e-01,-4.451940e-02,-5.197205e-02,-7.001769e-01,1.857285e-01,1.316387e-01,1.445226e-01,-6.661831e-02,-4.139112e-02,-3.771925e-01,6.611936e-01,-1.284695e-01,1.943026e-01,4.208194e-01,6.249740e-01,-1.394693e-01,6.921647e-01,-7.337186e-01,3.839495e-01,-4.135589e-01,-1.361264e-01,-5.512780e-01,-4.810293e-01,1.016338e-01,3.693830e-01,-7.774241e-01,3.600860e-01,-1.952530e-03,9.364201e-02,-7.641380e-01,3.603664e-01,3.160566e-01,5.276271e-01,9.626501e-02,1.576558e-01,-3.957476e-01,-2.667000e-01,-3.524856e-01,8.298686e-01,2.410008e-01,3.531101e-01,-4.595044e-01,3.561054e-01,-3.423302e-01,8.407830e-01,-8.114852e-02,7.948177e-02,-3.748414e-01,-8.737554e-02,-4.047357e-01,8.099042e-01,-4.630358e-01,-4.014400e-01,-2.487784e-01,-2.125733e-01,-1.935373e-01,-1.522731e-01,-5.237342e-02,-4.286490e-02,-3.467465e-02,-2.590748e-02,-3.109082e-02,-2.860374e-02,-2.459044e-02,-1.919557e-02,-8.826594e-02,-1.019658e-01,-9.713068e-02,-7.404132e-02,8.346750e-01,-7.942488e-01,8.346750e-01,-7.942488e-01,8.346750e-01,-7.942488e-01,8.346750e-01,-7.942488e-01,8.346750e-01,-7.942488e-01,8.346750e-01,-7.942488e-01,-6.681790e-02,-4.143194e-02,-4.454799e-02,-5.191770e-02
58,0,0,0,0,0,0,2,2,0,0,0,0,2,2,0,0,-2,-2,0,0,0,0,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,0,0,2,2,-2,-2,-2,-2,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-6.831388e-01,3.110686e-01,-2.746872e-01,4.768881e-01,-6.129638e-01,1.669536e-01,-7.468754e-01,3.160310e-01,-3.159080e-01,8.067207e-01,-6.837192e-01,3.983279e-01,-3.430401e-01,8.444522e-01,-3.442434e-01,7.959153e-01,3.613376e-01,6.031692e-01,-9.162087e-02,6.037494e-01,-7.029524e-01,3.743749e-01,-4.136840e-01,-1.361373e-01,-4.874617e-01,-4.259939e-01,1.077750e-01,3.781290e-01,-7.883355e-01,3.573769e-01,-1.932489e-03,9.339038e-02,-7.634096e-01,3.605200e-01,2.626995e-01,4.265199e-01,9.404123e-02,1.364832e-01,-4.030900e-01,-2.762069e-01,-3.621591e-01,8.326958e-01,2.502263e-01,3.606218e-01,-4.252176e-01,3.425725e-01,-3.424028e-01,8.303453e-01,-7.973496e-02,9.018621e-02,-3.837309e-01,-9.308582e-02,-3.439615e-01,7.788624e-01,-4.213979e-01,-3.390763e-01,-5.536122e-01,-3.884244e-01,-5.086292e-01,-2.852793e-01,-9.288457e-02,-8.226703e-02,-7.017286e-02,-5.057915e-02,-4.172359e-02,-3.901433e-02,-3.379221e-02,-2.641711e-02,-9.211001e-02,-1.057138e-01,-1.005258e-01,-7.689067e-02,8.346750e-01,-7.942488e-01,8.346750e-01,-7.942488e-01,8.346750e-01,-7.942488e-01,8.346750e-01,-7.942488e-01,8.346750e-01,-7.942488e-01,8.346750e-01,-7.942488e-01,-6.839648e-01,3.982950e-01,-6.129878e-01,1.670164e-01
59,1,1,1,1,1,1,2,2,1,1,1,1,2,2,1,1,-2,-2,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,-1,-1,2,2,-2,-2,-2,-2,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-7.242671e-01,3.469453e-01,-2.702978e-01,4.870115e-01,-6.205313e-01,1.543671e-01,-7.545798e-01,3.360156e-01,-3.146456e-01,8.132099e-01,-7.192393e-01,4.195094e-01,-3.434770e-01,8.332374e-01,-3.367161e-01,8.088205e-01,2.134564e-01,3.148133e-01,8.086148e-02,7.340499e-02,-1.210923e-01,1.684567e-01,-4.164323e-01,-1.419168e-01,-2.087780e-01,-3.226635e-01,1.364776e-01,4.095408e-01,-5.869853e-01,3.801027e-01,-4.780974e-03,8.777158e-02,-7.706670e-01,3.581644e-01,1.526191e-01,1.778163e-01,7.983669e-02,5.531912e-02,-4.225594e-01,-3.037657e-01,-1.501265e-01,7.521592e-01,2.791254e-01,3.818948e-01,-9.571796e-02,-4.325872e-02,-3.506275e-01,8.320454e-01,-9.737358e-02,-5.397017e-02,-4.146991e-01,-1.223053e-01,6.262828e-02,2.349553e-01,-1.773633e-01,-1.853134e-01,-6.115578e-01,-4.493659e-01,-5.634037e-01,-3.417019e-01,-1.011638e-01,-9.158612e-02,-7.939704e-02,-5.809841e-02,-4.394071e-02,-4.143845e-02,-3.614834e-02,-2.844900e-02,-9.284910e-02,-1.065338e-01,-1.013459e-01,-7.764059e-02,8.346750e-01,-7.942488e-01,8.346750e-01,-7.942488e-01,8.346750e-01,-7.942488e-01,8.346750e-01,-7.942488e-01,8.346750e-01,-7.942488e-01,8.346750e-01,-7.942488e-01,-7.193652e-01,4.194716e-01,-6.206099e-01,1.544256e-01
60,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-7.684970e-01,3.895543e-01,-3.163134e-01,5.303325e-01,-6.503133e-01,1.696387e-01,-7.639833e-01,3.604667e-01,-3.235669e-01,8.398953e-01,-7.568246e-01,4.469089e-01,-3.418941e-01,8.280240e-01,-3.370446e-01,8.314651e-01,9.048789e-03,1.419151e-01,2.066340e-02,9.896157e-03,1.426350e-02,1.515201e-01,-4.161032e-01,-1.411249e-01,-1.850730e-02,-1.984884e-01,1.585603e-01,4.358318e-01,-4.893487e-01,3.502586e-01,-5.357499e-03,8.641363e-02,-7.590086e-01,3.588070e-01,-6.390847e-03,-2.149179e-02,7.637038e-02,5.477261e-02,-4.451841e-01,-3.308230e-01,-1.077925e-01,7.317635e-01,3.037490e-01,4.014195e-01,-2.154979e-02,9.004359e-04,-3.550734e-01,8.330418e-01,-9.542680e-02,-6.314375e-02,-4.426842e-01,-1.448646e-01,2.462773e-02,1.098103e-01,-1.435298e-02,1.198767e-02,-6.741648e-01,-5.065990e-01,-6.169419e-01,-3.888735e-01,-1.101097e-01,-1.007955e-01,-8.748525e-02,-6.428031e-02,-4.621889e-02,-4.377332e-02,-3.827384e-02,-3.017225e-02,-9.359556e-02,-1.073149e-01,-1.020855e-01,-7.828096e-02,8.346750e-01,-7.942488e-01,8.346750e-01,-7.942488e-01,8.346750e-01,-7.942488e-01,8.346750e-01,-7.942488e-01,8.346750e-01,-7.942488e-01,8.346750e-01,-7.942488e-01,-7.569749e-01,4.468177e-01,-6.504566e-01,1.697035e-01
61,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-7.684877e-01,3.895167e-01,-3.163478e-01,5.304246e-01,-6.503425e-01,1.697302e-01,-7.639777e-01,3.602012e-01,-3.235566e-01,8.399336e-01,-7.568190e-01,4.469362e-01,-3.424086e-01,8.280410e-01,-3.371644e-01,8.314748e-01,4.608870e-03,1.347474e-01,2.218926e-02,1.005329e-02,1.339585e-02,1.512274e-01,-3.067879e-01,-1.249373e-01,-2.309987e-02,-2.061372e-01,2.093242e-01,3.970439e-01,-4.921875e-01,3.499714e-01,1.043257e-01,1.024197e-01,-7.597376e-01,3.578711e-01,-4.269221e-03,-2.291893e-02,8.264320e-02,5.801476e-02,-3.974292e-01,-3.737702e-01,-1.108289e-01,7.319161e-01,3.185354e-01,3.308746e-01,-2.007486e-02,1.005057e-03,-3.562492e-01,8.329335e-01,-8.913610e-02,-5.993425e-02,-4.330325e-01,-2.186573e-01,2.377227e-02,1.093090e-01,-1.224459e-02,1.051703e-02,-6.741088e-01,-5.065236e-01,-6.168656e-01,-3.887809e-01,-1.099564e-01,-1.006743e-01,-8.738673e-02,-6.419805e-02,-4.601144e-02,-4.362559e-02,-3.816291e-02,-3.008540e-02,-9.343592e-02,-1.071965e-01,-1.019944e-01,-7.820849e-02,5.073752e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,-7.569483e-01,4.468391e-01,-6.505118e-01,1.697587e-01
62,2,2,2,2,2,2,1,1,2,2,2,2,1,1,2,2,-1,-1,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-2,-2,1,1,-1,-1,-1,-1,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-7.703998e-01,3.924048e-01,-3.270365e-01,5.719283e-01,-7.164903e-01,2.636227e-01,-7.270694e-01,3.449848e-01,-3.032353e-01,8.831610e-01,-8.007615e-01,5.511381e-01,-3.359769e-01,8.055674e-01,-3.368474e-01,8.226273e-01,-1.820542e-01,6.924470e-02,-1.216678e-01,-1.843354e-01,1.827353e-01,2.221658e-01,-3.650263e-01,-5.257757e-02,1.615944e-01,-9.072033e-02,1.279481e-02,2.291861e-01,-4.244991e-01,3.008702e-01,1.042541e-01,1.275269e-01,-7.087648e-01,3.153565e-01,-7.397041e-02,-1.015477e-01,1.158113e-01,5.346875e-02,-2.466279e-01,-5.716082e-02,-1.497395e-01,7.226093e-01,8.304818e-02,1.611506e-01,1.170556e-01,1.806960e-01,-3.510072e-01,8.135991e-01,-1.204629e-01,-6.097912e-02,-2.880444e-01,1.595225e-02,-1.740250e-01,1.348991e-02,1.627330e-02,1.411475e-01,-5.507646e-01,-2.600266e-02,-3.929220e-01,-1.103609e-01,-2.354692e-01,-5.104381e-02,-1.463460e-01,-7.596548e-02,-1.694390e-01,-7.659732e-02,-1.091384e-01,-8.792295e-02,-2.246164e-01,-1.413236e-01,-1.939634e-01,-1.577188e-01,5.073752e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,-8.008830e-01,5.510116e-01,-7.167468e-01,2.636110e-01
63,2,2,2,2,2,2,0,0,2,2,2,2,0,0,2,2,0,0,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,0,0,0,0,0,0,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.780637e-01,4.081768e-01,-2.554031e-01,7.093573e-01,-7.460241e-01,6.137783e-01,-6.901355e-01,3.271104e-01,-2.760211e-01,8.920107e-01,-7.476001e-01,8.181982e-01,-3.407765e-01,7.905899e-01,-3.405760e-01,8.217758e-01,-6.481761e-01,2.308552e-01,-3.468501e-01,-3.208712e-01,2.968968e-01,3.873292e-01,-6.628889e-01,3.300407e-01,-2.827086e-01,3.541617e-01,-4.413365e-01,7.261794e-01,-2.961398e-01,2.458125e-01,-1.401395e-02,4.897559e-01,-6.590581e-01,2.770796e-01,-3.254910e-01,2.486400e-01,-1.109708e-01,2.081986e-01,-4.325214e-01,4.925458e-01,-1.802751e-01,7.475266e-01,-5.809417e-01,4.735861e-01,7.805346e-02,4.354945e-01,-3.635903e-01,8.102569e-01,-5.852638e-01,1.039065e-01,-6.390053e-01,3.485926e-01,-4.221470e-01,-4.152762e-02,-2.862863e-01,8.021795e-01,-7.029163e-01,5.807800e-01,-7.097369e-01,4.484267e-01,-5.961480e-01,6.012138e-01,-6.831620e-01,3.722438e-01,-6.228994e-01,4.809605e-01,-6.790328e-01,2.476938e-01,-6.221362e-01,1.717226e-01,-6.352102e-01,-1.754348e-02,5.073752e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,-7.483472e-01,8.181661e-01,-7.462746e-01,6.138614e-01
64,2,2,2,2,2,2,-1,-1,2,2,2,2,-1,-1,2,2,1,1,-2,-2,-2,-2,1,1,1,1,1,1,-1,-1,1,1,-1,-1,1,1,1,1,1,1,-1,-1,1,1,-2,-2,-1,-1,1,1,1,1,-2,-2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-6.138819e-01,4.410344e-01,-2.439702e-01,7.124268e-01,-6.870328e-01,6.450009e-01,-1.656131e-01,1.473003e-01,-2.754457e-01,8.920469e-01,-7.145758e-01,9.292473e-01,1.089027e-01,2.660751e-01,-1.306285e-01,7.453481e-01,-6.567174e-01,1.957036e-01,-3.889994e-01,-3.802977e-01,3.430595e-01,3.325035e-01,-7.135709e-01,3.491278e-01,-2.943462e-01,4.746216e-01,-4.946866e-01,7.518601e-01,6.007373e-02,-1.346582e-01,-8.194554e-02,6.374801e-01,-9.940398e-02,-8.434384e-02,-3.152567e-01,2.473865e-01,-1.911518e-01,2.668042e-01,-4.255959e-01,5.615055e-01,7.908344e-02,1.282167e-01,-6.214617e-01,4.812219e-01,1.315516e-01,4.687316e-01,1.232583e-01,1.261200e-01,-6.226916e-01,8.093539e-02,-6.738108e-01,3.752100e-01,-4.994373e-01,-2.369020e-01,-3.028634e-01,8.116491e-01,-7.627815e-01,7.365459e-01,-7.692568e-01,4.935327e-01,-6.739579e-01,6.967326e-01,-7.592945e-01,3.727590e-01,-6.574012e-01,5.605931e-01,-7.231080e-01,2.250642e-01,-6.420118e-01,1.945881e-01,-6.457318e-01,-5.757960e-02,5.073752e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,-7.153249e-01,9.292602e-01,-6.869901e-01,6.451088e-01
65,2,2,2,2,2,2,-2,-2,2,2,2,2,-2,-2,2,2,2,2,-2,-2,-2,-2,2,2,2,2,2,2,-2,-2,2,2,-2,-2,2,2,2,2,2,2,-2,-2,2,2,-2,-2,-2,-2,2,2,2,2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-5.452642e-01,4.427489e-01,-2.295907e-01,7.191960e-01,-6.400737e-01,7.325478e-01,-6.074669e-02,1.266727e-01,-2.745053e-01,8.884188e-01,-7.034979e-01,9.432618e-01,1.110350e-01,1.591482e-01,-9.001204e-02,7.301592e-01,-6.618597e-01,1.055474e-01,-4.095598e-01,-4.265087e-01,3.946535e-01,4.691586e-01,-7.564624e-01,3.835597e-01,-3.894313e-01,6.340094e-01,-5.514143e-01,7.859232e-01,1.270515e-01,-4.067966e-02,-1.164781e-01,6.745625e-01,-7.503427e-02,-7.768196e-02,-3.339217e-01,2.776660e-01,-1.921889e-01,2.447709e-01,-4.542988e-01,6.650258e-01,-2.118490e-02,8.211365e-02,-7.334067e-01,5.510842e-01,1.740653e-01,4.995372e-01,1.004145e-01,1.043037e-01,-6.279051e-01,5.293915e-02,-7.299980e-01,3.819956e-01,-5.619968e-01,-3.232853e-01,-3.407177e-01,8.629398e-01,-7.567126e-01,8.264698e-01,-8.345252e-01,6.098932e-01,-7.131968e-01,8.022043e-01,-8.212269e-01,4.830183e-01,-7.590149e-01,6.445303e-01,-8.300590e-01,2.749209e-01,-6.905496e-01,2.485770e-01,-7.025885e-01,-6.170519e-02,5.073752e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,-7.043751e-01,9.433337e-01,-6.400375e-01,7.325552e-01
66,2,2,2,2,2,2,-2,-2,2,2,2,2,-2,-2,2,2,2,2,-2,-2,-2,-2,2,2,2,2,2,2,-2,-2,2,2,-2,-2,2,2,2,2,2,2,-2,-2,2,2,-2,-2,-2,-2,2,2,2,2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-5.452642e-01,4.427488e-01,-2.295907e-01,7.191960e-01,-6.400737e-01,7.325478e-01,-6.074670e-02,1.266727e-01,-2.745053e-01,8.884188e-01,-7.034979e-01,9.432618e-01,1.110350e-01,1.591482e-01,-9.001204e-02,7.301592e-01,-6.618597e-01,1.055474e-01,-4.095598e-01,-4.265087e-01,3.946535e-01,4.691586e-01,-7.564624e-01,3.835597e-01,-3.894313e-01,6.340094e-01,-5.514143e-01,7.859232e-01,1.270515e-01,-4.067966e-02,-1.164781e-01,6.745625e-01,-7.503427e-02,-7.768196e-02,-3.339217e-01,2.776660e-01,-1.921889e-01,2.447709e-01,-4.542988e-01,6.650258e-01,-2.118490e-02,8.211365e-02,-7.334067e-01,5.510842e-01,1.740653e-01,4.995372e-01,1.004145e-01,1.043037e-01,-6.279051e-01,5.293915e-02,-7.299980e-01,3.819956e-01,-5.619968e-01,-3.232853e-01,-3.407177e-01,8.629398e-01,-7.567126e-01,8.264698e-01,-8.345252e-01,6.098932e-01,-7.131968e-01,8.022043e-01,-8.212269e-01,4.830183e-01,-7.590149e-01,6.445303e-01,-8.300590e-01,2.749209e-01,-6.905496e-01,2.485770e-01,-7.025885e-01,-6.170519e-02,5.073752e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,-7.043751e-01,9.433337e-01,-6.400375e-01,7.325552e-01
